question,act
"If a charge contains a condition, express or implied that chargee prohibits the chargor from, transferring, assigning, leasing, or in the case of a lease, subleasing the land, without the consent of the chargee, no transfer, assignment, lease or sublease shall be registered until the written consent of the chargee has been produced to the Registrar. [Act No. 28 of 2016, s. 65.]?",Land Act
"What shall be implied in every charge covenants by the chargor with the chargee binding the chargor—a) to pay the principal money on the day appointed in the charge agreement, and, so long as any of the principal money or any part thereof remains unpaid, to pay interest on the money thereon or on so much of the money that for the time being remains unpaid at the rate and on the days and in the manner specified in charge agreement;b) to pay all rates, charges, rent, taxes and other outgoings that are at all times payable in respect of the charged land;c) to repair and keep in repair all buildings and other improvements upon the charged land or to permit the chargee or chargee’s agent to enter the land and examine the state and condition of such buildings and improvements after a seven days notice?",Land Act
"e) in the case of a charge of land used for agricultural purposes, to use the land in a sustainable manner in accordance with the principles and any conditions subject to which the land or lease under which the land is held, and in compliance with all written laws and?",Land Act
"Where is the land or lease under which the land is held, and in compliance with all written laws and lawful orders applicable to that use of the land; (f) not to lease or sublease the charged land or any part of it for any period longer than a year without the previous consent in writing of the chargee, which consent shall not be unreasonably withheld; (g) not to transfer or assign the land or lease or part of it without the previous consent in writing of the chargee which consent shall not be unreasonably withheld; (h) in the case of a charge of a lease, during the continuance of the charge, to pay, perform and observe the rent, covenants and conditions contained in or implied by and in the lease contained and implied and on the part of the lessee to be paid, performed and observed and to keep?",Land Act
"If the charge is a second or subsequent charge, that he chargor will pay the interest from time to time accruing on each prior charge when it becomes due and will at the proper time repay the principal money or part of it due on each prior charge at the proper time;?",Land Act
What does the chargor in subsection (1)(b) to keep all buildings upon the charged land in repair shall be taken to be an obligation to keep such buildings in a reasonable state of repair as set out in section 65?,Land Act
What is the name of the legal entity that is a member of the United States House of Representatives?,Land Act
What is the purpose of a chargee to foreclose the equity of redemption in charged land?,Land Act
"If a chargor in default of any obligation, fails to pay interest or any other periodic payment or any part thereof due under any charge or in the performance or observation of any covenant, express or implied, in any charge, and continues to be in default for one month, the chargee may serve on the chargor a notice, in writing, to pay the money owing or to perform and observe the agreement as the case may be.?",Land Act
"c) if the default consists of the failure to perform or observe any covenant, express or implied, in the charge, the thing the chargor must do or desist from doing so as to rectify the default and the time, being not less than two months, by the end of which the default must have been rectified; d) the consequence that if the default is not rectified within the time specified in the notice, the chargee will proceed to exercise any of the remedies referred to in this section in accordance with the procedures provided for in this sub-part; and (e) the right of the chargor in respect of certain remedies to apply to the court for relief against those remedies.?",Land Act
"if the charge is a charge of land held for customary land, or community land shall be valid only if the charge is done with concurrence of members of the family or community the chargee may— (a) appoint a receiver of the income of the charged land; (b) apply to the court for an order to—?",Land Act
What is the name of the person who appoints a receiver of the income of the charged land?,Land Act
What does the chargee need to do before he agrees to discharge the charge?,Land Act
What is the legal name of the person who is a member of the United States House of Representatives?,Land Act
What shall the chargee have the power to appoint a receiver of the income of the charged land?,Land Act
"chargor and chargee may agree or if the appointment of a receiver comes before the court, which the?",Land Act
"How does the receiver apply all money received in the following order of priority—a) first, in the payment of all rents, rates, charges, taxes and other outgoings required to be paid in respect of the charged property;b) second, in keeping down all annual sums or other payments, and the interest on all principal sums, having priority to the charge of which the receiver is appointed;c) third, in payment of the receiver’s commission and expenses;d) fourth, in payment of all reasonable expenses incurred in the doing of anything that a receiver is required or entitled to do in respect of the charged land, including but not limited to—d) the payment of any premiums on any insurance policy properly payable under the charge instrument;?",Land Act
What is the term for the payment of any premiums on any insurance policy properly payable under the charge instrument; and (ii) the costs of undertaking necessary and proper repairs to any buildings comprised in the charged land as directed in writing by the chargee?,Land Act
What is the name of the person entitled to the charged land?,Land Act
"What shall a chargee have power, subject to the provisions of this Act and any other laws applicable to the leases of land—a) to grant leases in respect of the charged land or any part thereof; and (b) to accept a surrender of any lease so granted and of any lease granted by the chargor, and, for that purpose, may, execute, in place of the chargor any instrument required to execute that lease or surrender in place of the chargor.?",Land Act
What is the purpose of the lease created by a chargee under this section?,Land Act
What is the chargor subject to the provisions of this section?,Land Act
"What is a chargee's power to serve on the chargor a notice of intention to enter, in the prescribed form, notifying the chargor that the chargee intends to enter into possession of the whole or a part of the charged land at a date that is at least one month from the date of the service of the notice?",Land Act
Where shall the chargee be regarded as being in possession?,Land Act
What does a chargee in possession apply to the same payments?,Land Act
"What does a chargee in possession apply to the same payments and in the same order as applies to a receiver as set out in section 92(8), except that a chargee in possession shall not be entitled to receive any payments under paragraph (c) of that subsection. (8) Any person on whom a notice under subsections (1) or (2) has been served shall forthwith comply and continue to comply with that notice until either— (a) a notice of withdrawal in the prescribed form is served on that person by the chargee in possession; or (b) the chargee in possession withdraws from that possession; or (c) a court orders the chargee in possession to withdraw from possession to withdraw from possession. [Act No. 28 of 2016, s. 71.]?",Land Act
What is the name of a law that requires that a person be convicted of rape or rape?,Land Act
"A chargee may, not sooner than one month after the service of a notice of withdrawal, serve in the prescribed form on the chargor and on all persons served with a notice under section 94(1) and (2), withdraw from possession of the charged land. (2) A chargee shall withdraw from possession of the charged land if— (a) a court makes an order directing the chargee to withdraw; (b) the chargee appoints a receiver under section 90(3); (c) the default which was the cause of the entry into possession has been rectified through the possession of the chargee; (d) the chargee has exercised the power of sale under section 96; or (e) the chargor has discharged all liabilities under the charge. (3) A chargee in possession shall be taken to have withdrawn from possession of all or a part of the charged land in any case provided for— (a) by?",Land Act
What does the chargor serve notice of cancellation of possession in the prescribed form?,Land Act
What does the chargor have in common with the chargor?,Land Act
"Where a chargor is in default of the obligations under a charge and remains in default at the expiry of the time provided for the rectification of that default in the notice served on the chargor under section 90(1), a chargee may exercise the power to sell the charged land. (1) Where a chargor is in default of the obligations under a charge and remains in default at the expiry of the time provided for the rectification of that default in the notice served on the chargor under section 90(1), a chargee may exercise the power to sell the charged land. (2) Before exercising the power to sell the charged land, the chargee shall serve on the chargor a notice to sell in the prescribed form and shall not proceed to complete any contract for the sale of the charged land until at least forty days have elapsed from the date of the service of that notice to sell. (3) A copy of the notice to sell served in accordance with subsection (2) shall be served on— (a) the Commission, if the charged land is public land; (b) the holder of the land out of which the lease has been?",Land Act
"if the land is public land, what is the term for the holder of the land out of which the lease has been granted, if the charged land is a lease?",Land Act
"What is the name of the land that is affixed by a notice at the property; and (i) any other persons as may be prescribed by regulations; and shall be posted in a prominent place at or as near as may be to the charged land. [Act No. 28 of 2016, s. 73.]?",Land Act
"What does a chargee owe to the chargor, any guarantor of the whole or any part of the sums advanced to the chargor, any chargee under a subsequent charge or under a lien to obtain the best price reasonably obtainable at the time of sale?",Land Act
What shall be a defence to proceedings against a chargee for breach of the duty imposed by subsection (1) that the chargee was acting as agent of or under a power of attorney from the chargor or any former chargor?,Land Act
What does a chargee have to do with the sale of any community land occupied by a person?,Land Act
"If a chargee or a receiver becomes entitled to exercise the power of sale, which sale may be—a) of the whole or part of the charged land; (b) subject to or free of any charge or other encumbrance or charge having priority to the chargee’s charge; (c) by way of subdivision or otherwise; (d) by private contract at market value; (e) public auction with reserve price; (f) for a purchase price payable in one sum or by installments; or (g) subject to any other conditions that the chargee shall think fit, having due regard to the duty imposed by section 97(1).?",Land Act
What is the purpose of a transfer of the land or lease or other interest in land sold and transferred by the chargee?,Land Act
"What is the name of the chargee who is registered with the Institute of Surveyors of Kenya and the report shall in the absence of a manifest error, be conclusive in relation to the market price: Provided that the valuation report shall at the time of sale be not more than six months old.?",Land Act
"If at any time the charger is entitled to and wishes to repay the money secured by the charge, and the charge is absent, cannot be found or if the registrar is satisfied that the charge cannot be discharged otherwise, the chargor may deposit the amount due with the Court, in trust, for the person entitled to the money, and after which the obligations of the charger under?",Land Act
What is the name of the unclaimed financial assets authority that is deposited with the Unclaimed Financial Assets Authority as an unclaimed asset?,Land Act
"Which section applies to a person who purchases charged land from the chargee or receiver, except where the chargee is the purchaser; or (b) a person claiming the charged land through the person who purchases charged land from the chargee or receiver, including a person claiming through the chargee if the chargee and the person so claiming obtained the charged land in good faith and for value.?",Land Act
What is the purpose of a remedy in damages against the person exercising that power?,Land Act
What is the legal basis for a person exercising that power?,Land Act
What does the chargee have to do with the sale of the land to the chargee?,Land Act
What does the Registrar need to provide evidence that the Registrar may specify showing that the provisions of this section have been complied with and the Registrar shall not be obliged to register any such land or lease until the chargee has so satisfied the Registrar?,Land Act
"Which of the following is not a chargee's term: a) first, in payment of any rates, rents, taxes, charges or other sums owing and required to be paid on the charged land; b) second, in discharge of any prior charge or other encumbrance subject to which the sale was made; c) third, in payment of all costs and reasonable expenses properly incurred and incidental to the sale or any attempted sale; d) fourth, in discharge of the sum advanced under the charge or so much of it as remains outstanding, interests, costs and all other money due under the charge, including any money advanced to a receiver in respect of the charged land under section 92; and (e) fifth, in payment of any subsequent charges in order of their priority, and the residue, if any, of?",Land Act
"What is the name of the person who, immediately before the sale, was entitled to discharge the charge?",Land Act
What does the chargee have to pay to the chargor if payment is made under subsection (1)?,Land Act
"chargors may be made by a chargor; b) if two or more persons are joint chargors, by one or more of them on their own behalf; c) a spouse of the chargor to the extent that the spouse was required to give consent to the creation of the charge but did not give consent; or (d) deleted by Act No. 28 of 2016, s. 75; e) if an application made in accordance subsection (1)(b) is not made by all the joint chargors, then, unless the court orders otherwise, it must be served on all the joint chargors.?",Land Act
"What is a breach of a covenant of the charge by the chargor, a breach of a covenant of the charge by the chargor, or a breach of a covenant of the charge by the chargor, a breach of a covenant of the charge by the chargor, or a breach of a covenant of the charge by the chargor, a breach of a covenant of the charge by the chargor, or a breach of a covenant of the charge by the chargor, a breach of a covenant of the charge by the chargor, or a breach of a covenant of the charge by the chargor, a breach of a covenant of the charge by the chargor, or a breach of a covenant of the charge by the chargor, a breach of a covenant of the charge by the chargor, or a breach of a covenant of the charge by the chargor, a breach of a covenant of the charge by the chargor, or a breach of a covenant of the?",Land Act
"What is the name of a court that may grant relief without determining all or any of the matters described in paragraphs (a), (b), (c) or (d).?",Land Act
What is the effect that the appointment of a receiver or the taking of possession or leasing the whole or a part of the dwelling house would have on the effect that the appointment of a receiver or the taking of possession or leasing the whole or a part of the dwelling house would have on the effect that the appointment of a receiver or the taking of possession or leasing the whole or a part of the dwelling house would have on the effect that the appointment of a receiver or the taking of possession or leasing the whole or a part of the dwelling house would have on the effect that the appointment of a receiver or the taking of possession or leasing the whole or a part of the dwelling house would have on the effect that the appointment of a receiver or the taking of possession or leasing the whole or a part of the dwelling house would have on the effect that the appointment of a receiver or the taking of possession or leasing the whole or a part of the dwelling house would have on the effect that the appointment of a receiver or the taking of possession or leasing the whole or a part of the dwelling house would have on the effect that the appointment of a receiver or the taking of possession or leasing the whole or a part?,Land Act
What does the chargee have to do to induce the chargor to comply with the obligations under the charge?,Land Act
"A court may refuse to grant an order under subsection (1) or may grant any relief against the operation of a remedy that the circumstances of the case require and without limiting the generality of those powers, may— (a) cancel, vary, suspend or postpone the order for any period which the court thinks reasonable; (b) extend the period of time for compliance by the chargor with a notice served under section 90; (c) substitute a different remedy?",Land Act
"What is the period of time for compliance by the chargor with a notice served under section 90; (c) substitute a different remedy or the one applied for or proposed by the chargee or a different time for taking or desisting form taking any action specified by the lessor in a notice served under section 90; (d) authorise or approve the remedy applied for or proposed by the chargee, notwithstanding that some procedural errors took place during the making of any notices served in connection with that remedy if the court is satisfied that— (i) the chargor or other person applying for relief was made fully aware of the action required to be taken under or in connection with the remedy; and (ii) no injustice will be done by authorising or approving the remedy, and may authorise or approve that remedy on any conditions as to expenses, damages, compensation or any other relevant?",Land Act
What is a charge that the chargor would have expected to be required to pay if there had been no default?,Land Act
What does the chargor need to do before a court refuses to authorise or approve a remedy if it appears to the court that— (a) the default in issue has been remedied; (b) the threat to the security has been removed; (c) the chargor has taken the steps that the chargor was required to take by the notice served under section 90; and (d) the chargee has taken or attempted to take some action against the chargor in contravention of section 90(4).?,Land Act
What does the Court have to do to reopen a charge of any amount secured on a matrimonial home?,Land Act
"What is a chargee, being a corporate body, that appears to exercise discrimination against chargors on account of their gender, or refusing to grant charges to persons on account of their gender except that?",Land Act
"What is the purpose of re-opening the charge, the court may—a) direct that the charge shall have effect subject to modifications that the court shall order; or (b) require the chargee to repay the whole or part of any sum paid under the charge or any related or collateral agreement by the chargor or any guarantor or other person who assumed an obligation under the charge whether it was paid?",Land Act
"What is the degree to which, at the time of the creation of the charge?",Land Act
"What is the degree of risk accepted by the chargee, having regard to the value of the charged land and the financial standing and other resources of the chargor?",Land Act
"If the Commission rejects a request of an acquiring authority in accordance with subsection (2) and Article 40(3) of the Constitution, the Commission shall inform the relevant acquiring authority within fourteen days of the decision to reject the request.?",Land Act
What shall the Commission publish in the Gazette and the county Gazette?,Land Act
"Where shall the Commission publish a notice to that effect in the Gazette and the county Gazette, and shall deliver a copy of the notice to the Registrar and every person who appears to the Commission to be interested in the land?",Land Act
What is the purpose of assessing the value for compulsorily acquired freehold land?,Land Act
What is the purpose of the land value index under subsection (1)?,Land Act
"What may be the reason for the increase in the value of land acquired under this Act, a) the increase in the value of land is occasioned by the intended use or development of the land to be acquired; the increase in the value of the land as at the date of publication of the notice of intention to acquire it is likely to accrue from the use to which the land will be put when acquired; (c) the increase in the value of the land is occasioned by any development or improvement to the land if—(i) the improvement was made on the land within two years prior to the date of publication in the Gazette of the notice of intention to acquire the land, unless it is proved that the improvement was made bona fide and not in contemplation of proceedings for the acquisition?",Land Act
What is the purpose of determining the value of the land if it is proved that the improvement was made bona fide and not in contemplation of proceedings for the acquisition of the land:?,Land Act
What is the cause of damage sustained or likely to be sustained by persons interested in the land at the time of the Commission's taking possession of the land by reason of severing the land from other land?,Land Act
What is the effect of any express or implied condition of title or law which restricts the intended land use?,Land Act
What does the Commission require proof of existence of the profits of the land?,Land Act
What is the purpose of the compensation payable under subsection (7) to the occupants in good faith of the land?,Land Act
What is 107B. Criteria for assessing value for compulsorily acquired leasehold land?,Land Act
"What is the purpose of assessing the value of the leasehold land and determining the just compensation to be awarded for land acquired under this Act, where the lessee of a public land has complied with all the conditions of the grant, the following matters shall be taken into consideration—a) the value of the land based on the unexpired term of the lease calculated on the basis of a land value index developed for that purpose by the Cabinet Secretary in consultation with county governments and approved by the National Assembly and the Senate;b) the value of developments or improvements on the land and any other cost incurred on the basis of the terms and conditions of the grant; andc) any other criteria which the Commission may prescribe in Regulations in consultation with the Cabinet Secretary and county governments?",Land Act
"c) any other criteria which the Commission may prescribe in Regulations in consultation with the Cabinet Secretary and county governments and with the approval of the National Assembly and the Senate. [Act No. 15 of 2019, s. 4]?",Land Act
What is the purpose of the Commission to authorize any person to enter upon any land specified in a notice published under section 107 and inspect the land and do all things that may be reasonably necessary to ascertain whether the land is suitable for the intended purpose?,Land Act
How does the Commission pay compensation for any damage resulting from the entry?,Land Act
"What does the Commission offer the original owners or their successors in title pre-emptive rights to re-acquire the land, upon restitution to the acquiring authority?",Land Act
What is the purpose of the inquiry?,Land Act
"If land is acquired compulsorily under this Act, just compensation shall be paid promptly in full to all persons whose interests in the land have been determined. (1A) The acquiring authority shall deposit with the Commission the compensation funds in addition to survey fees, registration fees, and any other costs before the acquisition is undertaken. (1B) Compensation for compulsorily acquired land may take any one or more of the following forms— (a) allocation of alternative parcel of land of equivalent value and comparable geographical location and land use to the land compulsorily acquired; (b) monetary payment either in lump sum or in instalments spread over a period of not more than one year; (c) issuance of government bond; (d) grant or transfer of development rights as may be prescribed; (e) equity shares in a government owned entity; or (f) any other lawful compensation?",Land Act
"What is the name of the Act No. 28 of 2016, s. 78, Act No. 15 of 2019, s. 5]?",Land Act
"What shall the Commission appoint a date for an inquiry to hear issues of propriety and claims for compensation by persons interested in the land, and shall—a) cause notice of the inquiry to be published in the Gazette or county Gazette at least fifteen days before the inquiry; and (b) serve a copy of the notice on every person who appears to the Commission to be interested or who claims to be interested in the land.?",Land Act
What is the purpose of an inquiry?,Land Act
What is a legal term used to describe a person's behavior?,Land Act
What type of award shall the Commission make for every person who is determined to have an interest in the land?,Land Act
What is the name of the award that is filed in the office of the Commission?,Land Act
What does the Commission have to do to make an award?,Land Act
"paragraphs (a), (b) and (c) of subsection (1), the Commission may, at any time, pay the amount of the compensation into a special compensation account held by the Commission, notifying any persons interested accordingly.?",Land Act
"What is the Commission notifying any persons interested accordingly? (3) If the compensation payable in any of the cases referred to in paragraphs (a), (b) and (c) of subsection (1), is in the form of an alternative land, the Commission may hold the title to such land in trust for the beneficiaries. [Act No. 15 of 2019, s. 8.]",Land Act
"What does the Commission do if a person has received any money by way of compensation awarded for an interest in the land being acquired, either in error or before it has been established that some other person is rightfully entitled to the interest, or the Commission may, by notice in writing served on that person, require that person to refund to the Commission the amount received, and the amount shall be a debt due from that person to the Commission.?",Land Act
What does the Commission pay interest on the amount awarded at the base lending rate set by the Central Bank of Kenya and prevailing at that time from the time of taking possession until the time of payment?,Land Act
What shall the Commission do if part of the land comprised in documents of title has been acquired?,Land Act
"What is the name of the law that states that compensation shall be made only upon the exercise of due diligence which includes final survey and the determination of acreage, boundaries, ownership and value?",Land Act
What shall the Commission do upon the expiration of fifteen days from the date of publication of the notice of intention to acquire?,Land Act
"What shall the Commission do on the expiration of that time, and on the expiration of that time, and on the expiration of that time, and on the expiration of that time, and on the expiration of that time, the Commission shall, notwithstanding that no award has been made, take possession of that land in the manner prescribed by subsection (1). (3) Upon taking possession of land under subsection (1) or subsection (2), the Commission shall also serve upon—a) the registered proprietor of the land; and (b) the Registrar, a notice that possession of the land has been taken and that the land has vested in the national or county governments as the case may be. (4) Upon taking possession and payment of just compensation in full, the land shall vest in the national or county governments absolutely free from encumbrances.]?",Land Act
What shall the Commission require the person having possession of the documents of title to deliver them to the Registrar?,Land Act
"What is the name of the land in the register recording the acquisition of the land under this Act. [Act No. 28 of 2016, s. 83.]?",Land Act
"If the Commission is satisfied that the partial compulsory acquisition originally intended will render the remaining land inadequate for its intended use or will severely and disproportionally reduce the value of the remaining land, it will instruct the acquiring authority to acquire the remaining land.?",Land Act
What does the Commission refer to in subsection (3)?,Land Act
What is the purpose of the Commission to determine and pay compensation for all damage suffered and all costs and expenses reasonably incurred by persons interested in the land by reason of or in consequence of the proceedings for acquiring the land?,Land Act
What is the purpose of the Commission to serve on every person interested or who claims to be interested?,Land Act
"What shall the Commission serve on every person interested or who claims to be interested in the land to be taken possession of under subsection (1), or on such of them as after reasonable inquiry are known to the Commission, a notice that the Commission is to take possession of the land for the period in question. (2) The Commission shall then serve on every person interested or who claims to be interested in the land to be taken possession of under subsection (1), or on such of them as after reasonable inquiry are known to the Commission, a notice that the Commission is to take possession of the land for the period in question. (3) At the end of seven days after service of notices has been completed under subsection (2), the Commission may take possession of the land by entering, personally or by agents, on the land and positing on the land a notice in the prescribed form that possession has been taken of the land, and shall serve a copy of the notice on the occupier. (4) This section shall not apply where the use of land is likely to cause permanent damage to land.?",Land Act
What is the name of the land where the use of land is likely to cause permanent damage to land?,Land Act
What does the Commission have to pay for?,Land Act
If the Commission is satisfied that any land of which the occupation or use has been secured under this?,Land Act
What is the purpose of the compensation to be paid under section 124(3)?,Land Act
"The Commission may at any time, by application in the prescribed form, refer to the Court for its determination any question as to— (a) the construction, validity or effect of any instrument; (b) the persons who are interested in the land concerned; (c) the extent or nature of their interest; (d) the persons to whom compensation is payable; (e) the shares in which compensation is to be paid to tenants in common; (f) the question whether or not any part of a building is reasonably required for the full and unimpaired use of the building; or (g) the condition of any land at the expiration of the term for which it is occupied or used.?",Land Act
What does the Court pay to the Court under subsection (1)?,Land Act
What does the Land and Environment Court refer to?,Land Act
What does the Commission and any officer or person authorized under section 108 have the right at all reasonable times to enter upon any land in furtherance of any of the purposes of this Act?,Land Act
"What does a person who wilfully hinders or obstructs the Commission or an officer or person mentioned in section 129 in doing any of the acts authorized or required by this Act, or who wilfully fills up, destroys, damages or displaces any trench, post or mark made or put on land under this Act, commits an offence and is liable, on conviction, to imprisonment for a term not exceeding five years or to a fine not exceeding three million shillings, or to both.?",Land Act
"What is the name of the person who is a body corporate, society or other association of persons, by serving it personally on a secretary, director or other officer thereof or on a person concerned or acting in the management thereof, or by leaving it or sending it by registered post addressed to the body corporate, society, or, if there is no registered office, at any place where it carries on business, or, if there is no registered office, at any place where it carries on business, or, if there is no registered office, at any place where it carries on business, or, if there is no registered office, at any place where it carries on business, or, if there is no registered office, at any place where it carries on business, or, if there is no registered office, at any place where it carries on business, or, if there is no registered office, at any place where it carries on business, or, if there is no registered office, at any place where it carries on business, or, if there is no registered office, at any place where it carries on business, or, if there is no registered office,?",Land Act
"What type of office does the Commission serve in addition to serving notice by paragraphs (c) and (d), place an advertisement in two newspapers with a national circulation?",Land Act
What may be the reason for a stamp duty charge?,Land Act
What does the Commission have to do to make rules for carrying out the purposes and provisions of this Part?,Land Act
"[Act No. 15 of 2019, s. 13.] 133A. Establishment of the Tribunal.?",Land Act
What does the Tribunal have jurisdiction to hear and determine appeals from the decision of the Commission in matters relating to the process of compulsory acquisition of land?,Land Act
"A person dissatisfied with the decision of the Commission may, within thirty days, apply to the Tribunal in the prescribed manner. (3) Within sixty days after the filing of an application under this Part, the Tribunal shall hear and determine the application. (4) Despite subsection (3), the Tribunal may, for sufficient cause shown, extend the time prescribed for doing any act or taking any proceedings before it upon such terms and conditions, if any, as may appear just and expedient. (5) If, on an application to the Tribunal, the form or sum which in the opinion of the Tribunal ought to have been awarded as compensation is greater than the sum which the Commission did award, the Tribunal may direct that the Commission shall pay interest on the excess?",Land Act
What is a limitation of liability for members of the Tribunal?,Land Act
"133E. Limitation of liability for members of the Tribunal. Members of the Tribunal shall not be personally liable for any act or default done or committed in good faith in the course of exercising the powers conferred by this Act. [Act No. 15 of 2019, s. 13.]?",Land Act
What is the national government's position on settlement programmes?,Land Act
"Where shall the Commission reserve public and for the establishment of approved settlement programmes, and where public land is not available, the board of trustees shall purchase or acquire land for such purposes.?",Land Act
What is the name of the Act that states that any land acquired in a settlement scheme established under this Act or any other law shall be subdivided and a transfer shall only be allowed through a process of succession?,Land Act
What shall the Board of Trustees consist of?,Land Act
What shall be paid into the Fund?,Land Act
"What shall be paid into the Fund—a) any monies appropriated by Parliament for the purposes of the Fund; (b) any funds provided by bilateral or multilateral donors, for the purpose of the Fund; (c) gifts, grants, donations or endowments as may be given to the Board of the Land Settlement Fund Trustees for the purpose of the Fund; (d) monies that may be borrowed by the Board of the Land Settlement Fund Trustees for the purposes of the Fund; (e) the rates, charges, dues, or fees levied by the Board of the Land Settlement Fund Trustees under this Act; (f) all monies derived from the payment made by beneficiaries of settlement schemes; and (g) such sums as may be payable to the Board of the Land Settlement Fund Trustees pursuant to this Act or any other written law.?",Land Act
What shall the Fund be administered in accordance with the provisions relating to public funds under the law relating to public finance management?,Land Act
"What are the provisions relating to public funds under Part IX of this Act, the Board of the Land Settlement Fund Trustees shall consult the relevant county government where applicable. [Act No. 28 of 2016, s. 90.]?",Land Act
What is the name of the land where an easement shall be capable of existing only during the subsistence of the land or lease out of which they were created the subsistence of the land on lease of which they were created or in any other manner provided by any other legislation?,Land Act
What does subsection (1) apply to?,Land Act
Unless an easement has been created for specific period of time which will terminate at a fixed date in the future or on the happening of a specific event in the future or on the death of what?,Land Act
What is the name of the person who created the easement?,Land Act
What is the purpose of applying for an entry order under subsection (1)?,Land Act
"(4) In determining whether to grant an entry order under subsection (3), the court shall have regard to — (a) the nature and conduct of the negotiations if?",Land Act
What is the purpose of the order made under subsection (3)?,Land Act
"What type of order may be made on any condition including—a) the period of time during which the entry on or over the servient land is authorized; (b) the hours of the day during which the work may be done; (c) the preservation of the safety of persons or property on the servient land; (d) the preservation, so far as is consistent with the work to be executed, of the natural features and condition of the servient land; (e) the restoration of the servient land to its former state at the conclusion of the work; (f) the maintenance of adequate access to the servient land; (g) the provision of security or indemnity to secure; (i) the performance of any conditions of the entry order; or (ii) the making good of any damage caused by entry on?",Land Act
What may be the reason for a delay in the entry of the order?,Land Act
"What is the name of the land where the entry and execution of works shall not prevent the owner of the servient land from applying to the court for an order requiring the owner of the dominant land to make good any damage caused by the entry and works and to reimburse the owner of the servient land for any costs, expenses or loss arising from the entry and works?",Land Act
"What is the name of the law that requires an entry order. [Act No. 28 of 2016, s. 91.]?",Land Act
Which of the following is not a legal requirement for an owner of landlocked land: a) the owners of each piece of land adjoining the landlocked land; b) any person claiming an interest in any such piece of land of whom the applicant has actual notice; c) the county government having jurisdiction in the area where the landlocked land is located; d) any other person occupying or having an interest in land which in the opinion of the court may be affected by the granting of the application.?,Land Act
"What is the nature and quality of the access, if any, to the landlocked land when the applicant first occupied the land; b) the circumstances in which the land became landlocked; c) the nature and conduct of the negotiations, if any, between the owners of the landlocked land and any adjoining or other land with respect to any attempt by the owner of the landlocked land to obtain an easement from one or more owners of the adjoining or other land; d) the hardship that may be caused to the applicant by the refusal of the access order, in comparison to the hardship that may be caused to the applicant?",Land Act
(5) An access order may be made subject to any conditions including—a) the period for which the access order is to be made; (b) the payment of reasonable compensation by the applicant to any other person; (c) the allocation of the costs of any work necessary to give effect to the order between the applicant and any other person; (d) the fencing of any land and the upkeep and maintenance of any such fence; (e) the upkeep and maintenance of any land over which the access order has been granted;?,Land Act
What is the name of the land that is deemed to be the dominant land in respect of that easement?,Land Act
"Who is entitled to the benefit of an easement, and an analogous right granted under this part, during the term of its existence, be enjoyed by the owner of the dominant land and that owner’s successors in title and by— (a) any lessee of the dominant land, or so far as the nature of the easement, or analogous right permit, any part of it, and (b) any lender on the security of a charge for the time being in possession of the dominant land, or so far as the nature of the easement or analogous right permit, any part of it.?",Land Act
"What is the name of the law that requires a court to enforce that easement or those analogous rights. [Act No. 28 of 2016, s. 93.]?",Land Act
What is the name of a law that requires a person to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have a right to have?,Land Act
"What is a right of way created for the benefit of the public, referred to in section 145 of this Act as a communal right of way?",Land Act
What is a communal right of way created for the benefit of the public?,Land Act
What is a communal right of way created for the benefit of the public?,Land Act
The Commission shall complete an application form as if it were applying to create a wayleave and references to “the applicant” in this Sub-part in relation to?,Land Act
"What shall the applicant serve a notice on—a) all persons occupying land over which the proposed wayleave is to be created, including persons occupying land in accordance with customary pastoral rights; (b) The county government in whose area of jurisdiction land over which the proposed wayleave is to be created is located; (c) all persons in actual occupation of land in an urban and per-urban area over which the proposed wayleave is to be created; and (d) any other interested person.?",Land Act
What is the purpose of the proposed wayleave?,Land Act
"What type of law does a county government, an association, or any group of persons may make an application to the commission for a communal right of way?",Land Act
"If the Commission has proposed the creation of a public right of way of its own motion and representations have been made, what is the Commission's position?",Land Act
"The Commission has proposed the creation of a public right of way of its own motion and representations have been made on that proposal which are concerned with the matters other than the compensation payable for the use of the land for that public right of way, the Commission shall recommend to the Cabinet Secretary only that the Cabinet Secretary exercise the powers under subparagraphs (i) or (ii) of subsection (1). (3) The Cabinet Secretary shall determine whether or not to create a public right of way, after taking account, as the case may be, of— (a) the recommendations of the Commission; or (b) the advice of the county government; (c) the outcome of any negotiations initiated under subsection (1)(b)(iii). (4) The Cabinet Secretary may, by order in the Gazette, create a public right of way under this section subject to any amendments, limitations and conditions, including conditions as to the?",Land Act
"If an agreement has been reached between the parties to any negotiations initiated under subsection (1)(b)(iii) and if the Cabinet Secretary intends to create a public or right of way but not to accept any amendment, limitation or condition of that agreement, the Cabinet Secretary shall refer the matter back to the parties for reconsideration and take no decision on the creation of that right of way until at least thirty days have elapsed from the date of the referral of the matter back to the parties or the parties have resubmitted their agreement, with or without amendments, to the Cabinet Secretary whichever is the shorter period?",Land Act
What does the order of the Cabinet Secretary to create a public right of way mean?,Land Act
