question,act
"What is alleged to have been transferred by an offence committed by the first-named persons, or of abetment of or attempting to commit either of the last-named offences?",Criminal Procedure Code
What is the purpose of the statement of offence?,Criminal Procedure Code
What is the enactment creating the offence?,Criminal Procedure Code
"What is a statutory offence constituted by an enactment, to negative any exception or exemption from?",Criminal Procedure Code
"c) (i) Description of property.— the description of property in a charge or information shall be in ordinary language, and shall indicate with reasonable clarity the property referred to, and, if the property is so described, it shall not be necessary (except when required for the purpose of describing an offence depending on any special ownership of property or special value of property) to name the person to whom the property belongs or the value of the property; (ii) where the property is vested in more than one person, and the owners of the property are referred to in a charge or information, it shall be sufficient to describe the property as owned by one of those persons by?",Criminal Procedure Code
"What is a charge or information, it shall be sufficient to describe the property as owned by one of those persons by name with the others, and, if the persons owning the property are a body of persons with a collective name, such as a joint stock company or ""Inhabitants"", ""Trustees"", ""Commissioners"" or ""Club"" or other similar name, it shall be sufficient to use the collective name without naming any individual; (iii) property belonging to or provided for the use of a public establishment, service or department may be described as the property of the Government; (iv) coin, bank notes and currency notes may be described as money; and an allegation as to money, so far as regards the description of the property, shall be sustained by proof of an amount of coin or of any bank or currency note (although the particular species of coin of which the amount was composed)?",Criminal Procedure Code
"d) Description of persons.—the description or designation in a charge or information of the accused person, or of another person to whom reference is made therein, shall be reasonably sufficient to identify him, without necessarily stating his correct name, or?",Criminal Procedure Code
"What is the name of the person not being known or for any other reason that it is impracticable to give such a description or designation, a description or designation shall be given as is reasonably practicable in the circumstances, or the person may be described as ""a person unknown"";?",Criminal Procedure Code
What is the term for a charge or information that the accused person has been charged in a charge or information that the accused person has not been charged in a charge or information that the accused person has not been charged in a charge or information that the accused person has not been charged in a charge or information that the accused person has not been charged in a charge or information that the accused person has not been charged in a charge or information that the accused person has not been charged in a charge or information that the accused person has not been charged in a charge or information that the accused person has not been charged in a charge or information that the accused person has not been charged in a charge or information that the accused person has not been charged in a charge or information that the accused person has not been charged in a charge or information that the accused person has not been charged in a charge or information that the accused person has not been charged in a charge or information that the accused person has not been charged in a charge or information that the accused person has not been charged in a charge or information that the accused person has not been charged in a charge or information that the accused person has not been charged in?,Criminal Procedure Code
"[Act No. 22 of 1959, s. 14, L.N. 124/1964, Act No. 13 of 1967, 1st Sch, Act No. 19 of?",Criminal Procedure Code
"[Act No. 22 of 1959, s. 14, L.N. 124/1964, Act No. 13 of 1967, 1st Sch, Act No. 19 of 2023, Sch.]?",Criminal Procedure Code
What is the purpose of a plea agreement in accordance with article 157(9) of the Constitution and any other person authorized by any written law to prosecute?,Criminal Procedure Code
"Initiation of plea agreement (1) An offer for a plea agreement may be initiated by— (a) a prosecutor; or (b) an accused person or his legal representative. (2) The court shall be notified by the parties referred to in subsection (1) of their intention to negotiate a plea agreement. (3) The court shall not participate in plea negotiation between a public prosecutor and an accused person under this Part. [Act No. 11 of 2008, s. 3, Act No. 12 of 2012, Sch.] 137C. Initiation of plea agreement (1) An offer for a plea agreement may be initiated by— (a) a prosecutor; or (b) an accused person or his legal representative. (2) The court shall be notified by the parties referred to in subsection (1) of their intention to negotiate a plea agreement. (3) The court shall not participate in plea negotiation between a public prosecutor and an accused person under this Part. [Act No. 11 of 2008, s. 3.] 137D. Consultation with victim, etc. A prosecutor shall only enter into a plea agreement in accordance with section 137A — (a) after consultation with the?",Criminal Procedure Code
"A plea agreement shall be in writing, and shall—a) be reviewed and accepted by the accused person, or explained to the accused person in a language that he understands; (b) if the accused person has negotiated with the prosecutor through an interpreter, contain a certificate by the interpreter to the effect that the interpreter is proficient in that language and that he interpreted accurately during the negotiations and in respect of the contents of the agreement; (c) state fully the terms of the agreement,?",Criminal Procedure Code
"What is the purpose of recording of plea agreement by court (1) Before the court records a plea agreement, the accused person shall be placed under oath and the court shall address the accused person personally in court, and shall inform the accused person of, and determine that the accused person understands— (a) the right to— (i) plead not guilty, or having already so pleaded, to persist in that plea; (ii)?",Criminal Procedure Code
"What does a person who plead not guilty, or having already so pleaded, plead not guilty, or having already so pleaded, plead not guilty, or having already so pleaded, plead not guilty, or having already so pleaded, plead not guilty, or having already so pleaded, plead not guilty, or having already so pleaded, plead not guilty, or having already so pleaded, plead not guilty, or having already so pleaded, to persist in that plea; (ii) be presumed innocent until proved guilty; (iii) remain silent and not to testify during the proceedings; (iv) not being compelled to give self-incriminating evidence; (v) a full trial; (vi) be represented by a legal representative of his own choice, and where necessary, have the court appoint a legal representative; (vii) examine in person or by his legal representative the witnesses called by the prosecution before the court and to obtain the attendance and carry out the examination of witnesses to testify on his behalf before the court on the same conditions as those applying to witnesses called by the prosecution;?",Criminal Procedure Code
"What does the court’s authority to order compensation under section 175(2)(b), restitution under section 177, or both?",Criminal Procedure Code
"137H. Record of factual basis of plea The court shall, before recording a plea agreement, satisfy itself that at the time the agreement was entered into, the accused person was competent, of sound mind and acted voluntarily. [Act No. 11 of 2008, s. 3.] 137H. Record of factual basis of plea (1) Where the court accepts a plea agreement—(a) it shall enter the factual basis of the plea on record; (b) the agreement shall become binding upon the prosecutor and the accused; (c) the agreement shall become part of the record of the court. (2) Where a plea agreement entered into in accordance with section 137A(a) is accepted by the court in accordance with this section, the court shall proceed to convict an accused person accordingly. [Act No. 11 of 2008, s. 3.] 137H. Record of factual basis of plea (1) Where the court accepts a plea agreement—(a) it shall enter the factual basis of the plea on record; (b) the agreement shall become binding upon the prosecutor and the accused; (c) the agreement shall become part of the record of the court?",Criminal Procedure Code
What shall the court take into account in passing a sentence?,Criminal Procedure Code
"[Act No. 11 of 2008, s. 3.] 137J. Rejection of plea agreement (1) Where the court rejects a plea agreement—(a) it shall record the reasons for such rejection and inform the parties accordingly; (b) the plea agreement shall become null and void and no party shall be bound by its terms; (c) the proceedings giving rise to the plea agreement shall be inadmissible in a subsequent trial or any future trial relating to the same facts; and (d) a plea of not guilty shall be entered accordingly.?",Criminal Procedure Code
"If the accused person withdraws a plea of guilty pursuant to a plea agreement, what shall the court accept and convicts on the plea?",Criminal Procedure Code
"What does the Director of Public Prosecutions, in the public interest and the orderly administration of justice, or the accused person, apply to the court which passed the sentence to have the conviction and sentence procured pursuant to a plea agreement set aside on the grounds of fraud or misrepresentation?",Criminal Procedure Code
What does the Attorney-General need to do to make rules for the better carrying into effect the provisions of this Part?,Criminal Procedure Code
"What does the Attorney-General have to do with the provisions of this Part and such rules shall apply mutatis mutandis to prosecutions conducted under section 88 of the Act. [Act No. 11 of 2008, s. 3]?",Criminal Procedure Code
"What does a person who has been tried by a court of competent jurisdiction for an offence and convicted or acquitted of that offence shall, while the conviction or acquittal has not been reversed or set aside, not be liable to be tried again on the same facts for the same offence?",Criminal Procedure Code
What type of offence may a defendant have been charged with?,Criminal Procedure Code
What is the last-mentioned offence of a person convicted or acquitted of an act causing consequences which together with that act constitute a different offence from that for which he was convicted or acquitted may be afterwards tried for the last-mentioned offence ?,Criminal Procedure Code
"What type of offence does a person convicted or acquitted of an offence constituted by any acts may, notwithstanding the conviction or acquittal, be subsequently charged with and tried for another offence constituted by the same acts which he may have committed, if the court by which he was first tried was not competent to try the offence with which he is subsequently charged?",Criminal Procedure Code
"What is a certificate in the form prescribed by the Cabinet Secretary given under the hand of an officer appointed by the Cabinet Secretary in that behalf, or a certificate in the form prescribed by the Cabinet Secretary given under the hand of an officer appointed by the Cabinet Secretary in that behalf, or a certificate in the form prescribed by the Cabinet Secretary given under the hand of an officer appointed by the Cabinet Secretary in that behalf, or a certificate in the form prescribed by the Cabinet Secretary given under the hand of an officer appointed by the Cabinet Secretary in that behalf, or a certificate in the form prescribed by the Cabinet Secretary given under the hand of an officer appointed by the Cabinet Secretary in that behalf, or a certificate in the form prescribed by the Cabinet Secretary given under the hand of an officer appointed by the Cabinet Secretary in that behalf, or a certificate in the form prescribed by the Cabinet Secretary given under the hand of an officer appointed by the Cabinet Secretary in that behalf, or a certificate in the form prescribed by the Cabinet Secretary given under the hand of an officer appointed by the Cabinet Secretary in that behalf, or a certificate in the form prescribed by the Cabinet Secretary given under the hand of an officer appointed by the Cabinet Secretary in that behalf, or a?",Criminal Procedure Code
"What is the purpose of a certificate containing a copy of the sentence or order, and the finger prints, or photographs of the finger prints, of the person so convicted, together with evidence that the finger prints of the person so convicted are those of the accused person?",Criminal Procedure Code
What is the name of the person who is convicted of a crime?,Criminal Procedure Code
"Where shall proceedings be instituted for the trial of a person who is not a Kenya citizen for an offence committed within exclusive economic zone and the territorial waters not be instituted in any court except with the leave of the Director of Public Prosecutions and upon his certificate that it is expedient that proceedings should be instituted: provided that—a) proceedings before a subordinate court previous to the committal of an accused person for trial or to the determination of the court that the offender is to be put upon his trial shall not be deemed proceedings for the trial of the offence committed by the offender for the purposes of the consent and certificate; (b) it shall not be necessary to aver in a charge or information that the consent or certificate of the Director of Public Prosecutions required by this section has been given, and the fact of their?",Criminal Procedure Code
"[Act No. 13 of 1967, 1st Sch., L.N. 299/1956, L.N. 172/1960, L.N. 474/1963, Act No. 6 of 1989, What is Act No. 13 of 1967, 1st Sch., L.N. 299/1956, L.N. 172/1960, L.N. 474/1963, Act No. 6 of 1989, What is Act No. 13 of 1967, 1st Sch., L.N. 299/1956, L.N. 172/1960, L.N. 474/1963, Act No. 6 of 1989, What is Act No. 13 of 1967, 1st Sch., L.N. 299/1956, L.N. 172/1960, L.N. 474/1963, Act No. 6 of 1989, What is Act No. 13 of 1967, 1st Sch., L.N. 299/1956, L.N. 172/1960, L.N. 474/1963, Act No. 6 of 1989, What is Act No. 13 of 1967, 1st?",Criminal Procedure Code
What is the last name of the person who is a member of the House of Representatives?,Criminal Procedure Code
"What does the Act No. 46 of 1963, s. 183.]?",Criminal Procedure Code
"If a witness does not appear in obedience to the summons, the court, on proof of the proper service of the summons a reasonable time before, may issue a warrant to bring him before the court at the time and place as shall be therein specified.?",Criminal Procedure Code
What is a warrant for the arrest and production of the witness before the court at a time and place to be therein specified?,Criminal Procedure Code
What is the purpose of the warrant for the arrest of a witness under a warrant?,Criminal Procedure Code
"What is the purpose of the order to the officer in charge of the prison requiring him to bring the prisoner in proper custody, at a time to be named in the order, before the court for examination?",Criminal Procedure Code
"A person summoned to attend as a witness who, without lawful excuse, fails to attend as required by the summons, or who, having attended, departs without having obtained the permission of the court, or who fails to attend after adjournment of the court after being ordered to attend, shall be liable by order of the court to a fine not exceeding five thousand shillings. (1) A person summoned to attend as a witness who, without lawful excuse, fails to attend as required by the summons, or who, having attended, departs without having obtained the permission of the court, or who fails to attend after adjournment of the court after being ordered to attend, shall be liable by order of the court to a fine not exceeding five thousand shillings. (2) The fine shall be levied by attachment and sale of movable property belonging to the witness within the local limits of the jurisdiction of the court. (3) In default of recovery of the fine by attachment and sale the witness may, by order of the court, be imprisoned as a civil prisoner for a term of fifteen days unless the fine is paid before the end?",Criminal Procedure Code
What does the High Court have to do to remit or reduce a fine imposed under this section by a subordinate court?,Criminal Procedure Code
What is the purpose of the court to summon or call any person as a witness?,Criminal Procedure Code
What is the name of the person who calls a witness as a witness?,Criminal Procedure Code
"What is the name of the court where every witness in a criminal cause or matter shall be examined upon oath, and the court before which any witness shall appear shall have full power and authority to administer the usual oath?",Criminal Procedure Code
"If the person, upon being brought before the court at or before the adjourned hearing, again refuses to do what is required of him, the court may adjourn the case for any period not exceeding eight days, and may in the meantime commit that person to prison, unless he sooner consents to do what is required of him.?",Criminal Procedure Code
"What is the purpose of the adjourned hearing, again refuses to do what is required of him, the court may again adjourn the case and commit him for the same period, and so again from time to time until the person consents to do what is so required of him, or shall prevent the court from disposing of the case in the meantime according to any other sufficient evidence taken before it.?",Criminal Procedure Code
What is the best title of the article?,Criminal Procedure Code
"What is the purpose of the magistrate to issue a commission to any magistrate within the local limits of whose jurisdiction the witness resides, and shall take down his evidence in the same manner, and may for this purpose exercise the same powers, as in the case of a trial?",Criminal Procedure Code
What is a legal term for a court of law?,Criminal Procedure Code
What is the name of the court that the commission is directed to examine the witness upon those interrogatories?,Criminal Procedure Code
"What is the purpose of a commission issued for the examination of a witness whose evidence is necessary for the ends of justice, and that the attendance of the witness cannot be procured without an amount of delay, expense or inconvenience which, under the circumstances of the case, would be unreasonable, the magistrate shall apply to the High Court, stating the reasons for the application; and the High Court may either issue a commission in the manner provided in section 154 or reject the application?",Criminal Procedure Code
What is the purpose of a commission issued under section 154 or section 156?,Criminal Procedure Code
What is the name of a court in which a person is convicted of a crime?,Criminal Procedure Code
"In which case is a commission issued under section 154 or section 156, the proceedings may be adjourned for a specified time reasonably sufficient for the execution and return of the commission?",Criminal Procedure Code
"Where is the only witness to the facts of the case called by the defence is the person charged, who shall be called as a witness immediately after the close of the evidence for the prosecution?",Criminal Procedure Code
"What is the right of reply in cases where the right of reply depends upon the question whether evidence has been called for the defence, the fact that the person charged has been called as a witness shall not of itself confer on the prosecution the right of reply: Provided that the Director of Public Prosecutions when appearing personally as advocate for the prosecution shall in all cases have the right of reply. [Act No. 12 of 2012, Sch.]?",Criminal Procedure Code
"If the case is one in which bail may be taken, the court may release the accused person on sufficient security being given that he will be properly taken care of and prevented from doing injury to himself or to any other person, and for his appearance before the court or such officer as the?",Criminal Procedure Code
"If the case is one in which bail may not be taken, or if sufficient security is not given, the court shall order that the accused be detained in safe custody in such place and manner as it may think fit, and shall transmit the court record or a certified copy thereof to the Cabinet Secretary for consideration by the President.?",Criminal Procedure Code
"[Act No. 22 of 1959, s. 15, Act No. 13 of 1967, 1st Sch., L.N. 124/1964, Act No. 13 of 1982, 1st Sch.]?",Criminal Procedure Code
What does the Director of Public Prosecutions do to the person who is detained in a mental hospital or other place of custody under section 162 or section 280?,Criminal Procedure Code
"Where shall the person be discharged in respect of the proceedings brought against him and released from custody and thereupon he shall be released, but the discharge and release shall not operate as a bar to any subsequent proceedings against him on account of the same facts?",Criminal Procedure Code
"Where is the court postponed under section 162 or section 280, the court may at any time, subject to the provisions of section 163, resume trial and require the accused to appear or be brought before the court, whereupon, if the court considers the accused to be still incapable of making his defence, it shall act as if the accused were brought before if for the first time. [Act No. 5 of 2003, s. 73.]?",Criminal Procedure Code
What is the purpose of the court to make a special finding to the effect that the accused was guilty of the act or omission charged but was insane when he did the act or made the omission?,Criminal Procedure Code
"What is the name of the officer in charge of a mental hospital, prison or other suitable place in which a person is detained by an order of the President under subsection (3) shall make a report in writing to the Cabinet Secretary for the consideration of the President in respect of the condition, history and circumstances of the person so detained, at the expiration of a period of three years from the date of the President’s order and thereafter at the expiration of each period of two years from the date of the last report?",Criminal Procedure Code
"What is the purpose of the report, the President may order that the person so detained be discharged or otherwise dealt with, subject to such conditions as to his remaining under supervision in any place or by any person, and to such other conditions for ensuring the safety and welfare of the person in respect of whom the order is made and of the public, as the President thinks fit.?",Criminal Procedure Code
"What is Act No. 22 of 1959, s. 16, Act No. 13 of 1967, s.?",Criminal Procedure Code
What is the name of a prison or a mental hospital?,Criminal Procedure Code
"Which of the following statements is true of the accused: (1) If the accused, though not insane, cannot be made to understand the proceedings—a) in cases tried by a subordinate court, the court shall proceed to hear the evidence, and, if at the close of the evidence for the prosecution, and, if the defence has been called upon, of any evidence for the defence, the court is of the opinion that the evidence which it has heard would not justify a conviction, it shall acquit and discharge the accused, but if the court is of the opinion that the evidence which it has heard would justify a conviction it shall order the accused to be detained during the President’s pleasure; but every such order shall be subject to confirmation by the High Court; (b) in cases tried by the High Court, the Court shall try the case and at the close thereof shall either acquit the accused person or,?",Criminal Procedure Code
"What is the purpose of the Court to try the case and at the close thereof shall either acquit the accused person or, if satisfied that the evidence would justify a conviction, shall order that the accused person be detained during the President’s pleasure. (2) A person ordered to be detained during the President’s pleasure shall be liable to be detained in such place and under such conditions as the President may from time to time by order direct, and whilst so detained shall be deemed to be in lawful custody. (3) The President may at any time of his own motion, or after receiving a report from any person or persons thereunto empowered by him, order that a person detained as provided in subsection (2) be discharged or otherwise dealt with, subject to such conditions as to the person remaining under supervision in any place or by any person, and such other?",Criminal Procedure Code
"What is Act No. 22 of 1959, s. 16, Act No. 13 of 1967, 1st Sch., L.N. 124/1964, Act No. 13 of 1982, s. 4, Act No. 5 of 2003, s. 75.]?",Criminal Procedure Code
What is the legal term for a person who is convicted of a crime?,Criminal Procedure Code
"What shall the accused person, if in custody, be brought before the court, or, if not in custody, be required by the court to attend, to hear judgment delivered, except where his personal attendance during the trial has?",Criminal Procedure Code
"What is the purpose of the judgment delivered by a court to be invalid by reason only of the absence of a party or his advocate on the day or from the place notified for the delivery thereof, or of any omission to serve, or defect in serving, on the parties or their advocates, or any of them, the notice of the day and place?",Criminal Procedure Code
What is the purpose of the judgment in the case of an acquittal?,Criminal Procedure Code
"What is acquitted, and shall direct that he be set at liberty?",Criminal Procedure Code
"What is the purpose of a copy of the judgment, or, when he so desires, a translation in his own language, if practicable, shall be given to him without delay. [Act No. 5 of 2003, s. 76.]?",Criminal Procedure Code
"A judge of the High Court or a magistrate of a subordinate court of the first or second class who acquits or discharges a person accused of an offence may, if the prosecution for the offence was originally instituted on a summons or warrant issued by a court on the application of a private prosecutor, order the private prosecutor to pay to the accused such reasonable costs as the judge or magistrate may deem fit:?",Criminal Procedure Code
What is the name of the court in which the costs shall not exceed twenty thousand shillings in the High Court or ten thousand shillings in the case of an acquittal or discharge by a subordinate court; and (ii) no such order shall be made if the judge or magistrate considers that the private prosecutor had reasonable grounds for making his complaint?,Criminal Procedure Code
What does the Court of Appeal stand for?,Criminal Procedure Code
What is the name of the person who has been ordered to pay costs under section 171?,Criminal Procedure Code
"What is a court that—a) convicts a person of an offence or, on appeal, revision or otherwise, confirms the conviction; and (b) finds, on the facts proven in the case, that the convicted person has, by virtue of the act constituting the offence, a civil liability to the complainant or another person (in either case referred to in this section as the ""injured party""), may order the convicted person to pay to the injured party such sum as it considers could justly be recovered as damages in?",Criminal Procedure Code
"In any case where, by reason of— (i) the complexity of evidentiary matters affecting the quantum of damages; (ii) the insufficiency of evidence before it in relation to such damages or their quantum; (iii) the provisions of the Limitation of Actions Act (Cap. 22); or (iv) any other circumstances, the court considers that such an order would unduly prejudice the rights of the convicted person in respect of the?",Criminal Procedure Code
What is an award by order under this section in respect of a civil matter?,Criminal Procedure Code
What is a civil liability?,Criminal Procedure Code
"What may be the reason the court may promote reconciliation and encourage and facilitate the settlement in an amicable way of proceedings for common assault, or for any other offence of a personal or private nature not amounting to felony, and not aggravated in degree, on terms of payment of compensation or other terms approved by the court, and may thereupon order the proceedings to be stayed or terminated?",Criminal Procedure Code
What is the apprehension of a person charged with an offence?,Criminal Procedure Code
"If a person guilty of an offence mentioned in Chapters XXVI to XXXI, both inclusive, of the Penal Code (Cap. 63), in stealing, taking, obtaining, extorting, converting or disposing of, or in knowingly receiving, any property, is prosecuted to conviction by or on behalf of the owner of the property, the property shall be restored to the owner or his representative?",Criminal Procedure Code
"What is the purpose of the restitution of stolen property, if it appears to the court by the evidence that the offender has sold the stolen property to a person, and that that person has had no knowledge that it was stolen, and that moneys have been taken from the offender on his apprehension?",Criminal Procedure Code
"(4) The operation of an order under this section shall (unless the court before which the conviction takes place directs to the contrary in any case in which the title to the property is not in dispute) be suspended—(a) in any case, until the time for appeal has elapsed; and (b) in a case where an appeal is lodged, until the determination of the appeal, and in cases where the operation of any such order is suspended until the determination of the appeal, the order shall not take effect as to the property in question if the?",Criminal Procedure Code
What does the Chief Justice do to the property in question if the conviction is quashed on appeal?,Criminal Procedure Code
"What is the name of a law that states that ""property"" includes, in the case of property regarding which the offence appears to have been committed, not only property which was originally in the possession or under the control of a person but also property into which or for which it may have been converted or exchanged and anything acquired by the conversion or exchange whether immediately or otherwise. [Act No. 27 of 1961, Sch., Act No. 11 of 1970, Sch.]?",Criminal Procedure Code
What is the difference between a minor offence and a minor offence?,Criminal Procedure Code
What type of offence does a person have?,Criminal Procedure Code
"When a woman is charged with the murder or manslaughter of a child or with infanticide, or when a woman is charged with the murder or manslaughter of a child or with infanticide, or when a woman is charged with the murder or manslaughter of a child or with infanticide, or when a woman is charged with the murder or manslaughter of a child or with infanticide, or when a woman is charged with the murder or manslaughter of a child or with infanticide, or when a woman is charged with the murder or manslaughter of a child or with infanticide, or when a woman is charged with the murder or manslaughter of a child or with infanticide, or when a woman is charged with the murder or manslaughter of a child or with infanticide, or when a woman is charged with the murder or manslaughter of a child or with infanticide, or when a woman is charged with the murder or manslaughter of a child or with infanticide, or when a woman is charged?",Criminal Procedure Code
"What may be the reason that a person is not guilty of murder, manslaughter or infanticide, or an offence under section 158 or section 159 of the Penal Code (Cap. 63), but that he is guilty of the offence of killing an unborn child, and the court is of the opinion that he is not guilty of that offence but that he is guilty of an offence under section 158 or section 159 of the Penal Code (Cap. 63), but that he is guilty of the offence of killing an unborn child, he may be convicted of that offence although he was not charged with it?",Criminal Procedure Code
What is a criminal offence under section 158 and 159 of the Penal Code?,Criminal Procedure Code
"What is the name of the person charged with manslaughter in connection with the driving of a motor vehicle by him and the court is of the opinion that he is not guilty of that offence, but that he is guilty of an offence under section 46 of the Traffic Act (Cap. 403), he may be convicted of that offence although he was not charged with it. [Act No. 29 of 1967, First Sch.]?",Criminal Procedure Code
"What is the name of the person charged with an offence under subsection (a) of section 61 of the Penal Code (Cap. 63), and the court is of the opinion that he is not guilty of that offence but is guilty of another offence under the same paragraph, he may be convicted of that other offence although he was not charged with it?",Criminal Procedure Code
"What does the Act No. 3 of 2006, 2nd Sch.]?",Criminal Procedure Code
"What does the court think of a person charged with an offence mentioned in Chapter XXIX of the Penal Code (Cap. 63) and the court is of the opinion that he is not guilty of that offence but that he is guilty of another offence mentioned in that Chapter, he may be convicted of that other offence although he was not charged with it?",Criminal Procedure Code
"What is the name of the person charged with stealing anything and— (a) the facts proved amount to an offence under section 322 or section 323 of the Penal Code (Cap. 63), he may be convicted of that offence although he was not charged with it; (b) it is proved that he obtained the thing in a manner as would amount, under the provisions of the Penal Code (Cap. 63) or of any other law for the time being in force, to obtaining it by false pretences with intent to defraud, he may be convicted of the offence of obtaining it by false pretences although he was not charged with it. [Act No. 22 of 1959, s. 20.]?",Criminal Procedure Code
What is the felony charge of stealing?,Criminal Procedure Code
"What is the name of the person charged with the offence of stock theft under the Penal Code (Cap. 63) and the court is of the opinion that he is not guilty of that offence but that he is guilty of an offence under section 9 of the Stock and Produce Theft Act (Cap. 355), he may be convicted of that offence although he was not charged with it. [Act No. 13 of 1967, 1st Sch.]?",Criminal Procedure Code
"What are the provisions of sections 179 to 190, both inclusive, construed as in addition to, and not in derogation of, the provisions of any other Act and the other provisions of this Code, and the provisions of sections 180 to 190, both inclusive, construed as being without prejudice to the generality of the provisions of section 179?",Criminal Procedure Code
What is a felony if the facts proved in evidence amount to a felony?,Criminal Procedure Code
"What is the name of the person accused of an offence before a criminal court, or against whom proceedings are instituted under this Code in a criminal court, or against whom proceedings are instituted under this Code in a criminal court?",Criminal Procedure Code
What is the best title for a lawyer?,Criminal Procedure Code
What is the name of the defendant in the case?,Criminal Procedure Code
What is the name of a person who is a member of a party?,Criminal Procedure Code
"If the magistrate so directs, a record of any proceedings at a trial by or before a magistrate may be taken in shorthand if the magistrate so directs; and a transcript of the shorthand shall?",Criminal Procedure Code
"[Article No. 57 of 1955, s. 6, Act No. 22 of 1959, s. 22, Act No. 13 of 1982, 1st Sch.]?",Criminal Procedure Code
"What is the name of the court in which the evidence is given in a language not understood by the accused, and he is present in person, if he appears by advocate and the evidence is given in a language other than English and not understood by the advocate, it shall be interpreted to the advocate in English. (3) When documents are put in for the purpose of formal proof, it shall be in the discretion of the court to interpret as much thereof as appears necessary. (4) What is the name of the court in which the evidence is given in a language not understood by the accused, and if he appears by advocate and the evidence is given in a language other than English and not understood by the advocate, it shall be interpreted to the advocate in English, and the language of a subordinate court shall be English, and the language of a subordinate court shall be English or Swahili. [Act No. 17 of 1967, s. 28.]?",Criminal Procedure Code
"What does a magistrate do when he has recorded the evidence of a witness, he shall also record such remarks (if any) as he thinks material respecting the demeanour of the witness whilst under examination?",Criminal Procedure Code
"Where a magistrate, after having heard and recorded the whole or part of the evidence in a trial, ceases to exercise jurisdiction therein and is succeeded by another magistrate who has and exercises that jurisdiction, the succeeding magistrate may—a) deliver a judgment that has been written and signed but not delivered by his predecessor; or (b) where judgment has not been written and signed by his predecessor, act on the evidence recorded by that predecessor, or resummon the witnesses and recommence the trial.?",Criminal Procedure Code
"What is the name of the court where an accused person is convicted upon evidence that was not wholly recorded by the convicting magistrate, the High Court may, if it is of the opinion that the accused person was materially prejudiced thereby, set aside the conviction and may order a new trial?",Criminal Procedure Code
"What is the name of the Act that the Chief Justice may make rules of court prescribing the manner in which evidence shall be taken down in cases coming before the High Court, and the judges shall take down the evidence or the substance thereof in accordance with those rules?",Criminal Procedure Code
"If the accused person appears in obedience to the summons served upon him at the time and place appointed in the summons for the hearing of the case, or is brought before the court under arrest, then, if the complainant, having had notice of the time and place appointed for the hearing of the charge, does not appear, the court shall thereupon acquit the accused, unless for some reason it thinks it proper to adjourn the hearing of the case until some other date, upon such terms as it thinks fit, in which event it may, pending the adjourned hearing, either admit the accused to bail or remand him to prison, or take security for his appearance as the court thinks fit. [Act No. 10 of 1969, Sch.]?",Criminal Procedure Code
"What is the name of the court that argues that the court thinks fit. [Article No. 10 of 1969, Sch.]?",Criminal Procedure Code
"If the complainant and the accused person appear before the court which is to hear and determine the charge, or if the complainant appears and the personal attendance of the accused person has been dispensed with under section 99, what shall the court proceed to hear the case?",Criminal Procedure Code
"If a complainant, at any time before a final order is passed in a case under this Part, satisfies the court that there are sufficient grounds for allowing him to withdraw his complaint, the court may permit him to withdraw it and shall thereupon acquit the accused.?",Criminal Procedure Code
"What shall the court allow the accused person to go at large, or may commit him to prison, or may release him upon his entering into a recognizance with or without sureties conditioned for his appearance at the time and place to which the hearing or further hearing is adjourned?",Criminal Procedure Code
"What is the maximum sentence for the offence with which the accused person is charged is punishable only by fine, or by imprisonment not exceeding twelve months with or without a fine ""prison"" shall be deemed to include a detention camp established in accordance with subsection (1)?",Criminal Procedure Code
What is the name of the detention camp established in accordance with the Detention Camps Act (Repealed)?,Criminal Procedure Code
"If the accused person does not appear before the court which made the order of adjournment, the court may, unless the accused person is charged with felony, proceed with the hearing or further hearing as if the accused were present, and if the complainant does not appear the court may dismiss the charge with or without costs.?",Criminal Procedure Code
"(4) If the accused person who has not appeared is charged with a felony, or if the court refrains from convicting the accused in his absence, what shall the court issue a warrant for the apprehension of the accused person and cause him to be brought before the court?",Criminal Procedure Code
"If the accused person admits the truth of the charge otherwise than by a plea agreement his admission shall be recorded as nearly as possible in the words used by him, and the court shall convict him and pass sentence upon or make an order against him, unless there appears to it sufficient cause to the contrary: Given that after conviction and before passing sentence or making any order the court may permit or require the complainant to outline to the court the facts upon which the charge is founded, the court shall proceed to hear the case as hereinafter provided.?",Criminal Procedure Code
What is the name of the person who refuses to plead?,Criminal Procedure Code
What is the name of the person who is a member of the United States House of Representatives?,Criminal Procedure Code
What shall the accused person or his advocate do to the accused person?,Criminal Procedure Code
"What is the name of the court that a case is not made out against the accused person sufficiently to require him to make a defence, the court shall dismiss the case and shall forthwith acquit him. [Act No. 13 of 1967, 1st Sch.]?",Criminal Procedure Code
If the accused person states that he has witnesses to what?,Criminal Procedure Code
What is the name of the person who claims that he has witnesses to call but that they are not present in court?,Criminal Procedure Code
"If the accused person adduces evidence in his defence introducing a new matter which the prosecutor could not by the exercise of reasonable diligence have foreseen, which court may allow the prosecutor to adduce evidence in reply to rebut that matter?",Criminal Procedure Code
What shall the prosecutor or his advocate and the accused and his advocate be entitled to address the court in the same manner and order as in a trial under this Code before the High Court?,Criminal Procedure Code
