question,act
"What is the amount deducted in accordance with section 5(1)(a) of the Affordable Housing Act, 2024?",Income Tax Act
"What is the amount of interest paid in respect of that year of income by the person upon money borrowed by him and where the Commissioner is satisfied that the money so borrowed has been wholly and exclusively employed by him in the production of investment income which is chargeable to tax under this Act: a) the amount of interest paid in respect of that year of income by the person upon money borrowed by him and where the Commissioner is satisfied that the money so borrowed has been wholly and exclusively employed by him in the production of investment income which is chargeable to tax under this Act: provided that–– (i) the amount of interest which may be deducted under this paragraph shall not exceed the investment income chargeable to tax for that year of income, and where the amount of that interest paid in that year exceeds the investment income of that year, the excess shall be carried forward to the next succeeding year and deducted only from investment income and, in so far as the interest has not already been so deducted, from investment income?",Income Tax Act
"What is the definition of ""investment income""?",Income Tax Act
What is the cost of the deduction under this paragraph?,Income Tax Act
"Who may, on the recommendation of the Commissioner, extend the period of deduction beyond five years where a person applies through the Commissioner for such extension, giving evidence of inability to extinguish the deficit within that period?",Income Tax Act
"What is the name of the person who has succeeded to any business, or to a share thereof, either as a beneficiary under the will or on the intestacy of a deceased person who carried on, solely or in partnership, that business shall be entitled to a deduction in the year of income in which he so succeeds in respect of such part of any deficit in the total income of the deceased for his last year of income as is attributable to any losses incurred by the deceased in the business in that year of income or in earlier years of income.?",Income Tax Act
"How much of the net gain to be included in income chargeable to tax is– (a) deleted by Act No. 14 of 2015, s. 10(c)(i); (b) the amount computed according to the following formula– A x B/C Where– A is the amount of the net gain; B is the value of the interest derived, directly or indirectly, from immovable property in Kenya; andC is the total value of the?",Income Tax Act
"What is the value of the interest derived, directly or indirectly, from immovable property in Kenya?",Income Tax Act
"What is the purpose of the computation of gains or profits of a person derived from any one of the sources of income respectively specified in paragraph (e) of this subsection (and in this subsection called ""specified sources"")?",Income Tax Act
"What is the name of the person derived from the same specified source in the following year and, in so far as the loss has not already been so deducted, in subsequent years of income?",Income Tax Act
"What does the Act No. 4 of 2023, s. 11 mean?",Income Tax Act
"Act No. 13 of 1975, s. 2, Act No. 7 of 1976, s. 2, Act No. 16 of 1977, Sch., Act No. 8 of 1978, s. 9, Act No. 6 of 1981, s. 3, Act No. 14 of 1982, s. 19, Act No. 8 of 1983, s. 19, Act No. 18 of 1984, s. 3, Act No. 8 of 1985, s. 12, Act No. 10 of 1986, s. 29, Act No. 10 of 1988, s. 31, Act No. 8 of 1989, s. 18, Act No. 10 of 1990, s. 44, Act No. 8 of 1991, s. 41, Act No. 4 of 1993, s. 41, Act No. 13 of 1995, s. 79, Act No. 8 of 1996, s. 32, Act No. 9 of?",Income Tax Act
"What is Act No. 8 of 1996, s. 31, Act No. 8 of 1997, s. 32, Act No. 9 of 2000, s. 42, Act No. 6 of 2001, s. 46, Act No. 15 of 2003, s. 32, Act No. 4 of 2004, s. 48, Act No. 6 of 2005, s. 23, Act No. 10 of 2006, s. 21, Act No. 9 of 2007, s. 20, Act No. 8 of 2008, s. 30, Act No. 8 of 2009, s. 22, Act No. 16 of 2014, s. 7. Act No. 14 of 2015, s. 10, Act No. 38 of 2016, s. 6, Act No. 10 of 2018, s. 7, Act No. 8 of 2021, s. 8, Act No. 4 of 2023, s. 11, Act No.?",Income Tax Act
"What is Act No. 22 of 2022, s. 8, Act No. 4 of 2023, s. 11, Act No. 2 of 2024, 3rd Sch., Act No. 12 of 2024, s.7, Act No. 9 of 2025, s. 10.]?",Income Tax Act
"What is the purpose of reducing the deduction for expenses incurred by a person in the maintenance of himself, his family or establishment or for any other personal or domestic purpose including the following: (i) entertainment expenses for personal purposes; or (ii) hotel,?",Income Tax Act
What is the purpose of a deduction in respect of income tax or tax of a similar nature paid on income?,Income Tax Act
"What is a deduction in respect of income tax or tax of a similar nature, including compensation tax paid on income which is charged to tax in a country outside Kenya to the extent to which that tax is payable in respect of and is paid out of income deemed to have accrued in or to have been derived from Kenya?",Income Tax Act
"Commissioner considers it reasonable to regard as not being carried on mainly with a view to the realization of profits; and, without prejudice to the?",Income Tax Act
"What is the purpose of the Act No. 10 of 2006, s. 22; and, without prejudice to the generality of the foregoing, a business shall be deemed not to be carried on for any year of income with a view to the realization of profits where more than one quarter of the amount of the revenue expenditure incurred in such business in such year relates to goods, services, amenities or benefits, or to the production of goods, services, amenities or benefits, which are of a personal of domestic nature enjoyed by the owner, partners, shareholders or other persons having a beneficial interest in the business or a member of the family or the domestic establishment of any such person;?",Income Tax Act
What is the purpose of this paragraph?,Income Tax Act
What shall not apply where the interest is exempt from tax under this Act?,Income Tax Act
What is the name of the company that is not a bank or a financial institution licensed under the Banking Act (Cap. 488)?,Income Tax Act
"What is Act No. 7 of 1976, s. 2, Act No. 11 of 1976, s. 7, Act No. 8 of 1978, s. 9, Act No. 14 of 1982, s. 20, Act No. 10 of 1988, s. 32, Act No. 10 of 1990, s. 45, Act No. 9 of 1992, s. 42, Act No. 6 of 1994, s. 37, Act No. 8 of 1997, s. 33, Act No. 6 of 2001, s. 47, Act No. 7 of 2002, s. 40, Act No. 15 of 2003, s. 33, Act No. 6 of 2005, s. 22, Act No. 8 of 2008, s. 31, Act No. 8 of 2009, s.?",Income Tax Act
"Act No. 10 of 2006, s. 22, Act No. 8 of 2008, s. 31, Act No. 8 of 2009, s. 23, Act No. 10 of 2010, s. 23, Act No. 4 of 2012, s. 13, Act No. 16 of 2014, s. 8, Act No. 38 of 2016, s. 7, Act No. 23 of 2019, s. 8, Act No. 8 of 2021, s. 9, Act No. 22 of 2022, s. 9, Act No. 4 of 2023, s. 12, Act No. 9 of 2025, s. 11.]?",Income Tax Act
"Subject to subsection (4) of Question: The stock owned by a farmer at the beginning and end of each period for which he makes up the accounts of his farming business shall, in computing the gains or profits from such business, be taken into account at such value as the Commissioner may determine to be just and reasonable. (1) The stock owned by a farmer at the beginning and end of each period for which he makes up the accounts of his farming business shall, in computing the gains or profits from such business, be taken into account at such value as the Commissioner may determine to be just and reasonable. (2) An election duly made by a farmer under section 16 of the Management Act shall be binding upon him for all subsequent years of income in which he carries on the business of farming: Provided that on application in writing by the farmer, the Commissioner may, subject to such adjustment that he may consider appropriate, permit any farmer who has elected not to take into account the value of stock to revoke his election with effect from the year of income prior to that in which the application is made. (3) Subject to subsection (4) of Question:?",Income Tax Act
"What shall every farmer who has elected not to take into account the value of stock be charged for each year of income on all amounts received for stock disposed of by him in any circumstances and whether or not the proceeds thereof would, but for this section, be regarded as a capital receipt; and, if a part of the stock is disposed of otherwise than in the open market, he shall be charged on the cost or open market value of such stock, whichever is the lesser, so, however, that in no case shall he be charged on less than the amount received for such stock:?",Income Tax Act
What is the purpose of determining the total income for the year of income in which cessation takes place?,Income Tax Act
"What is the purpose of the amendments referred to in subsection (4) of this section and to such amendments as the Commissioner would have considered appropriate had an application been received under the proviso to subsection (2) of this section, the executors or administrators?",Income Tax Act
What shall be charged in respect of stock belonging to the deceased farmer at the time of his death?,Income Tax Act
"What is the purpose of the Act No. 9 of 2000, s.?",Income Tax Act
"What is the legal term for all livestock and produce, and crops which have been harvested?",Income Tax Act
"Where a non-resident person carries on any business in Kenya which consists of manufacturing, growing, mining, or producing, or harvesting, whether from the land or from the water, any product or produce, whether or not the contract of sale is made within or without Kenya, or utilizes that product or produce in any business carried on by him outside Kenya, then the gains or profit from such business carried on in Kenya shall be deemed to be income derived from Kenya and to be gains or profits such amount as would have accrued if such product or produce had been sold wholesale to the best advantage.?",Income Tax Act
What is deemed to be income accrued in or derived from Kenya?,Income Tax Act
What does the Act No. 9 of 2025 mean?,Income Tax Act
"Where– (a) a resident person carries on business with a related resident person operating in a preferential tax regime; or (b) a resident person carries on business with– (i) a non-resident person located in a preferential tax regime; or (ii) an associated enterprise of a non-resident person located in a preferential tax regime; or (iii) a permanent establishment of a non-resident person operating in Kenya where the non-resident person is located in a preferential tax regime, and the business produces no gains or produces less gains than those which would have been expected to accrue from that business if the business activity was not with a party in a preferential tax regime, the gains of that resident person from?",Income Tax Act
Which of the following is not a preferred tax regime: iii) or a foreign jurisdiction?,Income Tax Act
"Where- I is income receiving tax benefits; Q is the research and development expenditures made by the taxpayer, including acquisition costs and related party outsourcing costs; T is the research and development expenditures made by the taxpayer, including acquisition costs and related party outsourcing costs; and P is intellectual property income including royalties, capital gains and any other income from the sale of an intellectual property asset including embedded intellectual property income calculated under transfer pricing principles:?",Income Tax Act
"[Act No. 15 of 2017, s. 13, Act No. 22 of 2022, s. 10, Act No. 4 of 2023, s. 14] 18B. Application of sections 18C, 18D, 18E and 18F The provisions of sections 18C, 18D, 18E, and 18F shall apply to returns for the year of income 2022 and subsequent years of income. [Act No. 22 of 2022, s. 11.] 18C. Notification to the Commissioner (1) A multinational enterprise group or a constituent entity, other than an excluded multinational enterprise group, that is resident in Kenya, shall notify the Commissioner, not later than the last day of the reporting financial year of that group– (a) whether or not it is the ultimate parent entity of the?",Income Tax Act
What is the name of the entity that is the ultimate parent entity or surrogate parent entity and the tax residence of that constituent entity?,Income Tax Act
Which of the following is not a country-by-country report: country-by-country report or country-by-country report?,Income Tax Act
"What is the purpose of the report to be filed by a multinational enterprise group whose total consolidated group turnover, including extraordinary or investment income, is at least ninety-five billion shillings during the financial year immediately preceding the reporting financial year as reflected in its consolidated financial statements for such preceding financial year?",Income Tax Act
What shall be filed not later than six months after the last day of the reporting financial year of the multinational enterprise group?,Income Tax Act
"What is the name of the master file under subsection (3) that contains– (a) a detailed overview of the group; (b) the growth engines; (c) a description of the supply chain of the key products and services; (d) the group’s research and development policy; (e) a description of each constituent entity’s contribution to value creation; (f) information about intangible assets and the intercompany agreements associated with them; (g) information about any transfer of intangible assets within the group during the tax period, including the identity of the constituent entities involved, the countries in which those intangible assets are registered and the consideration paid as part of the transfer; (h) information about financing activities of the group; (j) tax rulings, if any, made in respect of the group; and (k) any other information?",Income Tax Act
"What is the purpose of a local file under subsection (3) to contain– (a) details and information on the resident constituent entity’s activities within the multinational enterprise group; (b) management structure of the resident constituent entity; (c) business strategies including structuring, description of the material-controlled transactions, the resident constituent entity’s business and competitive environment; (d) the international transactions and amounts paid to the resident constituent entity or received by the entity; and (e) any other information that the Commissioner may require.?",Income Tax Act
What is the name of the person who files a country-by-country report and notify the Commissioner in such form as the Commissioner may specify?,Income Tax Act
What is the name of the person who fails to comply with the provisions of subsections 18C and 18D and shall be subject to the penalties prescribed under the Tax Procedures Act (Cap. 469B)?,Income Tax Act
"What is the definition of ""competent authority agreement""?",Income Tax Act
What is a country-by-country report describing the financial activities of each constituent entity in all jurisdictions where the group has taxable presence?,Income Tax Act
What is the term for a group that includes two or more enterprises?,Income Tax Act
What is the term for a group that includes two or more enterprises that are resident in different jurisdictions including an enterprise that carries on business through a permanent establishment or through any other entity in another jurisdiction?,Income Tax Act
"What is not controlled by another entity; and (b) owns or controls, directly or indirectly, one or more constituent entities of a multinational enterprise group?",Income Tax Act
What is the purpose of calculating the gains or profits of insurance companies from insurance business which is chargeable to tax; and for the purposes of this Act a mutual insurance company shall be deemed to carry on an insurance business the surplus from which shall be ascertained in the manner provided for in this section for ascertaining gains or profits and which shall be deemed to be gains or profits which are charged to tax under this Act?,Income Tax Act
What is a reserve for unexpired risks referable to that business at the percentage adopted by the company at the end of that year of income and adding thereto the reserve deducted?,Income Tax Act
"What is the percentage adopted by the company at the end of that year of income and adding thereto the reserve deducted for unexpired risks at the end of the previous year of income: provided that the reserves are estimated on the basis of actuarial principles, including discounting of ultimate costs; and (c) deducting from the figure arrived at under paragraphs (a) and (b) of this subsection– (i) the amount of the claims admitted in such year of income in connection with such business (provided that claims incurred but not paid or not reported before the end of the accounting period are estimated on the basis of actuarial principles including the discounting of ultimate costs); less any amount recovered in respect thereof under reinsurance; and (ii) the amount of agency expenses incurred in such year of income in connection with such business; and (iii) the amount of any other expenses allowedable as?",Income Tax Act
What is the amount of any other expenses allowed as a deduction (excluding costs and expenses attributable to earning exempt income) as determined by the ratio of exempt investment income to the sum of investment and exempt investment income in that year of income in computing the gains or profits of that business under this Act?,Income Tax Act
What is the percentage that the Commissioner may determine to be just and reasonable as representing income from investment of the reserves referable to such business done in Kenya at the end of that year of income in respect of policies for which the premiums are received or receivable in Kenya at the percentage adopted by the company in relation to which the premiums are received or receivable in Kenya at the percentage adopted by the company in relation to which the premiums are received or receivable in Kenya at the percentage adopted by the company in relation to which the premiums are received or receivable in Kenya at the percentage adopted by the company in relation to which the premiums are received or receivable in Kenya at the percentage adopted by the company in relation to which the premiums are received or receivable in Kenya at the percentage adopted by the company in relation to which the premiums are received or receivable in Kenya at the percentage adopted by the company in relation to which the premiums are received or receivable in Kenya at the percentage adopted by the company in relation to which the premiums are received or receivable in Kenya at the percentage adopted by the company in relation to which the premiums are received?,Income Tax Act
"In what year did the premiums be received or receivable in Kenya at the percentage adopted by the company in relation to its insurance business as a whole, other than life insurance, but adding to that sum the reserve deducted for similar unexpired risks at the end of the previous year of income: provided that the reserves are estimated on the basis of actuarial principles, including discounting of ultimate costs; and (c) deducting from the figure arrived at under paragraphs (a) and (b)– (i) the amount of the claims admitted in that year of income in connection with that business (Provided that claims incurred but not paid or not reported before the end of the accounting period are estimated on the basis of actuarial principles including the discounting of ultimate costs); less any amount recovered in respect thereof under reinsurance; and (ii) the amount of agency expenses incurred in such year of?",Income Tax Act
"What is the actuarial surplus of the long term insurance business of a resident insurance company, whether mutual or proprietary, as determined under the Insurance Act and recommended by the actuary?",Income Tax Act
What is the amount of actuarial surplus recommended by the actuary to be transferred from the life insurance fund?,Income Tax Act
What is the actuarial surplus recommended by the actuary to be transferred from the life insurance fund for the benefit of shareholders in previous years of income?,Income Tax Act
"Where the actuarial valuation of the life insurance fund results in a deficit for a year of income and the shareholders are required to inject money into the life insurance fund, the proportionate amount of the money so transferred shall be treated as a negative transfer for the purposes of subsection (6)a):?",Income Tax Act
What is a negative transfer for the purposes of subsection (6)a)?,Income Tax Act
"What is the amount of the gains or profits from insurance business, both from life insurance and from other classes of insurance?",Income Tax Act
"[Act No. 8 of 1991, s. 59, Act No. 9 of 1992, s. 43, Act No. 4 of 1993, s. 42, Act No. 6 of 1994, s. 38, Act No. 8 of 1997, s. 34, Act No. 5 of 1998, s. 32, Act No. 8 of 2008, s. 32, Act No. 8 of 2009, s. 24, Act No. 10 of 2018, s. 8, Act No. 9 of 2025, s. 15.]?",Income Tax Act
"What section shall apply to designated co-operative societies other than– (a) a society which has been exempted from all the provisions of the Co-operative Societies Act (Cap. 490) under section 92 of that Act; or (b) a society in respect of which the Commissioner is of the opinion, having regard to the number of members composing it, the nature of its business, the manner in which its business is conducted, the extent of its transactions with non-members or any other relevant factors, is a body corporate carrying on business for its own profit.?",Income Tax Act
What is the difference between a credit and savings co-operative society and a credit and savings co-operative society?,Income Tax Act
"In the case of a designated primary society which is registered and carries on business as a credit and savings co-operative society its total income for any year of income shall, notwithstanding any other provisions of this Act, be deemed to be the aggregate of– (a) fifty per centum of its gross income from interest (other than interest from its members); (b) its gross income from any right granted for the use or occupation of any property, not being a royalty, ascertained in accordance with the provisions of this Act; (c) gains chargeable to tax under section 3(2)(f); (d) any other income (excluding royalties) chargeable to tax under this Act not falling within paragraph (a), (b) or (c) ascertained in accordance with the provisions of this Act.?",Income Tax Act
What is the name of the Act that states that any loss incurred in respect of any year of income prior to the year of income 1985 shall not be deductible?,Income Tax Act
"What does the Act No. 13 of 1984, s. 20, Act No. 8 of 1985, s. 13, Act No. 6 of 2001, s. 48, Act No. 15 of 2003, s. 34, Act No. 38 of 2013, s. 12.]?",Income Tax Act
What is deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have been deemed to have?,Income Tax Act
"What does the Act No. 10 of 1990, s. 47, Act No. 7 of 2002, s. 41, Act No. 4 of 2012, s. 14, Act No. 23 of 2019, s. 9.]?",Income Tax Act
"What is the name of the person who, while he is a member, is entitled to an interest in all the assets of such club in the event of its liquidation?",Income Tax Act
"What does Act No. 1 of 1982, s. 3, Act No. 4 of 2023, s. 17, Act No. 9 of 2025, s. 16.?",Income Tax Act
"What is the purpose of subsection (2) of this Act, where any payment of an annuity to which this section applies is made, that portion of the payment which as represents the capital element thereof, as ascertained under subsection (2) of this section, shall not be deemed to be income?",Income Tax Act
"What is a table of mortality that the Commissioner considers appropriate to the case shall be used in computing the payments expected to be made under the contract, which table shall be used in computing the payments expected to be made under the contract, which tables shall be used in computing the payments expected to be made under the contract, which tables shall be used in computing the payments expected to be made under the contract, which tables shall be used in computing the payments expected to be made under the contract, which tables shall be used in computing the payments expected to be made under the contract, which tables shall be used in computing the payments expected to be made under the contract, which tables shall be used in computing the payments expected to be made under the contract, which tables shall be used in computing the payments expected to be made under the contract, which tables shall be used in computing the payments expected to be made under the contract, which tables shall be used in computing the payments expected to be made under the contract, which tables shall be used in computing the payments expected to be made under the contract, which tables shall be used in computing the payments expected to be made under the contract, which tables shall be used in computing the payments expected to be made under the contract, which tables shall be?",Income Tax Act
What is the name of the contract that the Commissioner considers appropriate to the case?,Income Tax Act
"What is the purpose of determining the expected term thereof to provide for the continuance of such payments thereunder for a minimum term certain equal to the nearest complete number of years required to complete the payment of the stated sum; (e) where such payments commence on the expiry of a term of years or on the death of any individual, then the consideration or purchase price for the contract shall be taken to be– (i) the lump sum, if any, which the individual entitled to those payments is entitled to receive in lieu thereof; or (ii) if there is no lump sum, the sum ascertainable from the contract as the present value of the annuity at the date those payments commence; or (iii) if there is no such sum, the present value of those payments computed as at the date the payments commence on the basis of a rate of interest of?",Income Tax Act
What type of annuity is referred to as a contract or a trust scheme?,Income Tax Act
"What shall be limited to the lesser of– (a) the sum of the contributions made by the employee to registered funds in the year; or (b) thirty per cent of the employee’s pensionable income in the year; or (c) three hundred and sixty thousand shillings (or, where contributions are made to registered funds of the employer in respect of a part year of service of the member, thirty thousand shillings per month of service).?",Income Tax Act
What is the purpose of the deduction in respect of the contributions made by an employer in a year under defined contribution provisions of registered funds?,Income Tax Act
Where is the deduction in respect of the contributions made by an employer in a year under defined benefit provisions of registered funds limited to the amount by which the lesser of– (a) the sum of the contributions made by the employer and by the employees in the year to registered funds in?,Income Tax Act
What is the purpose of determining the sum of the contributions made by the employer and by the employees in the year to registered funds in respect of members of the defined benefit registered funds of the employer?,Income Tax Act
What is the purpose of determining the deductible amounts that can be made to registered funds under subsection (2) in respect of the members of the defined benefit registered funds?,Income Tax Act
Where is a defined contribution registered fund determined?,Income Tax Act
"What does the Act No. 10 of 1990, s. 48, Act No. 8 of 1991, s. 60, Act No. 9 of 1992, s. 44, Act No. 4 of 1993, s.?",Income Tax Act
"Act No. 8 of 1991, s. 60, Act No. 9 of 1992, s. 44, Act No. 4 of 1993, s. 43, Act No. 6 of 1994, s. 39, Act No. 13 of 1995, s. 82, Act No. 8 of 1996, s. 32, Act No. 8 of 1997, s. 35, Act No. 5 of 1998, s. 33, Act No. 4 of 1999, s. 34, Act No. 9 of 2000, s. 44, Act No. 6 of 2005, s. 25, Act No. 12 of 2024, s. 8.]?",Income Tax Act
What is the minimum amount of contributions made by an individual to a registered individual retirement fund in a year?,Income Tax Act
"How many years did the Act No. 9 of 1992, s. 45, Act No. 6 of 1994, s. 40, Act No. 13 of 1995, s. 83, Act No. 8 of 1996, s. 33, Act No. 8 of 1997, s. 36, Act No. 5 of 1998, s. 34, Act No. 4 of 1999, s. 35, Act No. 9 of 2000, s. 45, Act No. 4 of 2004, s. 50, Act No. 6 of 2005, s. 26, Act No. 12 of 2024, s. 9.]?",Income Tax Act
What is the legal basis of the law in the United States of America?,Income Tax Act
"Where the Commissioner is of the opinion that the main purpose or one of the main purposes for which a transaction was effected (whether before or after the passing of this Act) was the avoidance or reduction of liability to tax for any year of income, or that the main benefit which might have been expected to accrue from the transaction in the three years immediately following the completion thereof was the avoidance or reduction of liability to tax, he may, if he determines it to be just and reasonable, direct that such adjustments shall be made as respects liability to tax as he considers appropriate to counteract the avoidance or reduction of liability to tax which could otherwise be effected by the transaction.?",Income Tax Act
What is the generality of the powers conferred by subsection (1) of this section?,Income Tax Act
"Where the Commissioner is of the opinion that a private company has not distributed to its shareholders as dividends within a reasonable period, not exceeding twelve months, after the end of its accounting period such part of its income for that period which could be so distributed without prejudice to the requirements of the company’s business, he may direct that that part of the income of the company shall be treated for the purposes of this Act as having been distributed as a dividend to the shareholders in accordance with their respective interests and shall be deemed to have been paid on a date twelve months after the end of that accounting period. (2) Where the Commissioner is of the opinion that a private company has not distributed to its shareholders as dividends within a reasonable period, not exceeding twelve months, after the end of its accounting period such part of its income for that period which could be so distributed without prejudice to the requirements of the company’s business, he may direct that that part of the income of the company shall be treated for the purposes of this Act as having been distributed as a dividend to the shareholders in accordance with their respective interests and shall be deemed to have been paid on a date twelve months after the end of that accounting period. (3)?",Income Tax Act
"What is the name of a private company that may at any time before making a distribution of a dividend to its shareholders inquire of the Commissioner whether the distribution would be regarded by him as sufficient for the purpose of subsection (1) of this section, and the Commissioner, after calling on the company?",Income Tax Act
"What is the purpose of subsection (1) of this section, and the Commissioner, for the purpose of subsection (1) of this section, and the Commissioner, after calling on the company for such information that he may reasonably require, shall advise the company whether or not he proposes to take action under this section. (5) Where under this section part of the income of a company is treated as having been distributed and divided to its shareholders and in consequence thereof, another company is treated as having received a dividend, then for the purpose of applying the provisions of subsection (1) of this section to the other company, the dividend which it is treated as having received shall be deemed to be part of such income of the other company available for distribution by such other company to its shareholders as dividends.?",Income Tax Act
What is a legal term for dividends?,Income Tax Act
"Where, under any settlement, income is paid during the life of the settlor to or for the benefit of a child of the settlor in a year of income, such income shall be deemed to be income of the settlor for such year of income and not income of any other person:?",Income Tax Act
"What is the purpose of the settlement for the settlor in the future (whether on the fulfilment of a condition, or the happening of a contingency, or as the result of the exercise of a power of discretion, or otherwise)?",Income Tax Act
Where is the amount of the tax chargeable upon any person for any year of income affected by tax deducted from the income under Head?,Income Tax Act
Where is the tax deducted from the income under Head B of Part VI?,Income Tax Act
What is the name of the person who is deemed to be the highest part of his income?,Income Tax Act
"What is the definition of ""settlor"", in relation to a settlement, includes any person by whom the settlement was made or entered into directly or indirectly, and any person who has provided or undertaken to provide funds directly or indirectly for the purpose of the settlement, or has made with any other person a reciprocal arrangement for that other person to make or enter into the settlement?",Income Tax Act
What does a settlor have provided directly or indirectly for the purposes of the settlement?,Income Tax Act
What is the name of the person who is deemed to be income received by him as a person beneficially entitled thereto under the settlement?,Income Tax Act
What is revocable and whether it was made or entered into before or after the commencement of this Act?,Income Tax Act
"(3) Where in any year of income the settlor, or a relative of the settlor, or any other person, under the direct or indirect control of the settlor or any of his relatives or the settlor and any of his relatives, by agreement with the trustees of a settlement in any way, whether by borrowing or otherwise, makes use of income arising, or of accumulated income which has arisen, under the settlement to which he is not entitled thereunder, then the amount of such income or accumulated income so made use of shall be deemed to be income of such settlor for such year of income and not income of any other person.?",Income Tax Act
"What is the right of the settlor to revoke or otherwise determine the settlement and in the event of the exercise of such power, the settlor or the wife or husband of the settlor will or may become beneficially entitled to the whole or any part of the property comprised in the settlement or?",Income Tax Act
"What is the spouse of any such relative referred to in paragraph (b); ""settlement"" includes any disposition, trust, covenant other than a registered family trust, agreement, arrangement,?",Income Tax Act
"What is a relative referred to in paragraph (b); ""settlement"" includes any disposition, trust, covenant other than a registered family trust, agreement, arrangement, or transfer of assets, other than– (a) a settlement made for valuable and sufficient consideration; (b) any agreement made by an employer to confer a pension upon an employee in respect of any period after the cessation of employment with such employer, or to provide an annual payment for the benefit of the widow or any relative or dependant of that employee after his death, or to provide a lump sum to an employee on the cessation of such employment. (6) Where, under this section, tax is charged on and is paid by the settlor, the settlor shall be entitled to recover from the trustees or other person to whom the income is payable under the settlement the amount of the tax so paid, and for that purpose to require?",Income Tax Act
"What is the name of the tax that is payable under the settlement and for that purpose to require the Commissioner to furnish to him a certificate specifying the amount of the tax so paid, and any certificate so furnished shall be conclusive evidence of the facts appearing therein?",Income Tax Act
"Where any person usually makes up the accounts of his business for a period of twelve months ending on any day other than 31st December, then, for the purpose of ascertaining his total income for any year of income, the income of any such accounting period ending on such other date shall, subject to such adjustment as the Commissioner may consider appropriate, be taken to be income of the year of income in which the accounting period ends– (a) in the case of a person other than an individual, as regards all income charged under section 3 of this Act; and (b) in the case of an individual, as regards all income charged under that section other than gains or profits from any employment or services rendered.?",Income Tax Act
"Where a person makes up the accounts of his business for a period greater or less than twelve months, the Commissioner may, subject to such adjustments as he may consider appropriate, including the assessment for a year of income which, but for any alteration in?",Income Tax Act
"What does the Act No. 7 of 1976, s. 2, Act No. 8 of 1996, s. 34, Act No. 9 of 2025, s. 17.]?",Income Tax Act
How many years did it take for a court to issue a notice of a restraining order to the Supreme Court?,Income Tax Act
"Where is the sum paid by any person after the cessation of his business which, if it had been paid prior to such cessation, would have been deductible in computing his gains or profits from such business, then, to the extent to which such sum has not already been deducted in computing such gains or profits, it shall be deducted in ascertaining his total income for the year of income in which it is paid?",Income Tax Act
"What is the name of a company that– (a) is engaged in business under a special operating framework arrangement with the Government; (b) incorporated for purposes of undertaking the manufacturer of human vaccines or other manufacturing activities including refining; and (c) whose capital investment is at least ten billion shillings, shall be subject to the rate of tax specified in the special operating framework arrangement with the Government.?",Income Tax Act
"What does the Act No. 22 of 2022, s. 13, s. 4 of 2023, s. 18]?",Income Tax Act
"What shall be set off against tax payable by him for that year of income at the rate and subject to the limitation specified in Head A of the Third Schedule: provided that– (i) notwithstanding that an individual has furnished no such return of income, he shall, for the purposes of section 37, be given the personal relief which he will be entitled to for that year of income; and (ii) nothing in this section shall prevent the Commissioner from granting to an individual in an assessment made under subsection (3) of section 73 that personal relief.?",Income Tax Act
Who is entitled to personal relief in an assessment made under subsection (3) of section 73?,Income Tax Act
What is the name of the person who is entitled to leave with pay following cessation of his employment in Kenya and part of such leave relates to the period after his departure from Kenya?,Income Tax Act
"(4) When an individual arrives in Kenya with the intention of becoming resident therein at any time after the beginning of any year of income, he shall, in respect of such year of income, be deemed to have been resident for the number of months in such year of income from and including the month in which he arrived. [Act No. 8 of 1997, s. 38.]?",Income Tax Act
What is the name of the person who is entitled to a tax relief in this Act referred to as the personal relief?,Income Tax Act
"What is the term for a resident individual who proves that in a year of income–a) the individual has paid a premium for an insurance made by the individual on the individual’s life or the life of the individual’s spouse or child and that the insurance secures a capital sum whether or not in conjunction with another benefit, and that the insurance is made with an insurance company lawfully carrying on in Kenya the business of life insurance, and that sums payable under the insurance are payable in Kenya in the lawful currency of Kenya; or (b) the individual's employer has paid a premium for that insurance on the life, and for the benefit, of that individual which is charged with tax under this Act on that individual; or (c) the individual and the individual's employer, has paid a premium for the insurance referred to in paragraph (b), shall, for that year of income, what is the term for a resident individual who proves that in a year of income–a) the individual has paid a premium for an insurance made by the individual on the individual’s life or the life of the individual’s spouse or child and that the insurance secures a capital sum whether?",Income Tax Act
What is the name of the person claiming the relief furnishes evidence as to the nature and conditions of the insurance and such other particulars as may be required by the Commissioner?,Income Tax Act
What is the name of the person who is under the age of eighteen years on the date the premium was paid?,Income Tax Act
How many years after the premium was paid did a resident who proves that in a year of income the person has contributed to a post-retirement medical fund be entitled to a personal relief in this Act referred to as the postretirement medical fund relief?,Income Tax Act
What is the legal name of the person who was convicted of rape?,Income Tax Act
What is the legal term for a tax levy?,Income Tax Act
