question,act
"The Deputy President-elect assumes office by taking and subscribing to—(a) the oath or affirmation of allegiance; and (b) the oath or affirmation for the execution of the functions of office, as prescribed in the Third?",Constitution of Kenya
"What shall the term of office of the Deputy President run from the date of the swearing in of the Deputy President, and shall end—(a) when the person next elected President at an election under Article 136(2)a) is sworn in; (b) on the Deputy President assuming the office of President; or (c) on resignation, death or removal from office of the Deputy President.?",Constitution of Kenya
What is the name of the person who is not a Deputy President?,Constitution of Kenya
What is the name of the person who has served a full term as Deputy President?,Constitution of Kenya
What are the provisions of Articles 144 and 145 relating to the removal of the President?,Constitution of Kenya
What is the name of the remuneration and benefits payable to the President and the Deputy President?,Constitution of Kenya
Who is a member of the National Assembly?,Constitution of Kenya
"If a motion under clause (6) is supported by at least one-third of the members of the National Assembly—a) the Assembly shall appoint a select committee comprising eleven of its members to investigate the matter; and (b) the select committee shall, within ten days, report to the Assembly whether it finds the allegations against the Cabinet Secretary to?",Constitution of Kenya
What is the purpose of a resolution under clause (9)(b)(ii) requiring the President to dismiss a Cabinet Secretary is supported by a majority of the members of the National Assembly—(a) the Speaker shall promptly deliver the resolution to the President; and (b) the President shall dismiss the Cabinet Secretary.?,Constitution of Kenya
What is the name of the president's cabinet secretary?,Constitution of Kenya
What is the purpose of the Cabinet Secretary's decision?,Constitution of Kenya
What is the name of the office of the Secretary to the Cabinet?,Constitution of Kenya
Where is the office of Principal Secretary established?,Constitution of Kenya
What is the profession of the Attorney-General?,Constitution of Kenya
What does the Attorney-General stand for?,Constitution of Kenya
The Director of Public Prosecutions shall hold office for a term of eight years and shall not be eligible for reappointment.?,Constitution of Kenya
What are the powers of the Director of Public Prosecutions?,Constitution of Kenya
"What is the purpose of this article in order to enact legislation conferring powers of prosecution on authorities other than the Director of Public Prosecutions, or to enact legislation conferring powers of prosecution on authorities other than the Director of Public Prosecutions, or to enact legislation conferring powers of prosecution on authorities other than the Director of Public Prosecutions, or to enact legislation conferring powers of prosecution on authorities other than the Director of Public Prosecutions, or to enact legislation conferring powers of prosecution on authorities other than the Director of Public Prosecutions, or to enact legislation conferring powers of prosecution on authorities other than the Director of Public Prosecutions, or to enact legislation conferring powers of prosecution on authorities other than the Director of Public Prosecutions, or to enact legislation conferring powers of prosecution on authorities other than the Director of Public Prosecutions, or to enact legislation conferring powers of prosecution on authorities other than the Director of Public Prosecutions, or to enact legislation conferring powers of prosecution on authorities other than the Director of Public Prosecutions, or to enact legislation conferring?",Constitution of Kenya
What is the name of the director of public prosecutions?,Constitution of Kenya
What may be the reason for the removal of the Director of Public Prosecutions?,Constitution of Kenya
What shall the Director of Public Prosecutions be entitled to?,Constitution of Kenya
What is the legal system of the Director of Public Prosecutions who is suspended from office under clause (4)?,Constitution of Kenya
What is the purpose and principles of this Constitution?,Constitution of Kenya
What does morality mean?,Constitution of Kenya
Where is the office of a judge of a superior court?,Constitution of Kenya
What does a member of the Judiciary not be liable in an action or suit in respect of anything done or omitted to be done in good faith in the lawful performance of a judicial function?,Constitution of Kenya
Who is the Chief Justice of the Judiciary?,Constitution of Kenya
"What is the name of the Court of Appeal, the High Court and the courts referred to in clause (2)?",Constitution of Kenya
"The Supreme Court shall be properly constituted for the purposes of its proceedings if it is composed of five judges. (3) The Supreme Court shall have—a) exclusive original jurisdiction to hear and determine disputes relating to the elections to the office of President arising under Article 140; and (b) subject to clause (4) and (5), appellate jurisdiction to hear and determine appeals from—(i) the Court of Appeal; and (ii) any other court or tribunal as prescribed by national legislation. (4) The Supreme Court shall have—a) exclusive original jurisdiction to hear and determine disputes relating to the elections to the office of President arising under Article 140; and (b) subject to clause (4) and (5), appellate jurisdiction to hear and determine appeals from—(i) the Court of Appeal; and (ii) any other court or tribunal as prescribed by national legislation. (4) The Supreme Court shall have—a) exclusive original jurisdiction to hear and determine disputes relating to the elections to the office of President arising under Article 140; and (b) subject to clause (4) and (5), appellate jurisdiction to hear and determine appeals from—(i) the Court of Appeal; and (ii?",Constitution of Kenya
What type of law may the Court of Appeal have in common with the Supreme Court?,Constitution of Kenya
What does the Supreme Court stand for?,Constitution of Kenya
What does the Court of Appeal have jurisdiction to hear appeals from?,Constitution of Kenya
"The High Court shall have—a) unlimited original jurisdiction in criminal and civil matters; (b) jurisdiction to determine the question whether a right or fundamental freedom in the Bill of Rights has been denied, violated, infringed or threatened; (c) jurisdiction to hear an appeal from a decision of a tribunal appointed under this Constitution to consider the removal of a person from office, other than a tribunal appointed under Article 144;?",Constitution of Kenya
"(4) Any matter certified by the court as raising a substantial question of law under clause (3)(b) or (d) shall be heard by an uneven number of judges, being?",Constitution of Kenya
What does the High Court have to do to ensure fair administration of justice?,Constitution of Kenya
What is a legal term for a court of law?,Constitution of Kenya
What is the name of the judge appointed by the President?,Constitution of Kenya
"What is the name of the judge of the Court of Appeal appointed from among persons who have— (a) at least ten years’ experience as a superior court judge; or (b) at least ten years’ experience as a distinguished academic, judicial officer, legal practitioner or such experience in other relevant legal field; or (c) held the qualifications mentioned in paragraphs (a) and (b) for a period amounting, in the aggregate, to ten years?",Constitution of Kenya
"How many years did each judge of the High Court be appointed from among persons who have—a) at least ten years’ experience as a superior court judge or professionally qualified magistrate; or (b) at least ten years’ experience as a distinguished academic or legal practitioner or such experience in other relevant legal field; or (c) held the qualifications specified in paragraphs (a) and (b) for a period amounting, in the aggregate, to ten years.?",Constitution of Kenya
"If the Chief Justice retires under clause (1), the next person appointed as Chief Justice may be selected in accordance with Article 166(1), even though that appointment may result in there being more than the maximum permitted number of Supreme Court judges holding office.?",Constitution of Kenya
What is the maximum permitted number of Supreme Court judges holding office?,Constitution of Kenya
"What does the Judicial Service Commission consider the petition and, if it is satisfied that the petition discloses a ground for removal under clause (1), send the petition to the Judicial Service Commission?",Constitution of Kenya
"What shall the President suspend the judge from office and, acting in accordance with the recommendation of the Judicial Service Commission—a) in the case of the Chief Justice, appoint a tribunal consisting of— (i) the Speaker of the National Assembly, as chairperson; (ii) three superior court judges from common-law jurisdictions; (iii) one advocate of fifteen years standing; and (iv) two other persons with experience in public affairs; or (b) in the case of a judge other than the Chief Justice, appoint a tribunal consisting of— (i) a chairperson and three other members from among persons who hold or have held office as a judge of a superior court, or who are qualified to be appointed as such but?",Constitution of Kenya
"A judge who is suspended from office under clause (5) shall be remunerated to one half until such time as the judge is removed from, or reinstated in, office.?",Constitution of Kenya
What is the procedure for a court appointed under this Article?,Constitution of Kenya
What is the legal definition of a subordinate court?,Constitution of Kenya
What are the subordinate courts?,Constitution of Kenya
"What shall the Chief Kadhi and the other Kadhis, or the Chief Kadhi and such of the other Kadhis (not being fewer than three in number) as may be prescribed under an Act of Parliament, each be empowered to hold?",Constitution of Kenya
What is the legal status of a Kadhi court in Kenya?,Constitution of Kenya
What is the name of the Judicial Service Commission?,Constitution of Kenya
What does the Chief Registrar of the Judiciary stand for?,Constitution of Kenya
"What is the purpose of the Judicial Service Commission to promote and facilitate the independence and accountability of the judiciary and the efficient, effective and transparent administration of justice?",Constitution of Kenya
What is the role of the Commission in the promotion of gender equality?,Constitution of Kenya
What is the name of the Judiciary Fund which shall be administered by the Chief Registrar of the Judiciary?,Constitution of Kenya
What are the principles of devolved government?,Constitution of Kenya
What is the purpose of the devolution of government?,Constitution of Kenya
What is the capital of Kenya?,Constitution of Kenya
Which of the following is not a legal term for county governments established under this Constitution: (a) county governments shall be based on democratic principles and the separation of powers; (b) county governments shall have reliable sources of revenue to enable them to govern and deliver services effectively; and (c) no more than two-thirds of the members of representative bodies in each county government shall be of the same gender.?,Constitution of Kenya
What is the name of the county government that has the authority to decentralise its functions and the provision of its services to the extent that it is efficient and practicable to do so?,Constitution of Kenya
"Which of the following is not a member of the county assembly: b) members elected by the registered voters of the wards, each ward constituting a single member constituency, on the same day as a general election of Members of Parliament, being the second Tuesday in August, in every fifth year; c) the number of members of marginalised groups, including persons with disabilities and the youth, prescribed by an Act of Parliament; and d) the Speaker, who is an ex officio member.?",Constitution of Kenya
What is the name of the county that is elected by each political party under paragraph (a) in accordance with Article 90?,Constitution of Kenya
What is the name of the speaker elected by the county assembly from among persons who are not members of the assembly?,Constitution of Kenya
"Which of the following is not a member of a county executive committee: the county governor, the deputy county governor, or the deputy county governor?",Constitution of Kenya
What is the name of the county executive committee that is responsible for the performance of their functions and exercise of their powers?,Constitution of Kenya
Which candidate for election as county governor shall nominate a person who is qualified for nomination for election as county governor as a candidate for deputy governor?,Constitution of Kenya
How does the Independent Electoral and Boundaries Commission conduct a separate election for the deputy governor?,Constitution of Kenya
What is the legal basis for the removal of a county governor on any of the following grounds?,Constitution of Kenya
"vacancy occurs in the office of county governor, the deputy county governor shall assume office as county governor for the remainder of the term of the county governor. (3) If a person assumes office as county governor under clause (2), the person shall be deemed for the purposes of Article 180(7)—a) to have served a full term as county governor if, at the date on which the person assumed office, more than two and a half years remain before the?",Constitution of Kenya
"If a vacancy occurs in the office of county governor and that of deputy county governor, or if the deputy county governor is unable to act, the speaker of the county assembly shall act as county governor.?",Constitution of Kenya
What is the name of the county governor who assumes office following the next election held under Article 180(1)?,Constitution of Kenya
What is the purpose of the county executive committee?,Constitution of Kenya
What does the National legislation contemplated in clause (1) provide for?,Constitution of Kenya
What are the functions and powers of the county government under the Fourth Schedule?,Constitution of Kenya
What is a function or power that is conferred on more than one level of government is a function or power within the concurrent jurisdiction of each of those levels of government?,Constitution of Kenya
What are the boundaries of counties?,Constitution of Kenya
What is the name of the county that is assigned by the Fourth Schedule?,Constitution of Kenya
"Which of the following is not an independent commission set up for that purpose: Parliament, the National Assembly, or the Senate?",Constitution of Kenya
What shall the governments do in any dispute between governments?,Constitution of Kenya
"What does the National Law provide for settling inter-governmental disputes by alternative dispute resolution mechanisms, including negotiation, mediation and arbitration?",Constitution of Kenya
"Legislation under clause (3) may, in particular, authorise the national government—a) to take appropriate steps to ensure that the county government’s functions are performed and that it operates a financial management system that complies with the prescribed requirements; and (b) if necessary, to assume responsibility for the relevant functions.?",Constitution of Kenya
What is the purpose of the Senate to bring the intervention by the national government to an end?,Constitution of Kenya
"What does the national legislation provide for a matter that, to be dealt with effectively, requires uniformity across the nation, and the national legislation provides that uniformity by establishing?",Constitution of Kenya
Which of the following is a decision by a court?,Constitution of Kenya
"Which of the following is not a legal term for a provision of legislation of one level of government: a provision of legislation of another level of government, a provision of legislation of another level of government, or a provision of a provision of legislation of another level of government?",Constitution of Kenya
"What is the purpose of the suspension of a county government if an independent commission of inquiry has investigated allegations against the county government, the President is satisfied that the allegations are justified and the Senate has authorised the suspension?",Constitution of Kenya
What is the name of the county where elections for the relevant county government shall be held?,Constitution of Kenya
"A person is disqualified from being elected a member of a county assembly if the person—a) is registered as a voter; (b) satisfies any educational, moral and ethical requirements prescribed by this Constitution or an Act of Parliament; and (c) is either— (i) nominated by a political party; or (ii) an independent candidate supported by at least five hundred registered voters in the ward concerned.?",Constitution of Kenya
What is the name of the person who has not been a citizen of Kenya for at least the ten years immediately preceding the date of election?,Constitution of Kenya
What happens to the office of a member of a county assembly?,Constitution of Kenya
What is the term for a member of a political party to be deemed to have resigned from the party?,Constitution of Kenya
What does a county assembly or any of its committees have power to summon any person to appear before it for the purpose of giving evidence or providing information?,Constitution of Kenya
"What is the purpose of enacting legislation for the powers, privileges and immunities of county assemblies, their committees and members?",Constitution of Kenya
What does Parliament do to ensure that the community and cultural diversity of a county is reflected in its county assembly and county executive committee?,Constitution of Kenya
"What does the executive committee of the county, as last constituted remains competent to perform administrative functions until a new executive committee is constituted after the election?",Constitution of Kenya
What does the Gazette refer to?,Constitution of Kenya
What is the purpose of this Chapter?,Constitution of Kenya
What are the principles of public finance in the Republic?,Constitution of Kenya
What is the national and county governments’ share of revenue?,Constitution of Kenya
What is the need for affirmative action in respect of disadvantaged areas and groups and the need for affirmative action in respect of disadvantaged areas and groups and the need for affirmative action in respect of disadvantaged areas and groups and the need for affirmative action in respect of disadvantaged areas and groups and the need for affirmative action in respect of disadvantaged areas and groups and the need for affirmative action in respect of disadvantaged areas and groups and the need for affirmative action in respect of disadvantaged areas and groups and the need for affirmative action in respect of disadvantaged areas and groups and the need for affirmative action in respect of disadvantaged areas and groups and the need for affirmative action in respect of disadvantaged areas and groups and the need for affirmative action in respect of disadvantaged areas and groups and the need for affirmative action in respect of disadvantaged areas and groups and the need for affirmative action in respect of disadvantaged areas and groups and the need for affirmative action in respect of disadvantaged areas and groups and the need for affirmative action in respect of disadvantaged areas and groups and the need for affirmative action in respect of disadvantaged areas and groups and the need for affirmative action in respect of disadvantaged areas and groups?,Constitution of Kenya
"How does the amount referred to in clause (2) be calculated on the basis of the most recent audited accounts of revenue received, as approved by the National Assembly?",Constitution of Kenya
What is the name of the Commission on Revenue?,Constitution of Kenya
What does the Commission on Revenue Allocation stand for?,Constitution of Kenya
How many counties are in the Senate?,Constitution of Kenya
What does the Commission refer to?,Constitution of Kenya
What is a charge against the Fund as authorised by this Constitution or an Act of Parliament?,Constitution of Kenya
What is the purpose of the withdrawal of money from the Consolidated Fund?,Constitution of Kenya
What is a charge against the Revenue Fund that is provided for by an Act of Parliament or by legislation of the county?,Constitution of Kenya
What is the purpose of establishing other funds by counties and the management of those funds?,Constitution of Kenya
What is the name of the Act of Parliament that provides for advances from the Contingencies Fund if the Cabinet Secretary responsible for finance is satisfied that there is an urgent and unforeseen need for expenditure for which there is no other authority?,Constitution of Kenya
"What does the taxation and other revenue-raising powers of a county not be exercised in a way that prejudices national economic policies, economic activities across county boundaries or the national mobility of goods, services, capital or labour.?",Constitution of Kenya
What is the nature of the work of the State officer?,Constitution of Kenya
What is the name of Parliament's Cabinet Secretary responsible for finance?,Constitution of Kenya
What does a county government need to do before it can borrow?,Constitution of Kenya
What does the Act of Parliament do?,Constitution of Kenya
"What is a charge on the Consolidated Fund, but an Act of Parliament may provide for charging all or part of the public debt to other public funds?",Constitution of Kenya
"What is the name of the person who is qualified to be a member of the Commission under clause (2)(a), (b) or (c)?",Constitution of Kenya
What are some of the legal issues that have been discussed in this article?,Constitution of Kenya
What is the main function of the Commission on Revenue Allocation?,Constitution of Kenya
"What does the Commission submit its recommendations to the Senate, the National Assembly, the national executive, county assemblies and county executives?",Constitution of Kenya
"How long after the Senate adopts a resolution under clause (1), the Speaker of the Senate shall refer the resolution to the Speaker of the National Assembly?",Constitution of Kenya
"If the National Assembly approves an amended version of the resolution, or rejects the resolution, the Senate, at its option, may either—?",Constitution of Kenya
What does the Senate need to do to amend a resolution under clause (8)?,Constitution of Kenya
What is a resolution under Clause (8)?,Constitution of Kenya
What shall be introduced in Parliament at least two months before the end of each financial year?,Constitution of Kenya
What is the name of the Commission on Revenue Allocation’s recommendations?,Constitution of Kenya
"What is a county’s share of revenue raised by the national government shall be transferred to the county without undue delay and without deduction, except when the transfer has been stopped under Article 225. Part 5 – What is a county’s share of revenue raised by the national government shall be transferred to the county without undue delay and without deduction, except when the transfer has been stopped under Article 225. Part 5 – What is a county’s share of revenue raised by the national government shall be transferred to the county without undue delay and without deduction, except when the transfer has been stopped under Article 225. Part 5 – What is a county’s share of revenue raised by the national government shall be transferred to the county without undue delay and without deduction, except when the transfer has been stopped under Article 225. Part 5 – What is a county’s share of revenue raised by the national government shall be transferred to the county without undue delay and without deduction, except when the transfer has been stopped under Article 225. Part 5 – What is a county’s share of revenue raised by the national government shall be transferred to the county without undue delay?",Constitution of Kenya
What does the National Legislative Assembly prescribe?,Constitution of Kenya
What shall the National Assembly consider the estimates submitted under clause (1) together with the estimates submitted by the Parliamentary Service Commission and the Chief Registrar of the Judiciary under Articles 127 and 173 respectively?,Constitution of Kenya
What does the Appropriation Bill mention in clause (6) not include expenditures that are charged on the Consolidated Fund by this Constitution or an Act of Parliament?,Constitution of Kenya
What is the name of the person charged on the Consolidated Fund by this Constitution or an Act of Parliament?,Constitution of Kenya
What is the purpose of the withdrawal of money from the Consolidated Fund?,Constitution of Kenya
What is the purpose of the approval of Parliament for any spending under this Article?,Constitution of Kenya
What is the maximum amount of money spent by Parliament in a particular financial year?,Constitution of Kenya
"What is the purpose of the Division of Revenue Bill passed by Parliament under Article 218, which shall each county government prepare and adopt its own annual budget and appropriation Bill in the form, and according to the procedure, prescribed in an Act of Parliament?",Constitution of Kenya
What is the purpose of a decision to stop the transfer of funds as contemplated in clause (3)?,Constitution of Kenya
What is the purpose of Parliament's decision to stop the transfer of funds as contemplated in clause (3)?,Constitution of Kenya
"If the holder of a public office, including a political candidate, is a member of the House of Commons?",Constitution of Kenya
"What is the name of the person who is liable for any loss arising from that use and shall make good the loss, whether the person remains the holder of the office or not?",Constitution of Kenya
"What is the purpose of the Act of Parliament to prescribe a framework within which policies relating to procurement and asset disposal shall be implemented and may provide for all or any of the following— (a) categories of preference in the allocation of contracts; (b) the protection or advancement of persons, categories of persons or groups previously disadvantaged by unfair competition or discrimination; (c) sanctions against contractors that have not performed according to professionally regulated procedures, contractual agreements or legislation; and (d) sanctions against persons who have defaulted on their tax obligations, or have been guilty of corrupt practices or serious violations of fair employment laws and practices.?",Constitution of Kenya
What is the legal basis for a fair employment law?,Constitution of Kenya
What shall the Controller of Budget do every four months to submit to each House of Parliament a report on the implementation of the budgets?,Constitution of Kenya
How many months does the Controller submit to each House of Parliament a report on the implementation of the budgets of the national and county governments?,Constitution of Kenya
"e) the accounts of the National Assembly, the?",Constitution of Kenya
"What are the accounts of every commission and independent office established by this Constitution, e) the accounts of the National Assembly, the Senate and the county assemblies; (f) the accounts of political parties funded from public funds; (g) the public debt; and (h) the accounts of any other entity that legislation requires the Auditor-General to audit?",Constitution of Kenya
"The Salaries and Remuneration Commission consists of the following persons appointed by the President—a) a chairperson;b) one person each nominated by the following bodies from among persons who are not members or employees of those bodies—(i) the Parliamentary Service Commission; (ii) the Public Service Commission; (iii) the Judicial Service Commission; (iv) the Teachers Service Commission; (v) the National Police Service Commission; (vii) the Defence Council; and (vii) the Senate, on behalf of the county governments;c) one person each nominated by—(i) an umbrella body representing trade unions; (ii) an umbrella body representing employers; and (iii) a joint forum of professional bodies as provided by legislation; (d) one person each nominated by—(i) the Cabinet Secretary responsible for finance; and (ii) the Attorney-General; and (e) one person who has experience in the management of human resources in?",Constitution of Kenya
What are the powers and functions of the Salaries and Remuneration Commission?,Constitution of Kenya
What does the law entail in order to preserve the skills required to execute their functions?,Constitution of Kenya
Where is the Central Bank of Kenya located?,Constitution of Kenya
1 – What are the values and principles of public service?,Constitution of Kenya
What is the name of the legislative body that regulates public service in Kenya?,Constitution of Kenya
What is the name of the Public Service Commission?,Constitution of Kenya
"Who is not eligible for appointment as a member of the Commission if the person–— (a) has, at any time within the preceding five years, held office, or stood for election as— (i) a member of Parliament or of a county assembly; or (ii) a member of the governing body of a political party; or (b) holds any State office; or (d) is, or has at any time been, a candidate for election as a member of Parliament or of a county assembly; or (d) is, or has at any time been, a candidate for election as a member of Parliament or of a county assembly; or (d) is, or has at any time been, a candidate for election as a member of Parliament or of a county assembly; or (d) is, or has at any time been, a candidate for election as a member of Parliament or of a county assembly; or (d) is, or has at any time been, a candidate for election as a member of Parliament or of a county assembly; or (d) is, or has at any time been, a?",Constitution of Kenya
What is the name of the person who ceased to be a candidate for election as a member of Parliament or of a county assembly?,Constitution of Kenya
"The Commission shall establish and abolish offices in the public service; and (i) appoint persons to hold or act in those offices; and (ii) appoint persons to hold or act in those offices; and (c) promote the values and principles referred to in Articles 10 and 232 throughout the public service; and (d) investigate, monitor and evaluate the organisation, administration and personnel practices of the public service; and (e) ensure that the public service is efficient and effective; and (f) develop human resources in the public service; g) review and make recommendations to the national government in respect of conditions of service, code of conduct and qualifications of officers in the public service; and (h) evaluate and report to the President and Parliament on?",Constitution of Kenya
"What is the name of the office in the service of a county government, except as contemplated in clause 3?",Constitution of Kenya
"What is the name of the National Police Service Commission; or (d) an office in the service of a county government, except as contemplated in clause (2)(i)?",Constitution of Kenya
What is the purpose of the Act of Parliament to establish and abolish offices in its public service?,Constitution of Kenya
What does a public officer stand for?,Constitution of Kenya
What is the purpose of the Commission to register trained teachers?,Constitution of Kenya
What does the national security of Kenya stand for?,Constitution of Kenya
What is the purpose of the national security organs and security system?,Constitution of Kenya
What is the name of the Act of Parliament?,Constitution of Kenya
What is the name of the National Security Council?,Constitution of Kenya
What does the Council report annually to Parliament on the state of the security of Kenya?,Constitution of Kenya
Who is responsible for the defence and protection of the sovereignty and territorial integrity of the Republic?,Constitution of Kenya
"Who is responsible for the overall policy, control, and supervision of the Kenya Defence Forces?",Constitution of Kenya
What is the name of the National Police Service?,Constitution of Kenya
What is the name of the National Police Service?,Constitution of Kenya
What does the National Police Service stand for?,Constitution of Kenya
What is the name of the cabinet secretary responsible for police services?,Constitution of Kenya
"What is a serious violation of this Constitution or any other law, including a contravention of Chapter Six?",Constitution of Kenya
What is the name of the person who is incompetent to perform the functions of office?,Constitution of Kenya
National Police Service.?,Constitution of Kenya
What does the National Police Service stand for?,Constitution of Kenya
What does the Parliament have to do to establish other police services under the supervision of the National Police Service and the command of the Inspector-General of the Service?,Constitution of Kenya
What are the independent offices of the Kenya National Human Rights and Equality Commission and the Independent Electoral and Boundaries Commission?,Constitution of Kenya
What is the purpose of the Parliament to allocate adequate funds to enable each commission and independent office to perform its functions and the budget of each commission and independent office shall be a separate vote?,Constitution of Kenya
"The chairperson and each member of a commission, and the holder of an independent office, shall be— (a) identified and recommended for appointment in a manner prescribed by national legislation; (b) approved by the National Assembly; and (c) appointed by the President. (3) To be appointed, a person shall have the specific qualifications required by this Constitution or national legislation. (4) Appointments to commissions and independent offices shall take into account the national values referred to in Article 10, and the principle that the composition of the commissions and offices, taken as a whole, shall reflect the regional and ethnic diversity of the people of Kenya.?",Constitution of Kenya
"What is the remuneration and benefits payable to, or in respect of, the members of a commission or the holder of an independent office?",Constitution of Kenya
What is the position of the chairperson and vice-chairperson of a commission?,Constitution of Kenya
"What shall the National Assembly consider the petition and, if it is satisfied that it discloses a ground under clause (1), send the petition to the President?",Constitution of Kenya
What is the name of the person suspended under this article?,Constitution of Kenya
What is the name of the person suspended under this Article entitled to continue to receive one-half of the remuneration and benefits of the office while suspended?,Constitution of Kenya
What is the power to issue summons to a witness to assist for the purposes of its investigations?,Constitution of Kenya
Who is the Auditor-General?,Constitution of Kenya
What is the name of the company that the commission and independent office are a part of?,Constitution of Kenya
What is the purpose of this article?,Constitution of Kenya
"A proposed amendment to this Constitution shall be enacted in accordance with Article 256 or 257, and approved in accordance with clause (2) by a referendum, if the amendment relates to any of the following matters— (a) the supremacy of this Constitution; (b) the territory of Kenya; (c) the sovereignty of the people; (d) the national values and principles of governance referred to in Article 10(2)(a) to (d); (e) the Bill of Rights; (f) the term of office of the President; (g) the independence of the Judiciary and the commissions and independent offices to which Chapter Fifteen applies; (h) the functions of Parliament; (i) the objects, principles and structure of devolved government; or (j) the provisions of this Chapter.?",Constitution of Kenya
What is the name of the amendment to this Constitution that does not relate to a matter specified in clause (1) that does not relate to a matter specified in clause (1) that does not relate to a matter specified in clause (1) that does not relate to a matter specified in clause (1) that does not relate to a matter specified in clause (1) that does not relate to a matter specified in clause (1) that does not relate to a matter specified in clause (1) that does not relate to a matter specified in clause (1) that does not relate to a matter specified in clause (1) that does not relate to a matter specified in clause (1) that does not relate to a matter specified in clause (1) that does not relate to a matter specified in clause (1) that does not relate to a matter specified in clause (1) that does not relate to a matter specified in clause (1) that does not relate to a matter specified in clause (1) that does not relate to a matter specified in clause (1) that does not relate to a matter specified in clause (1) that does not relate to a matter specified in clause (1) that does not relate to a matter specified in clause (1) that does not relate to a matter specified in clause (1) that does not relate to?,Constitution of Kenya
What is a bill to amend this Constitution that may be introduced in either House of Parliament?,Constitution of Kenya
What does the President request the Independent Electoral and Boundaries Commission to conduct within ninety days of a national referendum for approval of the Bill?,Constitution of Kenya
What is the purpose of the President's assent to the Bill?,Constitution of Kenya
"Which of the following is NOT a popular initiative for an amendment to this Constitution: a general suggestion, a draft Bill, or a formulated draft Bill?",Constitution of Kenya
"If a House of Parliament passes the Bill, it shall be submitted to the President for assent in accordance with Article 256(4) and (5).?",Constitution of Kenya
What is the name of the chapter Seventeen GENERAL PROVISIONS?,Constitution of Kenya
What is the legal basis of court proceedings under clause (1)?,Constitution of Kenya
What is the purpose of this Constitution?,Constitution of Kenya
"What does the word ""includes"" mean?",Constitution of Kenya
"What does the term ""includes"" mean?",Constitution of Kenya
"If any person or State organ has authority under this Constitution to extend a period of time prescribed by this Constitution, the authority may be exercised?",Constitution of Kenya
"What is a function or power conferred on a person under this Constitution is exercisable by the person only on the advice or recommendation, with the approval or consent of, or on consultation with, another person, the function may be performed or the power exercised only on that advice, recommendation, with that approval or consent, or after that consultation, except to the extent that this Constitution provides otherwise?",Constitution of Kenya
What does the Constitution provide for?,Constitution of Kenya
"In this Constitution, which of the following is not a legal term: ""adult"" or ""child""?",Constitution of Kenya
What is the name of the country where the Kenya Gazette was published by authority of the national government or a supplement to the Kenya Gazette?,Constitution of Kenya
"What is a form of borrowing, lending or deferred payment in a Gazette?",Constitution of Kenya
"What is the term for a community that, because of its relatively small population or for any other reason, has been unable to fully participate in the integrated social and economic life of Kenya as a whole?",Constitution of Kenya
What is the term for a person who has attained the age of sixty years?,Constitution of Kenya
"What is the term for a public office in the national government, a county government or the public service, if the remuneration and benefits of the office are payable directly from the Consolidated Fund or directly out of money provided by Parliament?",Constitution of Kenya
What is the name of the official office of the Republic of Kenya?,Constitution of Kenya
What is the term for a county government?,Constitution of Kenya
What is the legal name of the author of Chapter Eighteen TRANSITIONAL AND CONSEQUENTIAL PROVISIONS?,Constitution of Kenya
"What shall the Attorney-General prepare for tabling before Parliament, as soon as reasonably practicable,?",Constitution of Kenya
"If Parliament fails to enact legislation in accordance with an order under clause (6)(b), the Chief Justice shall advise the President to dissolve Parliament and the President shall dissolve Parliament.?",Constitution of Kenya
What is the name of the new Parliament that the new Parliament enacts in accordance with clause (8)?,Constitution of Kenya
What does the Sixth Schedule stand for?,Constitution of Kenya
What is the date of the publication in the Gazette of the final result of the referendum ratifying this Constitution?,Constitution of Kenya
What does the Sixth Schedule state in force immediately before the effective date shall stand repealed on the effective date?,Constitution of Kenya
What is the name of the executive branch of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board of Directors of the Board?,Constitution of Kenya
"What are the provisions of this Constitution relating to devolved government, including Article 187, suspended until the date of the first elections for county assemblies and governors held under this Constitution?",Constitution of Kenya
"What are the laws relating to devolved government, required by this Schedule and Chapters Eleven and Twelve of this Constitution, shall be enacted within the period stipulated in the Fifth Schedule?",Constitution of Kenya
"What does the National Accord and Reconciliation Act, 2008 (No. 4 of 2008) apply to?",Constitution of Kenya
