question,act
What is the burden placed upon an accused person to prove a defence of intoxication or insanity?,Evidence Act
What is the burden of proving or disproving that fact is upon him?,Evidence Act
"What is the burden of proving that they do not stand, or have ceased to stand, to each other in those relationships?",Evidence Act
What is the burden of proving that he is not the owner is on the person who affirms that he is not the owner?,Evidence Act
"What is the burden of proving the good faith of a transaction between parties, one of whom stands to the other in a position of active confidence, the burden of proving the good faith of the transaction is on the party who is in a position of active confidence?",Evidence Act
"What is the rebuttable presumption that a person has not been heard of for seven years by those who might be expected to have heard of him if he were alive, there shall be a rebuttable presumption that he is dead?",Evidence Act
"What is the court likely to assume is the existence of any fact which it thinks likely to have happened, and what is it likely to have done to the common course of natural events, human conduct and public and private business, in their relation to the facts of the particular case?",Evidence Act
What does a person have to do to deny the truth of a thing to be true and to act upon such belief?,Evidence Act
"What is a right of a tenant to deny that the landlord of such tenant had a title to such immovable property at the beginning of the tenancy, and no person who came upon any immovable property by the licence of the person in possession thereof shall be permitted to deny that such person had a right to such possession at the time when the license was given?",Evidence Act
What is the purpose of a bill of exchange?,Evidence Act
"What is the name of the person who has claimed the goods from a third person who has claimed them from such bailee, agent or licensee?",Evidence Act
"What are the provisions of section 19 of the Oaths and Statutory Declarations Act (Cap. 15), where the evidence of the alleged victim is admitted in accordance with that section on behalf of the prosecution in proceedings against any person for an offence, the accused shall not be liable to be convicted on such evidence unless it is corroborated by other material evidence in support thereof implicating him?",Evidence Act
What is the last name of the person who is a member of the United States House of Representatives and is a member of the United States House of Representatives?,Evidence Act
What does a person suffering from a mental illness not incompetent to testify unless he is prevented by his condition from understanding the questions put to him and giving rational answers to them?,Evidence Act
"What is the purpose of a witness to give his evidence in any other manner in which he can make it intelligible, as, for example, by writing or by signs; but such writing must be written, and the signs made, in open court?",Evidence Act
"In civil proceedings the parties to the suit, and the husband or wife of any party to the suit shall be competent witnesses. (2) In criminal proceedings every person charged with an offence, and the wife or husband of the person charged, shall be a competent witness for the defence at every stage of the proceedings, whether such person is charged alone or jointly with any other person: Provided that— (i) the person charged shall not be called as a witness except upon his own application; (ii) save as provided in subsection (3) of this section, the wife or husband of the person charged shall not be called as a witness except upon the application of the person charged; (iii) the failure of the person charged (or of the wife or husband of that person) to give evidence shall not be made the subject of any comment by the?",Evidence Act
"(4) In criminal proceedings the wife or husband of the person charged shall be a competent and compellable witness for the prosecution or defence without the consent of such person, in any case where such person is charged—(a) with the offence of bigamy; or (b) with offences under the Sexual Offences Act (Cap. 63A); (c) in respect of an act or omission affecting the person or property of the wife or husband of such person or the children of either of them, and not otherwise.?",Evidence Act
"What is the name of the law that is binding during the lifetime of both parties unless dissolved according to law, and includes a marriage under native or tribal custom?",Evidence Act
What is the purpose of a witness to answer any question as to any matter relevant to the matter in issue in any suit or in any civil or criminal proceeding?,Evidence Act
"What is the special order of some court to which a judge or magistrate is compelled to answer any questions as to his own conduct in court as such judge or magistrate, or as to anything which came to his knowledge in court as such judge or magistrate, but he may be examined as to other matters which occurred in his presence whilst he was so acting?",Evidence Act
What is the name of the person who is not a member of the tribe?,Evidence Act
"What is the name of the Act No. 10 of 1969, Sch., Act No. 7 of 1990, Sch.]?",Evidence Act
What is the purpose of the disclosure of communications made by any person to him in the course of his duty?,Evidence Act
What is the name of a revenue officer who is employed in or about the business of any public office for the collection of public revenue?,Evidence Act
What is the purpose of this article?,Evidence Act
What is the purpose of the protection given by subsection (1) of this section?,Evidence Act
What are the provisions of section 134 of this Act?,Evidence Act
"If any party to a suit or proceeding calls any advocate, interpreter, clerk or servant as a witness, he shall be deemed to have consented to such disclosure as is mentioned in section 134(1) of this Act only if he questions such witness on matters which, but for such question, the witness would not be at liberty to disclose.?",Evidence Act
What is the purpose of the court to disclose any confidential communication that has taken place between him and his advocate unless he offers himself as a witness?,Evidence Act
"Who is not a party to the suit to produce his title deeds to any property, or any document in virtue of which he holds any property as pledgee or mortgagee, or any document the production of which might tend to incriminate him, unless he has agreed in writing with the person seeking the production of such deeds or document, or with some person through whom he claims, to produce them?",Evidence Act
What does the law entail?,Evidence Act
What does a banker’s book contain in a banker’s book except by order of a judge or magistrate made for special cause?,Evidence Act
What is the purpose of an accomplice to be a competent witness against an accused person?,Evidence Act
What is the purpose of the document?,Evidence Act
What is the name of the person who is not a witness?,Evidence Act
"If the party proposes to give evidence of any fact, the court may ask the party proposing to give the evidence in what manner the alleged fact, if proved, would be admissible?",Evidence Act
What does a court have to do in order for evidence to be given before the second fact is proved?,Evidence Act
What is the term for the examination of a witness by the party who calls him?,Evidence Act
"What is the right of a witness to be recalled for further examination-in-chief or for further cross-examination, and if it does so, the parties have the right of further cross-examination and re-examination respectively.?",Evidence Act
What is the legal term for re-examination?,Evidence Act
"What does a person call to produce a document do not become a witness by the mere fact that he produces it, and cannot be cross-examined unless and until he is called as a witness?",Evidence Act
What is a witness to character referred to as?,Evidence Act
What is the name of the person whose witness is to testify?,Evidence Act
"What is the purpose of the court to permit leading questions as to matters which are introductory or undisputed, or which have in its opinion been already sufficiently proved?",Evidence Act
What is the name of the person who is a member of a jury?,Evidence Act
"What may be the reason for a witness asking if he is giving evidence that was not contained in a document, but if he says that it was, or if he is about to make any statement as to the contents of any document which, in the opinion of the court, ought to be produced, the adverse party may object to such evidence being given until such document is produced, or until facts have been proved which entitles the party who called the witness to give secondary evidence of it.?",Evidence Act
What is the purpose of a witness to contradict a witness by a previous written statement?,Evidence Act
"What is the purpose of the witness to test his accuracy, veracity or credibility?",Evidence Act
"If any question asked under section 154(c) for the purpose of affecting the credit of the witness relates to a matter relevant to the suit or proceeding, which provisions of section 128 of this Act shall apply thereto?",Evidence Act
What is the name of the person charged with an offence and called as a witness for the defence?,Evidence Act
"What is the purpose of the court to decide whether or not the witness shall be compelled to answer the question, and may, if it does not so compel him, warn the witness that he is not obliged to answer?",Evidence Act
What does the court consider to be a disproportion between the importance of the imputation made against the witness’s character and the importance of his evidence?,Evidence Act
What does the Act refer to in section 157 of this Act?,Evidence Act
What does the court have to do to determine whether or not the facts in question existed?,Evidence Act
"What does the court have to do with any question that appears to it to be intended to insult or annoy, or which, though proper in itself, appears to the court needlessly offensive in form?",Evidence Act
What does the court allow the person who calls a witness to put any questions to him which might be put in cross-examination by the adverse party?,Evidence Act
What may be the reason a witness is asked any question tending to impeach his impartiality and answers it by denying the facts suggested?,Evidence Act
"A person who, as a witness pursuant to subsection (1) of this section, declares another?",Evidence Act
What may be the reason for giving false evidence?,Evidence Act
What might be the reason for the testimony of the witness?,Evidence Act
"What is the purpose of the testimony of a witness to show that the testimony of a witness is consistent any former statement made by such witness, whether written or oral, relating to the same fact at or about the time when the fact took place, or before any authority legally competent to investigate the fact, may be proved?",Evidence Act
What is the purpose of proving any statement admissible under section 33 or section 34 of this Act?,Evidence Act
"What may a witness, while under examination, refresh his memory by referring to any writing made by himself at the time of the transaction concerning which he is questioned, or made so soon afterwards that the court considers it likely that the transaction was at that time fresh in his memory?",Evidence Act
What may be the reason for the non-production of the original?,Evidence Act
What is referred to in section 167 of this Act as referred to in section 167 of this Act?,Evidence Act
"What may be referred to in section 167 or section 168 of this Act, if he requires it, and such party may, if he pleases, cross-examine the witness thereupon?",Evidence Act
"What is the purpose of a witness summoned to produce a document, if it is in his possession or power, to bring it to court notwithstanding any objection which there may be to its production or to its admissibility, but the validity of any such objection shall be tried by the court?",Evidence Act
What is the purpose of the document being produced and inspected by the party calling for its production?,Evidence Act
What does a party refuse to produce when he refuses to produce a document for which he has had notice to produce?,Evidence Act
"A judge or magistrate may, in order to discover or obtain proper evidence, ask any question he pleases, in any form, at any time, of any witness, or of the parties about any fact whether or not it is otherwise admissible; and neither the parties nor their agents shall be entitled to object to any such question or order, nor, without leave of the court, to cross-examine the witness upon any answer given in reply to any such question or order, nor, without leave of the court, to cross-examine the witness upon any answer given in reply to any such question or order, nor, without leave of the court, to cross-examine the witness upon any answer given in reply to any such question or order, nor, without leave of the court, to cross-examine the witness upon any answer given in reply to any such question or order, nor, without leave of the court, to cross-examine the witness upon any answer given in reply to any such question or order, nor, without leave of the court, to cross-examine the witness upon any answer given in reply to any such question or order, nor, without leave of the court, to cross-examine the witness upon?",Evidence Act
"What is a question or document which such witness would be entitled to refuse to answer or produce under the provisions of Part II of this Chapter, if the question were asked or the document was called for by the adverse party; or (b) to ask any question which it would be improper for any other person to ask under section 157 or 158 of this Act; or (c) to dispense with the primary evidence of any document, except in the cases excepted by the provisions of this Act.?",Evidence Act
What is the main purpose of Chapter VI of IMPROPER ADMISSION AND REJECTION OF EVIDENCE?,Evidence Act
What is the best title for the article?,Evidence Act
"What is a copy of any entry in a banker’s book in all legal proceedings be received as prima facie evidence of such entry, and of the matters, transaction and accounts therein recorded?",Evidence Act
"Where is the copy of an entry in a banker’s book not received in evidence under section 176 of this Act unless it be first proved that—a) the book was, at the time of making the entry, one of the ordinary books of the bank; and (b) the entry was made in the usual and ordinary course of banking business; and (d) the copy has been examined with the original entry, and is correct?",Evidence Act
What does the affidavit stand for?,Evidence Act
"What does a banker or officer of a bank have to do to prove the contents of which can be proved under this Chapter of this Act, or to appear as a witness to prove the matters, transactions and accounts therein recorded, unless by order of the court made for special cause?",Evidence Act
"What is the name of a court that may order that such party be at liberty to inspect and take copies of any entries in a banker’s book for any of the purposes, of such proceedings?",Evidence Act
"Where is it proved on oath to a judge or magistrate that in fact, or according to reasonable suspicion, the inspection of any banker’s book is necessary or desirable for the purpose of any investigation into the commission of an offence, the judge or magistrate may by warrant authorize a police officer or other person named therein to investigate the account of any specified person in any banker’s book, and such warrant shall be sufficient authority for the production of any such banker’s book as may be required for scrutiny by the officer or person named in the warrant, and such officer or person may take copies of any relevant entry or matter in such banker’s book.?",Evidence Act
What is the purpose of a warrant issued under this section or to permit such officer or person to scrutinize the book or take copies of any relevant entry or matter therein?,Evidence Act
"What is the purpose of a court in which the costs of any application to a court under or for the purposes of this Chapter of this Act and the costs of anything done or to be done under an order of a court made under or for the purposes of this Chapter, shall be in the discretion of the court, which may order them, or any part thereof, to be paid to any party by the bank where the costs were occasioned by any default or delay on the part of the bank?",Evidence Act
What is the purpose of this Act in determining the validity of the provisions of any other written law which relate to matters of evidence?,Evidence Act
What did I receive in a sealed packet numbered ............. at .........?,Evidence Act
"What is the purpose of the packet numbered ..................... purporting to be signed by ............................... exposed photographic film (s) under cover of a letter, No. .............. dated ............. purporting to be sent by ............................., requesting that I should process the said film(s) and prepare therefrom photographic print(s) and/or enlargement(s)?",Evidence Act
What is the name of the person who is a judge in Kenya?,Evidence Act
