question,act
How many years did it take for the Supreme Court to decide whether the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court ruled that the Supreme Court?,Tax Procedures Act
"Where does the Commissioner have refused an application under a tax law, the notice of refusal shall include a statement of reasons for the refusal?",Tax Procedures Act
What is the purpose of the return of a self-assessment or a document under the hand of the Commissioner?,Tax Procedures Act
What is the name of the person who has submitted a return of a self-assessment electronically?,Tax Procedures Act
What is the purpose of a notice of objection to a tax decision?,Tax Procedures Act
"Where the Commissioner has determined that a notice of objection lodged by a taxpayer has not been validly lodged, the Commissioner shall within a period of fourteen days notify the taxpayer in writing that the objection has not been validly lodged and request the taxpayer to submit the information specified in the notice within seven days after the date of the notice. ((4) Where the Commissioner has determined that a notice of objection lodged by a taxpayer has not been validly lodged, the Commissioner shall within a period of fourteen days notify the taxpayer in writing that the objection has not been validly lodged and request the taxpayer to submit the information specified in the notice within seven days after the date of the notice. ((4) Where the Commissioner has determined that a notice of objection lodged by a taxpayer has not been validly lodged, the Commissioner shall within a period of fourteen days notify the taxpayer in writing that the objection has not been validly lodged and request the taxpayer to submit the information specified in the notice within seven days after the date of the notice. ((4) Where the Commissioner has determined that a notice of objection lodged by a taxpayer has not been validly lodged, the Commissioner shall within a period of fourteen?",Tax Procedures Act
"What does the Commissioner consider and may allow an application under subsection (6) if—a) the taxpayer was prevented from lodging the notice of objection within the period specified in subsection (2) because of an absence from Kenya, sickness or other reasonable cause; and (b) the taxpayer did not unreasonably delay in lodging the notice of objection.?",Tax Procedures Act
Where is the decision made under subsection (7) within fourteen days after receipt of the application?,Tax Procedures Act
"What is the name of the person who is dissatisfied with the decision of the Commissioner under subsection (11) may appeal to the Tribunal within thirty days after being notified of the decision. (Act No. 10 of 2018, s. 41, Act No. 23 of 2019, s. 32, Act No. 22 of 2022, s. 44, Act No. 4 of 2023, s. 61, Act No. 9 of 2025, s. 58)?",Tax Procedures Act
What is the purpose of a notice of appeal to the Tribunal relating to an assessment?,Tax Procedures Act
What does the Tribunal have to do to appeal the decision of the High Court?,Tax Procedures Act
What does the Court of Appeal have to do with the decision of the High Court?,Tax Procedures Act
"Where a Court or Tribunal permits the parties to settle a dispute out of Court or the Tribunal, as the case may be, the settlement shall be made within one hundred and twenty days from the date the Court or Tribunal permits the settlement.?",Tax Procedures Act
What does the Tribunal or Court of Appeal stand for?,Tax Procedures Act
"What is the name of a person who has been seized or obtained by an authorised officer under section 58, section 59 or section 60 as the case may be; or (b) a statement made by a person relating to his affairs is made to an authorised officer in accordance with the provisions of this Act; shall, if relevant, be admissible in civil or criminal proceedings under this Act to which that person is a party. (Act No. 8 of 2021, s. 41)?",Tax Procedures Act
What is the purpose of subsection (1) for an officer acting under subsection (1)?,Tax Procedures Act
"is deemed to be liable for the tax liability of any person or class of persons, or for any other purposes relating to a tax law, the Commissioner or an authorised officer may require any person, by notice in writing, to— (a) produce for examination, at such time and place as may be specified in the notice, any documents (including in electronic format) that are in the person's custody or under the person's control relating to the tax liability of any person; (b) furnish information relating to the tax liability of any person in the manner and by the time as specified in the notice; or (c) attend, at the time and place specified in the notice, for the purpose of giving evidence in respect of any matter or transaction appearing to be relevant to the tax liability of any person.?",Tax Procedures Act
"What does the Commissioner or authorised officer require that the information referred to in subsection (1) be given on oath, verbally or in writing, and, for that purpose, the information shall be used solely for the purposes of the tax laws?",Tax Procedures Act
What is the purpose of the data management and reporting system for the submission of electronic documents including detailed transactional data relating to those documents?,Tax Procedures Act
"What is the name of the person in the ordinary course of business where goods were exchanged for consideration by a person not employed in the business; b) for payments made by a person in the ordinary course of business where services were rendered, or in anticipation of services to be rendered, in connection with the formation, acquisition, development, or disposal of a business or a part of it, by persons not employed in the business; c) for payments for services rendered, or in anticipation of services to be rendered, in connection with the formation, acquisition, development, or disposal of a business or a part of it, by persons not employed in the business; or (e) for such other commercial or financial transaction as may be designated by the Commissioner.?",Tax Procedures Act
What is the name of the person who made a payment for services?,Tax Procedures Act
"What are the expenses incurred in connection with the rendering of services; and (c) references to the making of payments include references to the giving of any form of valuable consideration, and the requirement imposed by paragraph (a)(iii) to state the amount of a payment shall, in relation to any consideration given otherwise than in the form of money, be construed as a requirement to give particulars of the consideration. (Act No. 4 of 2023, s. 63)?",Tax Procedures Act
"What shall the Commissioner or an authorised officer have full and free access to any building, place, property, documents, or data storage device for the purposes of administering a tax law?",Tax Procedures Act
"What is the purpose of a data storage device in which a physical copy or electronic copy of information stored on the device has not been provided for in the period specified in subsection (9); or a data storage device when a physical copy or electronic copy of information stored on the device has not been provided for in the period specified in subsection (9); or d) require the owner or lawful occupier (including an employee) of a building or place to which access is obtained under subsection (1) to answer questions relating to any document found in the building or place, whether on a data storage device or otherwise, or to any entry in the document, and to render such explanation and give any information that the Commissioner or authorised officer may require in relation to a tax law; or (e) require the owner or lawful occupier (including an employee) of a building or place to which access is obtained under subsection (1) to provide access to decryption information necessary to decrypt?",Tax Procedures Act
What does the Commissioner or an authorised officer require a police officer to be present for the purposes of exercising any power under this section?,Tax Procedures Act
What shall the owner or lawful occupier of a building or place to which an exercise of a power under this section relates shall provide all reasonable facilities and assistance to the Commissioner or authorised officer in the exercise of the power?,Tax Procedures Act
What shall the Commissioner or an authorised officer do if the document or data storage device is required for the purposes of any proceedings under this Act or any other written law?,Tax Procedures Act
What does the Commissioner do if the person is not satisfied that a person has committed an offense under a tax law?,Tax Procedures Act
What does the Commissioner's interpretation of a tax law stand for?,Tax Procedures Act
What shall the Commissioner make a public ruling by publishing a notice of the public ruling in at least two newspapers with a nationwide circulation?,Tax Procedures Act
What is the name of a law that requires a court to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to appoint a judge to a?,Tax Procedures Act
"What is the date that the Commissioner may withdraw a public ruling, in whole or part, by publishing a notice of the withdrawal in at least two newspapers with a nationwide circulation?",Tax Procedures Act
"What is a public ruling that has been withdrawn, in whole or part shall—a) continue to apply to a transaction commenced before the public ruling was withdrawn; and (b) not apply to a transaction commenced after the public ruling was withdrawn to the extent that the ruling is withdrawn.?",Tax Procedures Act
"A taxpayer may apply to the Commissioner for a private ruling which shall set out the Commissioner's interpretation of a tax law in relation to a transaction entered into, or proposed to be entered into, by the taxpayer.?",Tax Procedures Act
What is a private ruling that is inconsistent with a public ruling that is in existence at the time of the making of the private ruling?,Tax Procedures Act
Which of the following is not a right to refuse an application for a private ruling: a notice of an assessment served on the applicant or an objection lodged by the applicant; b) the application relates to a matter that is the subject of a tax audit in relation to the applicant or an objection lodged by the applicant; c) the application is frivolous or vexatious; d) the transaction to which the application relates has not been carried out and there are reasonable grounds to believe that the transaction will not be carried out; e) the applicant has not provided the Commissioner with sufficient information to make a private ruling; f)?,Tax Procedures Act
What is the name of the person who decides not to make a private ruling under this section?,Tax Procedures Act
What shall the Commissioner do if he makes a private ruling?,Tax Procedures Act
What is the purpose of the ruling?,Tax Procedures Act
What is a private ruling that has been withdrawn—a) shall continue to apply to a transaction by the applicant that commenced before the ruling was withdrawn; and (b) shall not apply to a transaction of the applicant that commenced?,Tax Procedures Act
What is the legal term for a transaction of the applicant that commenced after the ruling was withdrawn to the extent the ruling is withdrawn?,Tax Procedures Act
What are the official languages of Kenya?,Tax Procedures Act
"What type of document does the Commissioner or authorised officer notify in writing a person when a tax return, application, notice, statement, or other document submitted or lodged by the person is not in the prescribed form?",Tax Procedures Act
What may the Commissioner do if the person fails to honour a demand for tax issued by the Commissioner or has violated the provisions of a tax law?,Tax Procedures Act
"What is the purpose of submitting or lodgeing a tax return, application, notice, statement, or other document with the Commissioner electronically?",Tax Procedures Act
When a person refuses to accept delivery of a letter addressed to him or her; or (b) fails to collect a letter after being informed that the letter is available for collection at a post office; or (c) the letter shall be treated as having been delivered to the person on the date on which that person refused to accept delivery of the letter or was informed that the letter was at the?,Tax Procedures Act
What is the name of the person who refused to accept delivery of the letter or was informed that the letter was at the post office?,Tax Procedures Act
"What is a certificate of registration, service of a notice, issuing of any document, or other act or thing that is required to be issued, served, made, or done by the Commissioner under a tax law?",Tax Procedures Act
What is the name of a device that can be used to communicate with other devices?,Tax Procedures Act
"In any proceedings under this Act, a statement contained in a document in electronic form shall be admissible as evidence of any fact stated in that document if the document is produced in the manner prescribed by this Act or any other tax law?",Tax Procedures Act
"If the date for—(a) submitting or lodging a tax return, application, notice, or other document; (b) the payment of a tax; or (c) taking any other action under a tax law, falls on a Saturday, Sunday, or public holiday in Kenya, the due date shall be the previous working day: if a person who submits a notice of objection in electronic form or a tax return in electronic form, or pays the tax electronically, the due date shall remain the date specified in the relevant tax law. (Act No. 8 of 2021, s. 42)?",Tax Procedures Act
"What does the notice of assessment or other document not be affected by reason of any mistake, defect, or defect?",Tax Procedures Act
What is the name of the person assessed?,Tax Procedures Act
What does the Commissioner do if a notice of an assessment or other document served by the Commissioner under a tax law contains a mistake that is apparent from the record and the mistake does not involve a dispute as to the interpretation of the law or facts of the case?,Tax Procedures Act
How does the Commissioner decide whether to make a demand for the penalty or to prosecute the offence?,Tax Procedures Act
What is a penalty for a person who does not pay a penalty in the case of a prosecution?,Tax Procedures Act
If a person who fails to apply for registration as required under a tax law without reasonable excuse shall be liable to a penalty equal to one hundred thousand shillings for every month or part of a month for the period—(a) commencing from the month the person was first required to apply for registration; and (b) ending on the month immediately preceding the month the person submits an application for registration or the person is registered by the Commissioner on the Commissioner's own motion.?,Tax Procedures Act
"What is a penalty imposed under subsection (1) or (2) for failing to apply for registration, deregistration or cancellation of registration, as the case may?",Tax Procedures Act
What does a tax law include in a tax law?,Tax Procedures Act
"What is the penalty for a person who, without reasonable cause, fails to keep, retain, or maintain a document as required under a tax law without reasonable cause for a reporting period?",Tax Procedures Act
"What is the penalty for a person who fails to submit a tax return or submits a tax return after the due date shall be liable to a penalty—(a) of twenty five percent of the tax due or ten thousand shillings whichever is higher, if it is in relation to a return required to be submitted on account of employment income; (b) one thousand shillings if it is in relation to a return required to be submitted under Turnover Tax; or (c) five per cent of the amount of tax payable under the return or ten thousand shillings, whichever is the higher, if it is in relation to value added tax or excise duty; (d) in any other case—(i) five per cent of the amount of tax payable under the return or twenty thousand shillings, whichever is the higher, in respect of a person other than an individual; or (i) five per cent of the amount of tax payable under the return or twenty thousand shillings, whichever is the higher, in respect of a person other than an individual; or (ii) five per?",Tax Procedures Act
"If a person fails to submit a document, what shall he be entitled to?",Tax Procedures Act
What is the maximum penalty for a person who fails to pay tax on the due date?,Tax Procedures Act
"Which section applies to a person who knowingly makes a statement to an authorised officer that is false or misleading in a material particular or knowingly omits from a statement made to an authorised officer any matter or thing without which the statement is false or misleading in a material particular; and (b) if the tax liability of that person or of another person computed on the basis of the statement made by that person is less than it would have been had the statement not been false or misleading (the difference being referred to as the ""tax shortfall"").?",Tax Procedures Act
"What is the name of the person who voluntarily discloses to the Commissioner the statement or omission to which the section applies prior to—a) discovery by the Commissioner of the tax shortfall; or (b) the commencement of an audit of the tax affairs of the person to whom the statement relates, whichever is the most important?",Tax Procedures Act
What does a tax shortfall penalty mean for a taxpayer to make a self-assessment?,Tax Procedures Act
"What is the purpose of subsection (5)(b) for the purposes of subsection (5)(b) if it contradicts any of the following where they are in force at the time the self-assessment is made—(a) a public ruling; or (b) a private ruling issued by the Commissioner to the taxpayer. (7) Despite subsection (5), the Commissioner or authorised officer may impose a late payment interest in respect of a tax shortfall when the tax is not paid by the due date for payment. (8) For the purposes of this section, a statement made to an authorised officer includes a statement made, in writing or orally—(a) in an application, certificate, declaration, notification, return, objection, or other document submitted or lodged under a tax law; (b) in information required to be provided under a tax law; (c) in a document provided to an authorised officer;d) in an answer to a question asked of a?",Tax Procedures Act
"What is the legal term for a document provided to an authorised officer, c) in a document provided to an authorised officer; d) in an answer to a question asked of a person by an authorised officer; or (e) in a statement to another person with the knowledge or reasonable expectation that the statement would be passed on to an authorised officer. (Act No. 23 of 2019, s. 34)?",Tax Procedures Act
"If the Commissioner has applied a tax avoidance provision in assessing a taxpayer, which penalty would have been equal to double the amount of the tax that would have been avoided but for the application of the tax avoidance provision?",Tax Procedures Act
"Where does the tax law require a taxpayer to issue an electronic tax invoice, submit a tax return in electronic form or pay a tax electronically, and the taxpayer fails to comply with that tax law, the Commissioner shall issue a notice in writing to the taxpayer requesting the reasons for the noncompliance. (2) Where the reasons given under subsection (1) do not satisfy the Commissioner, the taxpayer shall be liable to a penalty of two times the tax due. (Act No. 4 of 2023, s. 64)?",Tax Procedures Act
What is the penalty for a person who fails to appear before the Commissioner pursuant to a notice issued by Commissioner under section 61?,Tax Procedures Act
"88A. Penalties for non-compliance with common reporting standard obligations (1) A person who makes a false statement or omits any information required to be included in an information return under section 6B, shall be liable to a penalty of one hundred thousand shillings for each such false statement or omission to imprisonment for a term not exceeding three years or to both unless, in the case of information required in respect of another person, a reasonable effort was made by the person to obtain the information from that other person.?",Tax Procedures Act
"What does a person who fails to comply with a duty or obligation under section 6B shall be liable, where no other penalty is prescribed, to a penalty of twenty thousand shillings, and twenty thousand shillings for each day during which non-compliance continues for a period not exceeding sixty days?",Tax Procedures Act
What shall the Commissioner do if the same act or omission imposes more than one penalty under a tax law on a taxpayer?,Tax Procedures Act
"What shall the Cabinet Secretary, on the recommendation of the Commissioner, waive the whole or part of any penalty or interest imposed under this Act where the liability to pay the penalty or interest was due to— (a) an error generated by an electronic tax system; (b) a delay in the updating of an electronic tax system; (c) a duplication of a penalty or interest due to a malfunction of an electronic tax system; or (d) the incorrect registration of the tax obligations of a taxpayer. (6) Deleted by Act No. 4 of 2023, s. 65 (a). (7) Deleted by Act No. 4 of 2023, s. 65 (b). (8) Deleted by Act No. 4 of 2023, s. 65 (c). (9) This Act shall not preclude the imposition of penalty under any other tax law and the same act or omission shall not be subject to— (a)?",Tax Procedures Act
"What is the meaning of the imposition of penalty under any other tax law and the same act or omission shall not be subject to— (a) the imposition of a penalty under more than one provision of that other tax law; or (b) both the imposition of a penalty and prosecution for an offence under that other tax law. (Act No. 38 of 2016, s. 44, Act No. 10 of 2018, s. 46, Act No. 4 of 2023, s. 65, Act No. 9 of 2025, s. 61)?",Tax Procedures Act
"What does subsection (2) provide for if a tax law, other than this Act, does not provide for an offence specified in subsection (1) or (2) in relation to registration, deregistration or cancellation of registration, this section shall apply?",Tax Procedures Act
"What is the purpose of a person who obtains a false PIN using a false document, a forged document or through fraud, misrepresentation or deceit?",Tax Procedures Act
What does a tax agent do if he fails to notify the Commissioner as required under section 22(1)?,Tax Procedures Act
"What does a person commit if the person fails to keep, retain or maintain a document that may be required to be kept, retained or maintained in accordance with a tax law without reasonable excuse during a reporting period?",Tax Procedures Act
What does subsection (1) apply if a tax law does not provide for an offence in relation to the submission of a document other than a tax return required to be submitted under that tax law?,Tax Procedures Act
What does a person commit if he fails to pay tax by the due date?,Tax Procedures Act
What is the name of a person who makes a statement to an authorised officer that is false or misleading in a material particular?,Tax Procedures Act
97A. Offence of impersonating an authorized officer (1) A person who is not an authorised officer commits an offence if that person assumes the name or designation of an authorised officer and performs or procures the performance of any act which that person is not entitled to do. (2) A person convicted of an offence under subsection 97A.?,Tax Procedures Act
What is the minimum sentence for a person convicted of an offence under subsection (1)?,Tax Procedures Act
"(1) A person commits an offence when the person, without reasonable cause—a) contravenes section 17; (b) does not provide security for payment of a tax as required by the Commissioner under section 36; (c) fails to rescue property distrained under section 41 or goods seized under section 44; (d) before, at or after any distress proceedings under section 41 or the seizure of goods under section 44, staves, breaks or destroys the property that is subject to the distress proceedings or the goods subject to the seizure order, or destroys documents relating to such property or goods to prevent— (i) the securing of the property or goods; and (ii) the discovery of proof of the Commission of an offence; (e) deleted by Act No. 8 of 2021, s. 45(b). (f) deleted by Act No. 8 of 2021, s. 45(c). (g) subject to subsection (2), does not comply with a?",Tax Procedures Act
What is the name of a person who notifies the Commissioner in writing under section 42(4) that is in compliance with a notice served on the person under section 42(2) until the Commissioner serves the person with a notice section 42(5) cancelling or amending the notice served under section 42(2) or rejecting the person's notice under section 42(4)?,Tax Procedures Act
What is the legal name of the person who was convicted of rape?,Tax Procedures Act
"What does the Act No. 8 of 2021, s. 46) stand for?",Tax Procedures Act
What does a person commit if the person hinders or obstructs the Commissioner or an authorised officer in the performance of the Commissioner's or authorised officer's duties under a tax law?,Tax Procedures Act
"What does a person commit if that person aids, abets, assists, incites or induces another person to commit an offence under a tax law (referred to as the ""principal offence"") and that person shall be liable for the same sanction as imposed for the principal offence?",Tax Procedures Act
What does an authorised officer commit when that officer commits an offence?,Tax Procedures Act
What does a person commit if that person contravenes the provisions of section 6?,Tax Procedures Act
What does subsection (1) or (2) apply to a person if a person acting as an employee or an agent commits an offence under a tax law that person's employer or principal shall be treated as having also committed the offence?,Tax Procedures Act
"103A. Unauthorized access or improper use of computerized tax system (1) A person who— (a) knowingly and without lawful authority, by any means, gains access to or attempts to gain access to any computerized tax system; (b) having lawful access to any computerized tax system, knowingly uses or discloses information obtained from such system for a purpose that is not authorised; or (c) knowing that he is not authorized to do so, receives information obtained from any computerized tax system, and uses, discloses, publishes, or otherwise disseminates such information, commits an offence.?",Tax Procedures Act
What is the name of the person who knowingly falsifies any record or information stored in any computerized tax system?,Tax Procedures Act
What is an offence a person convicted of under subsection (1)?,Tax Procedures Act
"Which of the following is not a crime under subsection (2) or (3), a person convicted of an offence under this Act shall be liable to a fine not exceeding one million shillings or to imprisonment for a term not exceeding three years, or to both?",Tax Procedures Act
"What is a fine equal to double the tax evaded or to a fine not exceeding five million shillings whichever is higher or to imprisonment for a term not exceeding five years, or to both?",Tax Procedures Act
"Where does the court order the convicted person to make payment to the Commissioner of the whole or such part as remains unpaid either in addition to, or in substitution of, any other penalty?",Tax Procedures Act
What is the name of the person charged with the commission of an offence under a tax law?,Tax Procedures Act
What does the Office of the Director of Public Prosecutions Act have in common with the Office of the Director of Public Prosecutions Act?,Tax Procedures Act
What is a tax law?,Tax Procedures Act
"What shall the Commissioner do if he is satisfied that a person has committed an offence under a tax law in respect of which a penalty of a fine is provided, or in respect of which anything is liable to forfeiture, compound the offence and may order that person to pay such sum of money, not exceeding the amount of the fine to which he or she would have been liable if he or she had been prosecuted and convicted for the offence, as the Commissioner may think fit and the Commissioner may order anything liable to forfeiture in connection therewith to be condemned?",Tax Procedures Act
What is the purpose of the offence and requests the Commissioner to deal with the offence under this section?,Tax Procedures Act
"What is the purpose of the Court of Appeal to appeal; and (f) on production in any court, be treated as proof of the conviction of the offender for the offence specified, and may be enforced in the same manner as a decree of a court for the payment of the amount stated therein. (4) If the Commissioner compounds an offence under this section, the offender shall not be liable for prosecution or penalty in respect of same act or omission, the subject of the compounded offence except with the express consent of the Director of Public Prosecutions.?",Tax Procedures Act
"What is the name of the person who is not personally liable for any act or omission done or committed in good faith in the performance of his or her functions under a tax law unless, having regard to the circumstances of the case, such act or omission is found to be— (a) done or committed wilfully or dishonestly by such officer; (b) attributable to the negligence of such officer; (c) done or committed by such officer in contravention of any provision of a tax law or regulations made there under. (Act No. 8 of 2021, s. 47)?",Tax Procedures Act
What is the purpose of the Regulations to provide for the submission of returns and the place at which returns are to be submitted and tax to be paid?,Tax Procedures Act
"What does the Act apply to any act or omission that occurred or is occurring for which no prosecution has been commenced, or any assessment made against which no appeal has been made, before the commencement date?",Tax Procedures Act
What is a form of registration?,Tax Procedures Act
What is the legal basis for the registration and renewal of membership by professional bodies and other licensing agencies?,Tax Procedures Act
