question,act
"Where a child who has not attained the age of sixteen is a complainant or is otherwise brought before a children’s Court in proceedings under this Act or any other written law, the Court shall, where the child is unrepresented, order that the child be granted legal representation in accordance with the Legal Aid Act (Cap. 16A).?",Children Act
What does the Court require a person to prepare and present to it a report or statement containing such information in respect of a child as the Court may direct?,Children Act
What is the purpose of submitting their views before the court makes an order?,Children Act
"What is the name of a court where a child is brought, and especially where that child is not represented by an advocate, may appoint guardian ad litem for the purposes of the proceedings in question and to safeguard the interests of the child?",Children Act
What does the Court of Appeal stand for?,Children Act
What does the Chief Justice do?,Children Act
What is the purpose of a reference to the person under whom a child has his home?,Children Act
What does a child need to do when a child is temporarily accommodated?,Children Act
"a parent or guardian of a child and has had actual custody of the child for a period of three years preceding the making of the application, unless the Court is satisfied on evidence that a shorter period is sufficient to justify an order made in determination of the application; or?",Children Act
"What may be construed as limiting the power of the Court to make an order, on the application of the Secretary, directing the removal of a child from an abusive home or institution and placement on temporary alternative care on such terms as the Court may think fit?",Children Act
"What are the circumstances of any sibling of the child concerned, and of any other children of the home, if any?",Children Act
"Where a custody order is made giving custody of a child to one parent, or in the case of joint guardians, to one guardian, the Court may order that the person not awarded custody shall nevertheless have all or any rights and duties in relation to a child, other than the right to actual possession, jointly with the person who is given custody of the child.?",Children Act
"What does the Court pronouncing the divorce decree determine that the parent by reason of whose misconduct the decree is made to be unfit to have the legal custody of the child or children of the marriage, the parent so declared to be unfit shall not, upon the death of the other parent, be entitled to legal custody of the child without leave of the Court?",Children Act
"Where is the applicant’s application for a custody order in respect of a child made by the person with whom the child has, at the time the application is made, had his home for a period, whether continuous or not, of three years, no person shall be entitled, against the will of the applicant, to remove the child from the applicant’s custody without leave of the Court?",Children Act
"A Court may, on the application of a person from whom a child has been removed in breach of section 104, order the person who has so removed the child to return the child to the applicant, and where the child has been removed from the jurisdiction of the Court or the Republic of Kenya, make a wardship order or a production order on such conditions as the Court may think fit. (1) A Court may, on the application of a person who has reasonable grounds for believing that another person intends to remove a child from the applicant’s custody in breach of section 107, by order prohibit the removal by the person of the child from the applicant. (2) A Court may, on the application of a person who has reasonable grounds for believing that another person intends to remove a child from the applicant’s custody in breach of section 107, by order prohibit the removal by the person of the child from the applicant. (3) Where a Court is satisfied by information on oath that there are reasonable grounds for believing that a child to whom an order under subsection (1) relates is in?",Children Act
"What is the purpose of a warrant issued by the Court for a child to whom an order under subsection (1) relates is in the premises specified in the information, the Court may issue a search warrant authorising a police officer to search the premises; and if the police officer, acting in pursuance of a warrant under this section, finds the child, he or she shall return the child to the person on whose application the order under subsection (1) was made?",Children Act
"If two persons have parental rights or duty vested in them jointly under a custody order, but cannot agree on its exercise or performance, which person may apply to the Court, and the Court may make such orders regarding the exercise of the right or performance of the duty on such terms as the Court thinks fit?",Children Act
"What does the Court have to do to revoke a custody order if a prior application made in that regard by the same applicant has been refused by that Court or any other Court of competent jurisdiction, unless—a) in refusing the previous application, the Court directed that this subsection shall not apply; or (b) it appears to the Court that, by reason of a change in the circumstances, or for any other good reason, it is proper to proceed with the application.?",Children Act
"What is a custody order made in respect of a child, and any order in respect of access or maintenance of a child?",Children Act
"What does the Court have power to extend a custody, access or maintenance order beyond the child’s eighteenth birthday on such terms as the Court may deem fit?",Children Act
"What shall the Court have power to make interim custody orders and may from time to time review, suspend or vary such orders?",Children Act
What does the Court do if it is not in the best interest of the child to do so?,Children Act
"What is the name of the place where two or more custodians have been appointed in respect of a child, it shall be the joint responsibility of all custodians to maintain the child, and where a residence order is made in favour of more than one person, it shall be the duty of those persons to jointly maintain the child;?",Children Act
What is the duty of the mother and father of the child to maintain that child?,Children Act
"Which of the following is not a legal requirement for a parent, guardian or custodian of a child: (1) A parent, guardian or custodian of a child, or an authorised officer, may apply to the Court to determine any matter relating to the maintenance of the child and to make a maintenance order: (1) A parent, guardian or custodian of a child, or an authorised officer, may apply to the Court to determine any matter relating to the maintenance of the child and to make a maintenance order: (1) A parent, guardian or custodian of a child, or an authorised officer, may apply to the Court to determine any matter relating to the maintenance of the child and to make a maintenance order: (1) A parent, guardian or custodian of a child, or an authorised officer, may apply to the Court to determine any matter relating to the maintenance of the child and to make a maintenance order: (1) A parent, guardian or custodian of a child, or an authorised officer, may apply to the Court to determine any matter relating to the?",Children Act
What is the name of the person who has a disability and requires specialist care which will extend beyond the person’s eighteenth birthday; or is the person suffering from an illness or ailment and will require medical care which will extend beyond the person’s eighteenth birthday?,Children Act
"What does the Court have to do to make a maintenance order, whether or not proceedings for nullity, judicial separation, divorce or any other matrimonial proceedings have been filed by a parent of a child, or during proceedings or after a final decree is made in such proceedings?",Children Act
What type of payment does the Court make to make a financial provision for the child?,Children Act
"What does the Court consider in relation to the circumstances of the case and be guided by the following considerations: (a) the income or earning capacity, property and other financial resources which the parties or any other person in whose favour the Court proposes to make an order, have or are likely to have in the immediate future; (b) the financial needs, obligations, or responsibilities which each party has or is likely to have in the immediate future; (c) the financial needs of the child and the child’s current circumstances; (d) the income, if any, derived from the property of the child;?",Children Act
"What is the name of the person who assumes responsibility for the maintenance of the child and, if so, the extent to which, and the basis on which, he or she has assumed that responsibility, and the length of the period during which he or she has met that responsibility?",Children Act
What is a legal term for a child?,Children Act
"What is the purpose of a maintenance order issued pursuant to this Part, the Court may, at the time of making the order, or from time to time thereafter, on being satisfied that the person in whose favour the order is made—(a) is not a fit person to receive any maintenance monies specified in the order in respect of a child; (b) has left the jurisdiction of the Court for an indefinite period, or is dead, incapacitated, imprisoned or has been declared bankrupt; or (c) has misappropriated, misapplied or mismanaged any maintenance monies paid to him for the benefit of the child, appoint any other person whom it considers fit and proper to receive and administer any maintenance monies required to be paid under a maintenance order, or order the person required to make a payment of the maintenance monies under this section to secure the whole or any part of what?",Children Act
What does the Court have to do to ensure that the maintenance monies are paid to any other person or institution for the time being exercising custody or control of a child to whom the order relates in any case where—a) the child is transferred from one children institution to another; or (b) the court grants custody to another person either alone or jointly with another or others.?,Children Act
What is the name of a maintenance order requiring financial provision to be made through periodic payments?,Children Act
What is the purpose of the interim order issued under subsection (1) to be in force for such period as the Court may specify pending hearing inter-parties of an application in that regard?,Children Act
"What is the name of a court that may make an order and give directions regarding any aspect of the maintenance of a child including matters relating to the provision of education, medical care, housing and clothing for the child; and in that behalf, make an order for financial provisions for the child.?",Children Act
What does the Court deem fit in relation to an order made under section 116?,Children Act
What is the Court able to do if the Court is satisfied that such variation is reasonable and in the best interest of the child?,Children Act
"If a person, including a child in whose favour a maintenance order has been made pursuant to section 111, applies to the Court for the enforcement of the order and recovery of any sums due and payable thereunder if—a) the person against whom the maintenance order was made has failed to comply with any provision contained in the order; or (b) the person against whom the order was made has defaulted in any payment specified under the order.?",Children Act
"(4) Where the Court is satisfied that the respondent has willfully neglected or failed to make payment of any financial provision under a maintenance or contribution order, the Court may—(4) Where the Court is satisfied that the respondent has willfully neglected or failed to make payment of any financial provision under a maintenance or contribution order, the Court may—(5) Where the Court is satisfied that the respondent has willfully neglected or failed to make payment of any financial provision under a maintenance or contribution order, the Court may—(6) Where the Court is satisfied that the respondent has willfully neglected or failed to make payment of any financial provision under a maintenance or contribution order, the Court may—(6) Where the Court is satisfied that the respondent has willfully neglected or failed to make payment of any financial provision under a maintenance or contribution order, the Court may—(7) Where the Court is satisfied that the respondent has willfully neglected or failed to make payment of any financial provision under a maintenance or contribution order, the Court may—(6) Where the Court is satisfied that the respondent has willfully neglected or failed to make payment of any financial provision under a maintenance or contribution order, the Court may—(7) Where the Court is satisfied that the respondent?",Children Act
What is the purpose of the remission of the arrears?,Children Act
"d) order the detention, attachment, preservation or inspection of any property of the respondent and, for all or any of the purposes aforesaid, authorize such person, as the Court may deem fit, to enter upon any land or building in which the respondent has an interest whether?",Children Act
"What shall the Court not make an order under subsection (4) (c), (d), (e) or (f), unless the Court decides that the Court shall not make an order under subsection (4) (c), (d), (e) or (f), unless the Court decides that the Court shall not make an order under subsection (4) (c), (d), (e) or (f), unless the Court decides that the Court shall not make an order under subsection (4) (c), (d), (e) or (f), unless the Court decides that the Court shall not make an order under subsection (4) (c), (d), (e) or (f), unless the Court decides that the Court shall not make an order under subsection (4) (c), (d), (e) or (f), unless the Court decides that the Court shall not make an order under subsection (4) (c), (d), (e) or (f), unless the Court decides that the Court shall not make an order under subsection (4) (c), (d), (e) or (f), unless the Court decides that the Court shall not make an order?",Children Act
"Court shall not make an order under subsection (4) (c), (d), (e) or (f), unless the Court is satisfied that— (a) the respondent has willfully and deliberately concealed or misled the Court or any person appointed or directed to carry out enquiries under subsection (4) of this section as to the true nature and extent of his earnings or income; or (b) the respondent, with intent to obstruct or delay the execution of any order that may be passed against him under this section, or with the object of reducing his means to provide maintenance for the child— (i) is about to dispose of most or the whole of his property; (ii) is about to remove the whole or any part of his property from the local limits of the jurisdiction of the Court; or (iii) is about to abscond or leave the local limits of the?",Children Act
What may be the reason for a warrant committing the respondent to imprisonment for a term not exceeding thirty days if the Court is satisfied on evidence that—a) the respondent has persistently and willfully refused or neglected to make payment of all or any part of the monies ordered to be paid under a maintenance or contribution order without reasonable cause; (b) the respondent is present at the hearing; (c) an order for attachment of the respondent’s income would not be appropriate; or (d) it has enquired into the cause of the default and is satisfied that such default was due to the respondent’s willful refusal or neglect.?,Children Act
"What does the Court have power to vary, modify or discharge any order made under this section?",Children Act
What is the term for a person appointed by will or deed by a parent of a child or by an order of Court to assume parental responsibility over a child on the death of the parent of the child either alone or jointly with the surviving parent of the child in accordance with the provisions of this Act?,Children Act
Where is the guardian appointed in respect of the person or estate of the child or both?,Children Act
(i) the parent or custodian of the child; (i) the parent or custodian of the child; (ii) the Secretary; (iii) the Court; and (iv) such other person as the?,Children Act
Who is the parent or custodian of the child; (ii) the Secretary; (iii) the Court; and (iv) such other person as the Court may direct; or (e) the duty to produce any account or inventory in respect of the child’s estate when required to do so by the Court.?,Children Act
"Where a surviving parent is separated from the deceased parent before his or her death, the Court may appoint a guardian to act jointly with the father.?",Children Act
What does the Court do to determine whether the surviving parent is fit to act as a guardian of the child?,Children Act
Which of the following is not a legal term for a guardian appointed under subsection (1) or (2)?,Children Act
"Which of the following is not a legal requirement for a guardian appointed under this section: b) make an order directing that the guardian shall act jointly with the surviving parent; or c) make an order appointing a relative of the child or other person willing to act as guardian of the child, to act jointly with the parent or guardian, or both such parent and guardian; or?",Children Act
What is the name of the person who is the sole guardian of the child?,Children Act
"Which of the following is not a parent of a child: parent of a child, parent of a child, parent of a child, parent of a child, or parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent of a child, parent?",Children Act
What does the Act entail in relation to the care of a child?,Children Act
What does the Chief Justice make to guide the procedures for guardianship?,Children Act
What does the Chief Justice make to guide the procedures for matters relating to customary guardianship?,Children Act
What is the parent or guardian of the child?,Children Act
"Question is referred to in subsection (3), or where the question is referred to in subsection (3), or where the question is referred to in subsection (3), or where the question is referred to in subsection (3), or where the question is referred to in subsection (3), or where the question is referred to in subsection (3), or where the question is referred to in subsection (3), or where the question is referred to in subsection (3), or where the question is referred to in subsection (3), or where the question is referred to in subsection (3), or where the question is referred to in subsection (3), or where the question is referred to in subsection (3), or where the question is referred to in subsection (3), or where the question is referred to in subsection (3), or where the question is referred to in subsection (3), or where the question is referred to in subsection (3), or where the question is referred to in subsection (3), or where the question is referred to in subsection (3), or where the question is referred to in subsection (3), or where the question is referred to in subsection (3), or where the question is referred to in subsection (3), or where the question is referred?",Children Act
"What does the child’s spouse do after the child’s eighteenth birthday, on the application of any of the persons named in subsection (3), or where the child marries after his eighteenth birthday, his spouse?",Children Act
"What is the purpose of the appointment of a guardian under section 122, including one made in an unrevoked will or codicil, if it is clear, whether as the result of an express provision in the later appointment or by necessary implication, that the purpose of the latter appointment is to appoint an additional guardian?",Children Act
What is the purpose of a guardian's appointment under section 125?,Children Act
What is the name of the person who has guardianship or legal custody of the child?,Children Act
"Where two or more persons acting as joint guardians to a child, or where the surviving parent and a guardian acting jointly, fail to agree on any matter concerning the welfare of the child, any of them may apply to the Court for directions in that regard, and the Court may make such orders regarding the matters in difference as the Court may deem proper.?",Children Act
What does the Court have to do with any matter affecting the welfare of the child arising from or connected with the exercise of the guardian’s parental responsibility?,Children Act
"What does a guardian appointed under section 122 and 126 have the same powers over the child, or over the estate of a child, as a guardian appointed by deed or will or otherwise under the Law of Succession Act (Cap. 160)?",Children Act
"Where does the guardian of the estate of a child, whether or not that guardian is also a guardian of the person of the child—(a) neglects to recover or safeguard the estate of a child, or (b) misplaces any asset forming part of the estate of the child, or (c) subjects the estate to loss or damage, the guardian shall be liable to make good any loss or damage thereby occasioned, whether or not he is guilty of an offence on that account.?",Children Act
"Which of the following is not a criminal offence: a) willfully or recklessly neglects to receive or safeguard any asset forming part of the estate, misapplies any such asset or subjects any such asset to loss, waste or damage; b) willfully fails to produce to the Court, or the parent or guardian of the child any account or inventory required by the provisions of section 121; or (c) willfully or recklessly produces any such inventory or account which is false or misleading in any material particular, commits an offence and shall, on conviction, be liable to imprisonment for a term not exceeding five years or to a fine not exceeding five million shillings, or to both.?",Children Act
What is the purpose of a guardian who misappropriates or renders the property of a child liable to loss or waste?,Children Act
What does the Chief Justice do in order to give effect to this Part?,Children Act
What is the purpose of the Court to make any order under this Act or any other written law for the protection of a child in any proceedings concerning the welfare and upbringing of the child?,Children Act
What is the purpose of the Court to make an order under this Part?,Children Act
What does the Court have to do to limit the power of the Court to make an order in determination of an oral application made under this Part?,Children Act
"Which of the following is not a right of the Court to make any of the following orders—a) an access order, which shall require the person with whom the child is residing to allow the child to visit, or to stay periodically with the person named in the order, or to allow such person to have such other contact with the child as may be directed by the Court: (1) The Court may from time to time where appropriate make any of the following orders—a) an access order, which shall require the person with whom the child is residing to allow the child to visit, or to stay periodically with the person named in the order, or to allow such person to have such other contact with the child as may be directed by the Court: Given that an access order made under this section shall not be made in relation to a child in respect of whom a care order has been made under this Part, but access to the child concerned may be obtained upon an application made under section 149; (b) a residence order, requiring a child to reside with a person named in the order and determining the arrangements to be made to facilitate the residence of the child with the person named in the order and determining the arrangements to?",Children Act
What is a child assessment order requiring a child or the child’s family to be investigated or evaluated by a person appointed by the Court to assist the Court in determining any matter concerning?,Children Act
"What is a provisional child care order requiring placement of a child for provisional care by any fit person or institution pending further orders of the court; or a production order requiring any fit person who is harbouring, concealing or otherwise unlawfully detaining a child, or who intends to remove a child?",Children Act
"What is the purpose of a non-interference order preventing any fit person from interfering with the life of a child in relation to any matter, including the education of the child?",Children Act
What is the purpose of the Court to make a production order requiring any child institution at which a child has been accommodated for a period exceeding the time limited by an order of the Court or the provisions of this Act to produce the child before the Court to facilitate the making of such other order as the Court may direct?,Children Act
"The Court may, either of its own motion or on application by any person for any order directing the care and protection of a child, make an order, in this Act referred to as a supervision order, placing the child under the supervision of a children’s officer or an authorized officer. (2) The Court may make a supervision order under subsection (1), notwithstanding that the child remains in the care and custody of his or her parent, guardian, custodian or any other person with whom the child is for the time being resident. (3) Prior to making a supervision order, the Court shall direct that—a) such enquiries or investigations as may be prescribed in the rules made under this Part be undertaken and, in particular, that a welfare report or other report be lodged with the Court; and (b) written notice of the proceedings be given to the?",Children Act
"What is the purpose of extending a supervision order made under this section unless notice of the relevant application has been given to the parents or guardians of the child, or any other person having parental responsibility in respect of the child, and who may be heard in the proceedings?",Children Act
What is the name of the person who has parental responsibility in respect of the child?,Children Act
What does the Court consider to be necessary in the best interest of the child?,Children Act
What is the parent or custodian of the child or any person with parental responsibility in respect of the child?,Children Act
"Where a Court makes an order pursuant to section 135(1) (c), (d) or (g), the Court may attach a power of arrest to the order, and the person named in the order shall be liable to arrest if he or she contravenes any stipulation or condition contained in the order while the order remains in force?",Children Act
"What is the charge of a person who contravenes an order made under section 135, or who obstructs or unlawfully interferes with a person appointed by the Court in the execution of his duties under an order made under that section, commits an offence and is liable on conviction to imprisonment for a term not exceeding twelve months or to a fine not exceeding two million shillings, or to both?",Children Act
What does the Court have to do to revive an order after the order has been suspended or discharged?,Children Act
"What is the term for a child who lives in difficult circumstances and needs to be protected from all kinds of neglect, abuse or exploitation?",Children Act
"What does a child’s court have jurisdiction to make an order or render judgment under this Part notwithstanding that any act, matter, thing or circumstances giving rise to such order or judgment did not occur or arise within the local limits of the jurisdiction of the Court?",Children Act
What is the parent or guardian's right to exercise proper care and guardianship of the child?,Children Act
"genital mutilation, intersex genital mutilation, child marriage, or other customs and practices prejudicial to the child's life, education or health?",Children Act
"What is a person who is sexually abused or is likely to be exposed to sexual abuse and exploitation, including prostitution and pornography, and is displaced as a consequence of war, civil disturbances or natural disasters, or is otherwise a refugee?",Children Act
"Who is engaged in the use of, or trafficking of drugs or any other substances that?",Children Act
whose parents are unable to exercise proper care of the child?,Children Act
"What is a repugnant teaching of a person suffering from a terminal, debilitating or chronic illness and whose parents are unable to exercise proper care of the child; or (jj) who is in need of medical treatment but denied access thereto by the parents or guardians on religious grounds?",Children Act
The Secretary shall monitor and ascertain whether the facilities in which the children are committed in this Act are in conflict with the law.?,Children Act
"Where an application is made to a children’s Court for an order under section 150, and the child is not in a place of safety, the Court may direct the applicant to bring the child before the Court, whereupon the provisions of subsection (3) of that section shall apply so as to enable the Court to make an interim order for the temporary accommodation of the child in a?",Children Act
"Where a Court makes an order under subsection (5), the Court may make such other orders as it considers necessary for—a) the establishment of contact between the child and his parent, or between the child and any person who has parental responsibility over the child; or (b) the enforcement of the order.?",Children Act
"Where a child is taken or ordered to be taken to a place of safety in accordance with this Act, the person who takes or brings the child before the Court shall—a) lodge with the Court a statement specifying the grounds on which the child is brought before the Court; and (b) give reasonable notice requiring?",Children Act
"Where any person intends to make any application under section 151, the person shall forthwith notify the Secretary or his representative of the name and address of the child and the day and hour when, and the nature of the grounds on which, the child is to be brought before the Court.?",Children Act
(a) the county government entity or charitable children’s institution shall notify the Secretary within seven days of receiving the child into its care; (b) the child shall be brought before a Court within seven days; (c) the county government entity or charitable children’s institution shall submit a monthly report to the Secretary of all?,Children Act
What is the name of the county government entity or charitable children’s institution that submits a monthly report to the Secretary of all children received and accommodated in their respective institutions?,Children Act
What shall the Council prescribe guidelines for the carrying out of investigations under subsection (12) (d)?,Children Act
What is the name of a medical practitioner or administrator of a health care institution or medical practitioner that any of the offences specified in the Fourth Schedule to this Act have been committed against a child?,Children Act
What shall the medical practitioner or administrator referred to in subsection (3) report any finding of an offence against a child to a children officer or other authorised officer in the local jurisdiction of the health facility at which the child is attended within forty-eight hours of such finding?,Children Act
What is the purpose of the Court to remit the case involving the child for determination by the Court within whose local jurisdiction the child has a home or was found?,Children Act
What is the right to be heard and participate in the proceedings referred to in subsection (1)?,Children Act
What is the purpose of the Director of Public Prosecutions?,Children Act
"If a Court is satisfied that a child brought before it is in need of care and protection, the Court may — (a) order that the child be returned to his or her parent or guardian, or to the person having parental responsibility over the child; (b) order the parent or guardian of the child, or other person having parental responsibility over the child, to execute a bond with or without surety to exercise proper care and guardianship; (c) if the Court is satisfied that it is in the best interests of the child, commit such child to a rehabilitation program?",Children Act
"Where is the Court satisfied that it is in the best interests of the child, commit such child to a rehabilitation school suitable to the needs and interests of the child; (d) without making any other order, or in addition to making an order under this section, make an order for guardianship under Part X; (e) if the child is a victim of armed conflict, civil disturbance or natural disaster, make an order requiring the Secretary to take such steps as may be necessary to ensure that the child is provided with appropriate care and protection; (f) in any other case, make an order directing that the Secretary take such steps as are necessary to meet the special needs of the child; (g) if the child has a disability or other special needs, make an order directing that the Secretary takes such steps as are necessary to meet the special needs of the child; (h) if?",Children Act
"Where is the Court shown to the satisfaction of the Court that the child has been engaged in drug abuse, make an order directing that the child be committed to a drug rehabilitation center for treatment, or that the child be accorded professional counselling?",Children Act
Who is ordered to exercise proper care and guardianship of a child under subsection (2)(b)?,Children Act
"A child under subsection (2)(b) shall, in addition to that order, be required to seek the assistance of a professional counsellor. (5) The order referred to in subsection (3) shall include a family assistance order made in accordance with section 135(1) (e). (6) The Court may make interim orders on such terms as the Court may direct, including an order that the child be accommodated in a place of safety, pending final orders for the care and protection of a child. (7) An interim order under subsection (6) shall not remain in force for a period exceeding fourteen days: Provided that the Court shall have power to extend such orders from time to time and on such terms as the Court may direct. (8) Without prejudice to the generality of subsection (5), the Court may order that a child remain in the custody of a?",Children Act
What does the Court have to do with a child’s custody?,Children Act
"Where a child is, by an order of the Court made under this Part, removed from the care of any person, and that person is entitled under any trust to receive any sum of money in respect of the child’s maintenance, the Court may order the whole or any part of the sums payable under the trust to be paid to an authorised officer or to any other person or facility entrusted with the care and control of the child, to be applied for his or her benefit in such manner as the Court may direct. (2) Where a child is, by an order of the Court made under this Part, removed from the care of any person, and that person is entitled under any trust to receive any sum of money in respect of the child’s maintenance, the Court may order the whole or any part of the sums payable under the trust to be paid to an authorised officer or to any other person or facility entrusted with the care and control of the child, to be applied for his or her benefit in such manner as the Court may direct. (3) Any person who fails to comply with an order of the Court made under subsection (1) commits an offence and shall, on conviction, be liable to imprisonment for?",Children Act
"What does the Court have to do to stop the seizure and surrender to the Court or to any specified person of all funds or property held in trust for the child, and direct the manner in which such fund or property may be applied for the benefit of the child?",Children Act
"(1) Any person who, having parental responsibility, custody, charge or care of any child, and who—a) willfully assaults, ill-treats, abandons, or exposes, in any manner likely to cause the child unnecessary suffering or injury to health, including injury or loss of sight, hearing, limb or organ of the body, or any mental illness; or (b) by any act or omission, knowingly or willfully causes that child to become, or contributes to his becoming, in need of care and protection, commits an offence and is liable, on conviction, to imprisonment for a term not exceeding ten years or to a fine not exceeding five hundred thousand shillings, or to both.?",Children Act
What does the Court have jurisdiction to entertain criminal proceedings relating to a charge against any person in respect of an offence committed under this section?,Children Act
What is a charge under this section that—a) the suffering or actual bodily harm inflicted on a child was substantially contributed to by a person other than the accused; or (b) the child died as a result of causes other than the acts of the accused specified in subsection (1).?,Children Act
"What is the name of the court that makes a care order in respect of a child only if it is satisfied that— (a) all possible alternative methods for assisting the child have been unsuccessful, and that it is in the best interests of the child to make the order; (b) the child concerned is suffering or is likely to suffer substantial harm, and that the harm, or probability of harm, is attributed to— (i) the care given, or which is likely to be given, to the child if the order were not made, such care not being of the nature that is reasonably expected of a parent; or (ii) the child being beyond the control?",Children Act
"Where a Court makes a care order or an interim care order in respect of any child, the Court may include in the order such conditions, restrictions or directions as the Court deems fit relating to—a) the enforcement of the order by any person; or (b) the conduct of the child or any person named in the order.?",Children Act
"Where a child has a disability, the Court shall, as far as is reasonably practicable, entrust the care of the child to a person or institution that is suitably designed and equipped to cater for the special needs of the child.?",Children Act
"A care order made under this section shall commit the child to whom it relates to the care of the person or institution named in the order, and the order shall remain in force for one year or for such shorter period as the Court may direct.?",Children Act
What is the duty of the Secretary or the Secretary’s representative to monitor and supervise the standard of care provided to the child by the person or institution to whom or to which the child is committed under the care order?,Children Act
How long does it take for a person to live in a city?,Children Act
Where is the Court of determining the terms of a care order?,Children Act
"What does the Court have power to vary, suspend or discharge the order, or revive the order after it has been discharged?",Children Act
What is the term for a child who has attained the age of eighteen years or after the date of discharge of a care order?,Children Act
What is the purpose of the interim care order made under subsection (1)?,Children Act
"A care order or interim order may be discharged—a) by the making of an adoption order in respect of the child;b) in any case where the care order was not made in respect of the child by reason of the child having been found guilty of a criminal offence under Part XV; or (c) by the making of a residence order in respect of the child (2) Without prejudice to the generality of subsection (1), the Court has power to vary or discharge the care or interim care order on such terms as the Court may direct on the application of—a) the child; (b) the Secretary; (c) the parents or guardian of the child; (d) any other person who has parental responsibility over the child; or (e) a person acting on behalf of and in the best interest of child.?",Children Act
What is the name of a person acting on behalf of and in the best interest of child?,Children Act
"Where does the Court make a care order directing that a child be committed to a rehabilitation school on being found guilty of an offence, the committal order shall specify the grounds on which the order is made and shall—a) contain a declaration as to the age and religion of the child; (b) specify the rehabilitation school to which the child is to be sent; (c) disclose the identity or administrative status of the person by whom the child is proposed to be escorted to the school; (d) specify any special needs, health care or other special attention required by the child; (e) set out any directions as to access arrangements for the child by his parent, guardian or relative; and (f) specify details of any contribution order made against the parent or guardian of the child, and the dates on which accounts shall be supplied to them.?",Children Act
What is the purpose of escorting a child to a rehabilitation school under this section?,Children Act
What is the purpose of a report confirming a child's committal within seven days?,Children Act
What is the purpose of the Court making a care order under this Part in relation to a child committed to a rehabilitation school?,Children Act
"Where a person authorised to escort a child to a rehabilitation school is unable to find or obtain custody of the child, the Court may, if satisfied by information on oath that a person named in the information is in a position to produce the child, issue a summon requiring the specified person to attend at the Court on an appointed date and produce the child. (2) If the person summoned under subsection (1) fails to comply with the directions of the Court, the person commits an offence and is liable on conviction to imprisonment for a term not exceeding one year or to a fine not exceeding one hundred thousand shillings, or to both. (3) If the person, without reasonable cause fails to attend court in obedience to an order given under this section, he or she commits an offence and is liable on conviction to imprisonment for a term not exceeding one year or to a fine not exceeding one hundred thousand shillings, or to both.?",Children Act
"What is the name of the person who commits an offence and is liable on conviction to imprisonment for a term not exceeding one year or to a fine not exceeding fifty thousand shillings, or to both?",Children Act
Where is the child placed under care in a rehabilitation school?,Children Act
"A child who escapes from a fit person, charitable children’s institution to whose care the child has been entrusted under this Act, or from any person or institution with whom the child has been placed by a charitable children’s institution, or under any regulations made under this Act, may be apprehended without warrant and be brought before a Children’s Court having jurisdiction in the place where the child was resident immediately before the child escaped.?",Children Act
"What does the Court call for and consider from a fit person or institution from which the child has escaped, and such report shall disclose—a) the circumstances under which the child escaped; and (b) the conditions under which the child was accommodated.?",Children Act
"What is the name of the person in charge of a children institution or other authorised officer who commits an offence and shall, on conviction, be liable to a fine not exceeding one million shillings?",Children Act
What is the name of the child who escapes from a children’s remand home or while being escorted thereto or therefrom?,Children Act
"What is the purpose of a warrant and brought before a Court having jurisdiction over the area where the school is situated to be dealt with in accordance with section 157. (3) Where a child is restored to a rehabilitation school under subsection (2), the period of his or her committal shall be increased, over and above any increase ordered by Court, by a period equal to the period during which he or she was at large and absent from the school.?",Children Act
"ii) to run away from a fit person, a charitable children’s institution, children remand home or a rehabilitation institution or authorised person to whose care the child has been committed, or from any person or institution with whom or with which the child has been placed by a charitable children’s institution, children remand home or a rehabilitation institution or an approved authorised officer under or by virtue of this Act or any regulations made under the Act; (ii) to do any of the things specified in section 163(2); (b) harbours or conceals a child who has escaped under any of the circumstances, or done any of the things, referred to in paragraph (a); or (c) prevents such a child from returning, or induces such a child not to return, to the care of the person to whom the?",Children Act
"What does a child have to do if a child does not return to the care of the person to whom the child has been committed, or to any place in which the child is placed, commits an offence and is liable on conviction to imprisonment for a term not exceeding twelve months, or to a fine not exceeding two hundred thousand shillings, or to both?",Children Act
"If a Child’s Court is satisfied by information on oath that there are reasonable grounds for believing that a child has escaped or done any of the things specified in section 163, and that some other person named in the information is in a position to produce the child, the Court may issue summons requiring that other person to attend at the Court and produce the child.?",Children Act
What shall be in addition to any other penalty or liability to which the person may be subjected under this Act or any other written law?,Children Act
Court is adduced before Court.?,Children Act
"What is the minimum age for a person under eighteen years of age to be produced and admitted in evidence in any proceeding before the Court, unless the Court otherwise directs?",Children Act
Where does the Court make an order placing a child under the care of a rehabilitation school?,Children Act
"What may be a condition for a child who has been ordered by a Court under the provisions of this Act to be placed in a rehabilitation school or other institution approved under the relevant legislation of that country or territory, or received into the care of a fit person or returned to his parent or guardian?",Children Act
Where is the Court of a country or territory in which an agreement has been entered into in accordance with the provisions of subsection (2) which could lawfully have been made by a Court in Kenya if?,Children Act
What is the name of the court in Kenya that could have been made by a Court in Kenya if the person had been within its jurisdiction?,Children Act
