question,act
"Where a person dies leaving property of which he was the sole or surviving trustee, or in which he had no beneficial interest on his own account, and leaves no general representative, or one who is unable or unwilling to act as such, letters of administration, limited to that property, may be granted to the person beneficially interested in the property, or to some other person on his behalf?",Law of Succession Act
"What may be granted to the nominee of a party in such suit, limited for the purpose of representing the deceased in the said suit, or in any other cause or suit which may be commenced in the same or in any other court between the parties, or any other parties touching the matters at issue in the cause or suit, and until a final decree shall be made therein, and carried into complete execution?",Law of Succession Act
"What may the court grant to any person that it may think fit to be a party to a suit to be brought against the executor or administrator, and carrying the decree which may be made therein into effect?",Law of Succession Act
"Where is the court likely to be necessary or convenient to appoint some person to administer an estate or any part thereof other than the person who would in ordinary circumstances be entitled to a grant of representation, the court may, in its discretion and having regard to all the circumstances of the case, appoint such other person to be administrator and grant letters of administration, whether limited or otherwise, as it shall think fit.?",Law of Succession Act
What does the law require if a will be granted subject to such exception?,Law of Succession Act
What is the name of a court that grants a certain amount of money to the defendants?,Law of Succession Act
What type of grant is given to the person entitled to probate or administration of the remainder of the deceased's estate?,Law of Succession Act
What may be the reason for the death of the executor to whom probate has been granted?,Law of Succession Act
"When a limited grant has expired by effluxion of time, or the happening of the event or contingency on which it was limited, and there is still some part of the deceased's estate unadministered, letters of administration shall be granted to those persons to whom original grants might have been made?",Law of Succession Act
What is the purpose of the will?,Law of Succession Act
"Where the words used in a will to designate or describe a legatee, or a class of legatees, sufficiently show what is meant, an error in the name of description shall not prevent the legacy from taking effect, and it shall be sufficient for this purpose if the legatee, or class of legatees, is so designated as to be distinguished from every other person or class. (2) A mistake in the name of a legatee may be corrected by a description of that legatee and a mistake in the description of a legatee may be corrected by the name of that legatee. (3) Where the words used in a will to designate or describe a legatee are applicable to two or more persons or classes of persons, or partly to one and partly to another person or class, the legatee or class of legatees may be ascertained from the?",Law of Succession Act
What is the name of a class of legatees?,Law of Succession Act
What may be the reason for the gift being rejected as erroneous because the testator had at the date of his death other property to which that part of the description does not apply?,Law of Succession Act
What is a gift or disposition not expressive of any definite intention?,Law of Succession Act
What is the purpose of the gift for the testator in such property?,Law of Succession Act
What is the name of a gift which refers to a person or persons as existing?,Law of Succession Act
What does a general residuary bequest consist of?,Law of Succession Act
"What does a limited residuary bequest have the same effect as a general residuary bequest, subject only to the specific limitation therein expressed or implied?",Law of Succession Act
"What is a residuary bequest that includes all free property of the testator falling under the particular description as at the date of his death, of which he has not otherwise disposed, and shall include all such property of which he may have attempted but failed to dispose?",Law of Succession Act
"What may be the reason for the failure of any gift of a share in a residuary bequest, whether general, limited or particular, or, subject only to any subsequent residuary bequest, shall create an intestacy in respect of that share?",Law of Succession Act
What is a general legacy in the form of a gift of a specified type of property which is not at the time of the testator's death included in his estate?,Law of Succession Act
"Where is an annuity created by will, the legatee shall be entitled to receive it for his life only, unless a contrary intention appears by the will, notwithstanding that the annuity is directed to be paid out of the income of a specified fund or specified property.?",Law of Succession Act
Where is the gift of an annuity for the maintenance and education of the beneficiary?,Law of Succession Act
"Where does the will direct that an annuity be provided for any person out of the proceeds of property generally, or where money is bequeathed to be invested in the purchase of an annuity for any person, the legatee may either have an annuity purchased for him or receive forthwith the money appropriated for that purpose by the will?",Law of Succession Act
"What is a direct gift of an annuity, or where a will manifests an intention that an annuity shall be charged on the capital of the testator's residuary estate, the annuity shall constitute a charge upon that capital?",Law of Succession Act
"If the personal representatives think fit, be paid when due but the personal representatives shall not be bound to pay it until the expiry of twelve months after the testator's death. 38. Dates of successive payments directed to be made within given time or on day certain?",Law of Succession Act
"What kind of annuity shall be made within any specified period of time after the death of the testator, or on a day certain, the next payment to be made, and subsequent payments, shall be made accordingly?",Law of Succession Act
"If an annuitant dies in the interval between the times for payment of his annuity, which share of the annuity shall be paid to his personal representatives?",Law of Succession Act
"Where is the income of any fund, property or residuary estate bequeathed to any person, and the will affords no indication of an intention that the enjoyment of the gift should be of limited duration, the principal, as well as the income, shall belong to the legatee?",Law of Succession Act
"Where is the gift bequeathed solely for the benefit of the legatee, then, notwithstanding that words are added to the gift expressing a purpose for which the gift is made, the legatee shall be entitled to claim the gift without applying it to that purpose, whether or not the purpose be expressed in obligatory terms?",Law of Succession Act
What is a minor?,Law of Succession Act
"What is a conditional gift of a sum of money directed to be applied solely for the benefit of a person in a certain way, but the time within which the gift is to be expended is left in the discretion of the personal representatives or of trustees, the beneficiary shall not, so long as the personal representatives or the trustees properly exercise their discretion, demand payment of the money, but if he dies before the money is so applied, his personal representatives shall be immediately entitled to the money?",Law of Succession Act
What is the purpose of the testator to create a condition in a will?,Law of Succession Act
"What kind of condition shall be void if it requires the performance of an illegal act, or is not legally enforceable; or (b) is contrary to law, morality or public policy; or (c) is uncertain, or is too vague to be enforced; or (d) offends against any law as to accumulations, remoteness or perpetuities; or (e) is impossible ab initio, or becomes impossible by the act or default of the testator, or by an act of any court; or (f) is repugnant to the gift to which it is annexed; or (g) is in total restraint of the marriage of any person other than a widow; or (h) is attached to a gift of capital to a widow, in total restraint of her marriage, without providing for any gift over on default; or (i) forbids dispute of the will, without providing for any gift over on default; or (j) restrains alienation, voluntary?",Law of Succession Act
"What is the name of the person who forbids the dispute of the will, without providing for any gift over on default, or (j) restrains alienation, voluntary or involuntary, of the subject of the gift:?",Law of Succession Act
What is a condition precedent?,Law of Succession Act
"What kind of condition is void if a gift is made upon a condition precedent which is void, the gift shall be void if—a) the void condition is the sole motive of the bequest; or (b) the impossible nature of the condition was unknown to the testator; or (c) the condition is illegal as involving the performance of an unlawful act, but in all other cases the gift shall be absolute.?",Law of Succession Act
"Where a gift is made upon a condition preceding which was valid ab initio, but which has, for any reason other that the act or default of the testator or an act of any court, become impossible before being performed, the gift shall be void.?",Law of Succession Act
Where does a legatee take a gift subject to a valid condition?,Law of Succession Act
What does the legatee have to do with the gift?,Law of Succession Act
"Where does the legatee perform the condition upon a condition, and no time is specified for its performance, the legatee shall perform the condition upon demand being made by that other person; (ii) where the condition is the happening of a specified uncertain event beyond the control of the legatee, the gift shall take effect if that event happens before the gift is payable or distributable, but not thereafter.?",Law of Succession Act
What is the term for a condition that is considered to be a substantial compliance with the terms of the condition?,Law of Succession Act
"What kind of gift is made upon a valid condition, ignorance of that condition shall not protect the legatee from the consequences of his default, unless ignorance is attributable to the act of default of some person who benefits by breach of that condition?",Law of Succession Act
"If a gift is bequeathed to a person who is named an executor of the will for his own benefit, and is not given independently of the office of executor, there shall be a presumption that he is not intended to take the gift unless he proves the will or otherwise unequivocally manifests an intention to act as executor?",Law of Succession Act
"Where does the legatee die before receiving possession of a gift already vested in him in interest that gift, unless divested by his death, shall pass to his personal representative?",Law of Succession Act
"What kind of direction does a gift vest at any given time, unless it appears from the will to refer to vesting in possession, be construed as referring to vesting in interest?",Law of Succession Act
"If a gift be made in general terms, without specifying any particular time for the vesting thereof, who shall have a vested interest therein from the day of the death of the testator, or so soon thereafter as he comes into existence or the terms of the gift may otherwise permit?",Law of Succession Act
"What does the legatee do if the gift is made in terms which clearly indicate that the interest of the legatee shall be contingent upon the happening of some uncertain event (other than the performance of a void condition not itself avoiding the gift), or if the gift is made in terms which clearly indicate that the interest of the legatee shall be contingent upon the happening of some uncertain event (other than the performance of a void condition not itself avoiding the gift), or if the gift is made in terms which clearly indicate that the interest of the legatee shall be contingent upon the happening of some uncertain event (other than the performance of a void condition not itself avoiding the gift), or if the gift is made in terms which clearly indicate that the interest of the legatee shall be contingent upon the happening of some uncertain event (other than the performance of a void condition not itself avoiding the gift), or if the gift is made in terms which clearly indicate that the interest of the legatee shall be contingent upon the happening of some uncertain event (other than the performance of a void condition not itself avoiding the gift), or if the gift is made in terms which?",Law of Succession Act
"What is a gift made to vest immediately on the testator's death or on the happening of a specified event, notwithstanding that, by the terms of the will, it is subject to subsequent divesting on the happening or not happening of some uncertain event?",Law of Succession Act
Where does the legatee acquire an immediate vested interest?,Law of Succession Act
"Where does the gift consist solely in a direction to pay or distribute at a future age, or upon the happening of some future event (other than performance of a void condition not itself avoiding the gift) without any substantive gift, the gift shall not vest in interest until that future age is attained or such future event occurs:?",Law of Succession Act
"Where is the gift made to a legatee and the attainment of a certain age or marriage introduced into and made a constituent part of the description or character of the legatee, the vesting of the gift in interest shall be postponed until the attainment of that age or marriage, as the case may be.?",Law of Succession Act
"What is the purpose of the gift to be postponed to a given age and the gift is accompanied by a direction that the intermediate income shall be applied for the maintenance of the legatee, the gift shall vest in interest immediately, whether or not he attains that age?",Law of Succession Act
"What is the term for a will that is ambiguous in respect of the vesting, contingency or divesting of a gift?",Law of Succession Act
"What is a presumption that the gift is intended to satisfy the debt, and not to be taken in addition to payment of the debt?",Law of Succession Act
"What is the presumption that the gift is intended to satisfy the portion, so far as the gift extends?",Law of Succession Act
"What is a gift made by will not raise any presumption that such gift is intended to satisfy or to take the place of a gift, whether or not of equal amount, previously made to the same person by the testator in contemplation of death?",Law of Succession Act
"Where a testator has purported to make two gifts to the same person, and a question arises whether he intended to make the second gift instead of or in addition to the first, and if there is nothing in the will or wills to show what he intended, the following rules shall have effect in determining the construction to be put upon the will or wills—(a) if the same specific thing is bequeathed twice to the same legatee by the same will, or by separate wills, he shall be entitled to receive that specific thing only; (b) where one and the same will purports to make, in two places, a gift to the same person of the same quantity or amount of anything, he shall be entitled to one of those gifts only;?",Law of Succession Act
"Which of the following is not a legal issue: c) where two gifts of unequal amount are given to the same person by the same will, the legatee shall be entitled to both gifts; d) where two gifts, whether equal or unequal in amount, are given to the same legatee by separate wills, the legatee shall be entitled to both gifts.?",Law of Succession Act
"Where the free property of a deceased person includes an interest in property which at the time of his death is charged with the payment of money, whether by way of mortgage, charge, lien (including a lien for unpaid purchase money), pledge or otherwise, and the deceased has not by will, deed or other document signified a contrary or other intention, the interest so charged shall, as between the different persons claiming through the deceased, be primarily liable for such payment and every part of the interest, according to its value, shall bear a proportionate part of the payment.?",Law of Succession Act
What is a periodical payment in the nature of land revenue or in the nature of rent in respect of any period prior to the death of the testator?,Law of Succession Act
"Where is a gift of any interest in immovable property, in respect of which payment in the nature of land revenue or in the nature of rent has to be made periodically, the estate of the testator shall (as between the estate and the legatee) make good such payments or a proportion of them, as the case may be, up to the day of his death.?",Law of Succession Act
What does the legatee do in the absence of any direction in the will?,Law of Succession Act
"Where a portion of a fund is specifically bequeathed and a legacy is directed to be paid out of the same fund, the portion specifically bequeathed shall first be paid to the legatee thereof, and the demonstrative legacy shall be paid out of the residue of the fund, and, so far as the residue shall be deficient, out of the general assets of the testator, in exoneration of the specific legacy.?",Law of Succession Act
"What are the costs of preservation, transfer or delivery of the subject of a specific legacy?",Law of Succession Act
"What is the term for a gift that is in effect made to such of certain persons as shall be surviving at some period, but the exact period is not specified, it shall go to such of them as shall be alive at the time of payment or distribution and capable of taking?",Law of Succession Act
What is a legal term used to refer to the happening of the former event exclusively?,Law of Succession Act
What is the purpose of construing a general legacy or limited residuary bequest to include any property falling within the general description of such legacy or bequest over which the testator may have a general power of appointment by will and shall operate as an execution of that power as regards such property?,Law of Succession Act
What is the best title for a lawyer?,Law of Succession Act
"What is construed as an execution of any special power of appointment, unless an intention in that behalf is clearly expressed or implied in the will?",Law of Succession Act
What is the purpose of the residuary bequest?,Law of Succession Act
"Where by a will any special power of appointment is given over property, but no provision is made in the event of default of appointment, the property shall, in default of any such appointment or so for as it may not extend, belong to all the objects of such power in equal shares, subject to all appointments made thereunder being brought into account.?",Law of Succession Act
