question,act
"What is the legal basis of the Act No. 8 of 2021, s. 27(a)(xxv)?",Value Added Tax Act
"What is the legal basis of the Act No. 8 of 2021, s. 27(a)(xxv)?",Value Added Tax Act
"What is the legal basis of the Act No. 8 of 2021, s. 27(a)(xxv)?",Value Added Tax Act
"(Act No. 8 of 2021, s. 27(a)(xxv), Act No. 4 of 2023, s. 37(a)(xix))?",Value Added Tax Act
"(Act No. 8 of 2021, s. 27(a)(xxv), Act No. 4 of 2023, s. 37(a)(xx))?",Value Added Tax Act
"What is the legal basis of the Act No. 8 of 2021, s. 27(a)(xxv)?",Value Added Tax Act
"(Act No. 8 of 2021, s. 27(a)(xxv), Act No. 4 of 2023, s. 37(a)(xxi))?",Value Added Tax Act
"What is the legal basis of the Act No. 8 of 2021, s. 27(a)(xxv)?",Value Added Tax Act
"(Act No. 8 of 2021, s. 27(a)(xxv), Act No. 4 of 2023, s. 37(a)(xxii))?",Value Added Tax Act
"What is the legal basis of the Act No. 8 of 2021, s. 27(a)(xxv)?",Value Added Tax Act
What is the name of the exclusion that had been approved pursuant to paragraph 128 before the deletion of paragraph 128 came into effect?,Value Added Tax Act
"What is the legal basis of the Act No. 8 of 2021, s. 27(a)(xxv), Act No. 4 of 2023, s. 37(a)(xxiv)) 130. Deleted by Act No. 4 of 2023, s. 37(a)(xxv).?",Value Added Tax Act
"(Act No. 8 of 2021, s. 27(a)(xxv)) 132. Needle holders and urine bags, of tariff heading 3926. (Act No. 8 of 2021, s. 27(a)(xxv))?",Value Added Tax Act
"What is the legal basis of the Act No. 8 of 2021, s. 27(a)(xxv)?",Value Added Tax Act
"(Act No. 8 of 2021, s. 27(a)(xxv)) 135. Pre-fabricated biogas digesters. (Act No. 8 of 2021, s. 27(a)(xxv))?",Value Added Tax Act
"What is the legal basis of the Act No. 8 of 2021, s. 27(a)(xxv)?",Value Added Tax Act
"What is the name of a road tractors for semitrailers. (Act No. 8 of 2021, s. 27(a)(xxv), Act No. 22 of 2022, s. 30(a)(iv)) 138. Deleted by Act No. 3 of 2024, Sch. (Act No. 8 of 2021, s. 27(a)(xxv), Act No. 3 of 2024, Sch.) 139. Tractors other than road tractors for semitrailers. (Act No. 8 of 2021, s. 27(a)(xxv))?",Value Added Tax Act
"141. Medical oxygen supplied to registered hospitals. (Act No. 22 of 2022, s. 30(a)(v), Act No. 4 of 2023, s. 37(a)(xxvi)) 141. Medical oxygen supplied to registered hospitals. (Act No. 22 of 2022, s. 30(a)(V))?",Value Added Tax Act
What is the legal name of the person who is a member of the House of Commons?,Value Added Tax Act
What is the original equipment manufacturer operating in Kenya?,Value Added Tax Act
"What is the name of the person that is incorporated for purposes of undertaking the manufacture of human vaccines or other manufacturing activities including refining; and whose capital investment is at least ten billion shillings, subject to approval of the Cabinet Secretary for the National Treasury, on recommendation of the Cabinet Secretary for health?",Value Added Tax Act
"Given that the value of such investments is not less than two billion shillings, the exemption was granted before 27th December 2024 and the exemption shall only continue to apply until 27th December, 2025. (Act No. 22 of 2022, s. 30(a)(V), Act No. 12 of 2024, s. 21(a)(iv), Act No. 9 of 2025, s. 38(a)(vi))?",Value Added Tax Act
"(Act No. 3 of 2024, Sch.) (Act No. 4 of 2023, s. 37(a)(xxviii))?",Value Added Tax Act
"Agricultural pest control products. (Act No. 12 of 2024, s. 21(a)(v))?",Value Added Tax Act
What is the name of the legal entity that is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and?,Value Added Tax Act
What is the price of denatured ethanol of the tariff number 2207.20.00?,Value Added Tax Act
"(Act No. 9 of 2025, s. 38(a)(viii))?",Value Added Tax Act
"(Act No. 9 of 2025, s. 38(a)(viii)) 157. The supply of locally consumed teas. (Act No. 9 of 2025, s. 38(a)(viii)) 157. The supply of locally consumed teas. (Act No. 9 of 2025, s. 38(a)(viii)) SECTION B - EXEMPT GOODS ON TRANSITION (1) The following goods shall be exempt supplies for a period of three years from the commencement of this Act unless the exempt status of the supplies is earlier revoked—?",Value Added Tax Act
What is a legal term for a mineral?,Value Added Tax Act
"In what year shall the exemption be extended by a further two years from 1st September, 2016, (Act No. 38 of 2016, s. 30(c)(ii))?",Value Added Tax Act
What is the purpose of the supply of the following services?,Value Added Tax Act
What is a legal term for goods consigned to officers or men on board a naval vessel belonging to another Commonwealth Government for their personal use or for consumption on board such vessel?,Value Added Tax Act
What is the name of the motor vehicle that the ministry responsible for foreign affairs is satisfied as having been supplied or imported?,Value Added Tax Act
What does the Cabinet Secretary responsible for foreign affairs do?,Value Added Tax Act
What is a zero rating status for a motor vehicle acquired under zero rating status pursuant to the provisions of this paragraph?,Value Added Tax Act
"What is a re-sale or upon other disposition, whether or not for any material consideration, be liable to tax?",Value Added Tax Act
"What does the zero rated status apply to a motor vehicle imported by or supplied prior to clearance through Customs to the entitled personnel or their dependants, within ninety days of their first arrival in Kenya or such longer period not exceeding three hundred and sixty days from the date of his arrival, as may be approved by the relevant authority in specific cases where the entitled personnel have not been granted any zero rated status under this schedule?",Value Added Tax Act
What is the purpose of the resale or upon other disposition?,Value Added Tax Act
"What is the name of the country that imports goods, services and equipment imported by or supplied to donor agencies, international and regional organisations with diplomatic accreditation or bilateral or multilateral agreements with Kenya for their official use?",Value Added Tax Act
What does the Commonwealth War Graves Commission have in common?,Value Added Tax Act
What is the name of the taxable goods and services supplied or imported for official use in the provision of relief service?,Value Added Tax Act
What is the legal term for taxable services in respect of goods in transit?,Value Added Tax Act
What is the name of the legal entity that is a member of the United States House of Representatives?,Value Added Tax Act
What is the name of the legal entity that is a member of the United States House of Representatives?,Value Added Tax Act
What is the name of the legal entity that is a member of the United States House of Representatives?,Value Added Tax Act
"What is the name of the person whose supply of bread is not included in the Act No. 15 of 2017, s. 10, Act No. 9 of 2018, Sch.) 13B. What is the name of the person whose supply of bread is not included in the Act No. 23 of 2019, s. 22.?",Value Added Tax Act
What is the name of the transport of sugarcane from farms to milling factories?,Value Added Tax Act
"(Act No. 14 of 2015, s. 5(c)(ii), Act No. 38 of 2016, s. 30 (b)(i))?",Value Added Tax Act
"What is the legal basis of the Act No. 14 of 2015, s. 5(c), Act No. 38 of 2016, s. 30(b)(iii))?",Value Added Tax Act
"(Act No. 4 of 2023, s. 38(a)(iii))?",Value Added Tax Act
"What is the legal basis of the Act No. 38 of 2016, s. 30(b)(iv)?",Value Added Tax Act
"(Act No. 4 of 2023, s. 38(a)(iii))?",Value Added Tax Act
What is the name of the company that manufactures solar and lithium ion batteries?,Value Added Tax Act
What is the name of the legal entity that is a member of the United States House of Representatives?,Value Added Tax Act
"(Act No. 4 of 2023, s. 38(a)(iii))?",Value Added Tax Act
"(Act No. 4 of 2023, s. 38(a)(iii))?",Value Added Tax Act
What shall be zero-rated when supplied by a registered person before the imposition of tax or imported before clearance through the customs by or on behalf of the following persons subject to the limitations specified in this Schedule—?,Value Added Tax Act
What is the name of the legal entity that is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and is a member of the United States House of Representatives and?,Value Added Tax Act
"Where the following supplies, excluding hotel accommodation, restaurant or entertainment services where applicable, take place in the course of a registered person’s business, they shall be zero rated in accordance with the provisions of section 7—?",Value Added Tax Act
What is the legal definition of a legal term for a person who is convicted of a crime?,Value Added Tax Act
What is the name of the legal entity that is a member of the United States House of Representatives?,Value Added Tax Act
"(Act No. 4 of 2023, s. 38(a)(iii))?",Value Added Tax Act
What does the Sch. Value Added Tax Act (Cap. 476) stand for?,Value Added Tax Act
